question,gold_answer,KG answer,file_path
"What is the name of the shopping mall that is located in the Caraga region of the Philippines in a city that has a population of 94,535 people",Gaisano Capital Tandag,"Butuan Cathedral
DXRB-AM
wd:Q124982230
Vismin Radio and Television Broadcasting Network
Schools Division Office of Agusan del Norte
...
DXBR
DXJM
Guingona Park
Bancasi Airport
DXDV-AM",OTT_QA_dev_complex_00967.json
What is the difference between the greatest and least number of races in a Formula One World Championship season won by both Lewis Hamilton and Mercedes after 2015,2,Mercedes F1 Team|Mercedes F1 Team|10.0|1964-01-01T00:00:00Z,Sportsreason_TANQ_complex_01464.json
"Of all the 50 largest companies by revenue, list the number of those companies per country.","[['United States', 15], ['Saudi Arabia', 1], ['China', 13], ['The Netherlands', 1], ['U.S.', 5], ['United Kingdom', 1], ['Singapore', 1], ['Germany', 4], ['Japan', 2], ['France', 1], ['Switzerland', 1], ['UK', 1], ['South Korea', 1], ['Taiwan', 1], ['Netherlands', 1], ['Russia', 1]]","Gabon|1
Guinea|2
Ivory Coast|1
Cameroon|13
Liberia|1
...|...
Falkland Islands|5
Burkina Faso|13
Isle of Man|1
Democratic Republic of the Congo|14
http://www.wikidata.org/.well-known/genid/8992bf056495ee9af96509a53875af72|1",Monaco_time_complex_00677.json
Which Dutch party leaders are aged 40 to 50 years old,"['Dilan Yeşilgöz', 'Pieter Omtzigt', 'Henri Bontenbal', 'Esther Ouwehand', 'Mirjam Bikker', 'Thierry Baudet', 'Chris Stoffer', 'Richard de Mos', 'Femke Merel van Kooten']","Ramo Isak|http://www.wikidata.org/entity/Q121623851|http://www.wikidata.org/entity/Q120691651|1973|-50
Ramo Isak|http://www.wikidata.org/entity/Q121623851|http://www.wikidata.org/entity/Q120691651|1973|-50",Monaco_time_complex_00708.json
Which album features Nate Dogg's Billboard Hot 100 no. 1 hit from 2003,Get Rich or Die Tryin',"singer
rapper
actor
songwriter",CompMix_table_complex_00484.json
what are the most common names for girls in the UK that are not originally Biblical,"['Amelia', 'Aoife', 'Rosie', 'Olivia', 'Isla', 'Ava', 'Ivy', 'Florence', 'Lily', 'Freya', 'Mia', 'Willow', 'Emily', 'Fiadh', 'Millie', 'Sophie', 'Ella', 'Charlotte']","wd:L1150793
farmer (wd:L1369188-S1)
honey (wd:L1369436-S1)
Tatyana Kolotilshchikova
Claus Hammel
...
Vincent Descombes Sevoie
Vincent Descombes Sevoie
José Massaroli
Seraina Boner
Olympiy Rudakov",Monaco_time_complex_00712.json
What is the best known song sung by the couple celebrity paired with Jonathan Roberts during the season 5 of Dancing with the Stars in america,Paper Roses,"Derek Hough
Jane Seymour
Jennie Garth
Julianne Hough
Melanie Brown
...
Wayne Newton
Jonathan Roberts
Kym Johnson
Tony Dovolani
Mark Ballas",OTT_QA_dev_complex_01061.json
How many episodes of the TV series Only Connect are there as of 26 July 2021,375,ER,CompMix_infobox_complex_00032.json
List female poets of Andalusian Spain along with their year of birth and year of death.,"[['Aisha (poet)', '10 century CE', '1009 or 1010 CE'], ['Maria Alphaizuli', '8th century CE', '8th century CE'], [""Buthaina bint al-Mu'tamid ibn Abbad"", '1070 CE', 'probably early 12 century CE'], ['Al-Gassaniyya', '10th or 11th century', '11th century CE'], ['Hafsa bint al-Hajj al-Rukuniyya', '1135 CE', '1190–91 CE'], ['Hamda bint Ziyad al-Muaddib', '12th century CE', '12 century CE'], ['Lubna of Córdoba', 'second half of the 10th century', 'after 962 CE'], ['Muhja bint al-Tayyani', '11th century CE', '1097 CE'], ['Nazhun al-Garnatiya bint al-Qulaiʽiya', '12th century', '12th-century CE'], ['Qasmuna', '11th or 12th century CE', '12th century CE'], ['Al-Rumaikiyya', 'c. 1045-1047', '1091 CE'], ['Umm Al-Kiram', 'late 11th century', 'late 11 century to early 12 century CE'], [""Umm Assa'd bint Isam al-Himyari"", 'unknown', '1243 CE'], ['Wallada bint al-Mustakfi', '994 CE or 1001 CE', '26 March 1091'], ['Zaynab al-Mariyya', '11th–13th centuries', '11th or 12 century CE']]","Tatyana Kolotilshchikova|1937-04-11T00:00:00Z|2016-03-17T00:00:00Z
Claus Hammel|1932-12-04T00:00:00Z|1990-04-12T00:00:00Z
Karel Matěj Čapek-Chod|1860-02-21T00:00:00Z|1927-11-03T00:00:00Z
Paul Mohr|1851-01-01T00:00:00Z|_:bn882569
Petrus de Godis|1450-01-01T00:00:00Z|1450-01-01T00:00:00Z
...|...|...
Eduard Bittner|1852-07-15T00:00:00Z|1934-12-19T00:00:00Z
Theodor Brauer|1880-01-16T00:00:00Z|1942-03-19T00:00:00Z
Tim Heaney|1914-08-14T00:00:00Z|1996-07-14T00:00:00Z
Remei Martínez-Marí i Òdena|1930-01-01T00:00:00Z|2006-08-12T00:00:00Z
Olympiy Rudakov|1913-03-30T00:00:00Z|1974-06-02T00:00:00Z",Monaco_non_time_complex_00787.json
What is the title of the 93rd episode of the Arrow series,Legacy,list of Arrow episodes|list of Arrow episodes (lang:en),CompMix_table_complex_00511.json
What was the cause of death of the only NYU Law graduate listed with military service that was a Member of the US House of Representatives,plane crash,"Cornelius Edward Gallagher|brain cancer
Cornelius Edward Gallagher|brain cancer
Jacob Javits|amyotrophic lateral sclerosis
Fiorello H. La Guardia|pancreatic cancer
Ed Koch|heart failure",OTT_QA_dev_complex_01119.json
What is the works in the collection of the Black Flag music band,Museum of Modern Art,Black Flag discography,CompMix_infobox_complex_00128.json
What is the date of publication of the novel Diary of a Wimpy Kid: Big Shot,26 October 2021,"Källsjö parish
archives régionales du Grand-Est
wd:Q10436431
dish
Dura-Europos archival photograph, YUAG Negative number i67a
...
wd:Q10531276
Stone Button, Yale University Art Gallery, inv. 1938.4196
bowl
Fresco, Yale University Art Gallery, inv. 1938.5999.2348
wd:L2297",CompMix_infobox_complex_00042.json
"What was the greatest margin of victory or defeat in any single game played by the Boston Red Sox during their 1975 American League Championship Series, 2013 American League Championship Series, or 2018 World Series appearances",6,"Major League Baseball
American League East
American League",Sportsreason_TANQ_complex_01325.json
"For the song by the duo that performed from 1969 to 1974 and recorded at Muscle Shoals Sound Studio , on which TV show was that song performed",Soul Train,"Leo Castelli Gallery|art gallery|gallerist
wd:Q138605216|ambassador of Cuba to the United States of America|Cuba
Ghazi Altawbah|dawah|imam
Ghazi Altawbah|dawah|Daiya
Ghazi Altawbah|dawah|Ḥizb Allāh
...|...|...
wd:Q121364156|Sufism|Sufi
Izz al-Din Kashani|Sufism|Sufi
Ibrāhīm al-khawāṣṣ|Sufism|Sufi
Tomás Michelena|ambassador of Venezuela to the United Kingdom|Venezuela
Kodai Yamamoto|Hokkaido Nippon-Ham Fighters|wd:Q131725657",OTT_QA_dev_complex_00968.json
"What is the smallest number of runner-up finishes in BWF Superseries tournaments among Kamilla Rytter Juhl, Zhao Yunlei, Christinna Pedersen, Tian Qing, Yu Yang, and Wang Xiaoli",7,"Melrose RFC
Mayk Bullerjahn
Christoph Behr
Richard Mademann
Richard Mademann
...
Marián Cisár
Derryck Thornton
Dalan Ancrum
Davy Overes
Hendrik Pekeler",Sportsreason_TANQ_complex_01419.json
What number of appearances has Andrea Pirlo made for the football club New York City FC,62,"New York City FC
Juventus FC
Italy national under-15 football team
AC Milan
Italy national under-17 football team
...
Inter Milan
Brescia Calcio
Italy men's national association football team
AS Reggina 1914
Italy national under-21 football team",CompMix_table_complex_00344.json
"The Metal Ligaen team that plays in the arena that has a capacity of 3,280 was founded in what year and promoted in what year",founded in 1978 and was promoted to the top league in 1991,"Hvidovre Ishockey Klub
Herlev Eagles
Esbjerg Energy
Frederikshavn White Hawks
Herning Blue Fox
Herlev Ishockey Klub
Rødovre Mighty Bulls
Nordsjælland Cobras
Odense Bulldogs
EfB Ishockey",OTT_QA_dev_complex_01203.json
Of the Brazilian indoor volleyball players from the Osasco VC at the '16 summer Olympics what is the position of the player with the shortest spike,setter,"Flávio da Silva Pim|association football player
Alam Wernik|pornographic actor
Abraão Lincoln Martins|association football player
Julio Lobo|Thai boxer
Bruno Henrique de Sousa|association football player
...|...
Anderson Cordeiro Costa|association football player
Renato De Vecchi|association football player
Matheus Clemente|association football player
Igor de Lima|association football player
Ken Bellini|association football player",OTT_QA_dev_complex_01068.json
"What movie has a longer runtime, Hamlet or Gone With the Wind",Hamlet,Gone with the Wind|238.0,CompMix_infobox_complex_00254.json
"Among teams that participated in the competition where Fitzroy won the 1944 Grand Final, what is the second highest number of senior premierships won in the VFL/AFL",13,"Richmond Football Club
Fitzroy Football Club",Sportsreason_TANQ_complex_01460.json
"What is the AD for the 1947 Venezuelan general election of the state that covers a total surface area of 19,800 km2 ( 7,600 sq mi )",18,1947-12-14T00:00:00Z,OTT_QA_dev_complex_01044.json
Which NBA scoring champions held the title for at least 3 consecutive years,"['Bob McAdoo', 'George Gervin', 'George Mikan', 'James Harden', 'Kevin Durant', 'Michael Jordan', 'Neil Johnston', 'Wilt Chamberlain']","France v Ukraine
France v Ukraine
France v Ukraine
France v Ukraine
France v Ukraine
...
Galatasaray SK versus Gaziantepspor 2011–12 Süper Lig
Galatasaray SK versus Gaziantepspor 2011–12 Süper Lig
2023 Rugby World Cup Final
2023 Rugby World Cup Final
2023 Rugby World Cup Final",Monaco_time_complex_00726.json
How many children did the director of Willy Wonka and the Chocolate Factory have,3,Mel Stuart,CompMix_infobox_complex_00101.json
"Besides London, what is the most common birthplace of British prime ministers over the past 30 years","['St Helier, Surrey', 'Edinburgh, Scotland', 'Giffnock, Scotland', 'Marylebone, London, United Kingdom', 'Eastbourne, England', 'New York City, US', 'Oxford, England']",Prague|32361,Monaco_time_complex_00711.json
How many goals did Pele scored for New York Cosmos in the year 1975,17,"New York Cosmos|North American Soccer League
Santos F.C.|Campeonato Paulista de Futebol
Santos F.C.|Campeonato Brasileiro Série A",CompMix_table_complex_00394.json
Which founders of the largest tech companies in the world were younger than 30 when founding their company,"['Pony Ma', 'Charles Chen', 'Steve Jobs', 'Danny Lui', 'David Packard', 'Andrew McCollum', 'Dustin Moskovitz', 'Tony Zhang', 'Larry Page', 'Terry Gou', 'Bill Gates', 'Steve Wozniak', 'Bill Hewlett', 'Eduardo Saverin', 'Akio Morita', 'Paul Allen', 'Kōnosuke Matsushita', 'Mark Zuckerberg', 'Sergey Brin', 'Chris Hughes', 'Michael Dell']","Ilan Shor|
William Fields Carter|
Robert E. DeNier|
James Kallstrom|
Russell Coleman|
...|...
Albrecht Gaiswinkler|
Joël Le Tac|
Joël Le Tac|
Joël Le Tac|
Douglas Dodds-Parker|",Monaco_time_complex_00666.json
What is the genre of the TV series Cursed composer Jeff Russo,Rock music,"adventure television series
teen drama television
television series based on a novel
fantasy television series",CompMix_infobox_complex_00281.json
In the 1998-1999 NBC Must See TV lineup which show directly preceded Will & Grace,Friends,"2026-02-27T16:34:18Z
American sitcom (1998-2006, 2017-2020) (lang:en)
Americký sitcom (lang:cs)
americký televízny sitkom (lang:sk)
amerikansk tv-serie (1998-2006, 2017-2020) (lang:nb)
...
s:Q212135-f0a98250-f2da-48a7-9725-adaf35e7d5f1
s:Q212135-71e2059e-4107-e0c1-f4c0-753ab5d6e4f4
s:Q212135-37BA6E17-2F6B-46E5-A542-309C7AF3244F
s:Q212135-a85c2a1e-4c50-1658-ad22-db2dc5a78d62
s:Q212135-99E8940B-0E7F-42AD-9324-A4EF06CF3BA7",CompMix_table_complex_00368.json
In which year did the player Luís Figo transfer from Barcelona to Real Madrid,2000,"Portugal national under-21 football team
Portugal national under-20 football team
Portugal men's national football team
Portugal national under-17 football team
Portugal national under-18 football team
Inter Milan
Futbol Club Barcelona
Portugal national under-16 football team
Sporting CP
Real Madrid Club de Fútbol",CompMix_table_complex_00424.json
What was the first show to win the Outstanding Multi-Camera Picture Editing for a Comedy Series award,The Adams Chronicles,How I Met Your Mother,CompMix_table_complex_00340.json
What was the title of the first movie directed by him,The Last House on the Left,Champagne|Champagne (lang:en),CompMix_table_complex_00578.json
"When was Angels & Demons, the first book in the Robert Landon series, published",01 May 2000,Angels & Demons|2000-01-01T00:00:00Z,CompMix_table_complex_00409.json
Which book comes first in the Loyal League series by Alyssa Cole,An Extraordinary Union,When No One Is Watching,CompMix_table_complex_00542.json
What is the book name followed by the book To the Lighthouse,Orlando: A Biography,Mrs Dalloway,CompMix_infobox_complex_00297.json
Who directs the episode Glorious Purpose in the tv series Loki,Kate Herron,Loki (lang:en),CompMix_table_complex_00574.json
Which villains are featured in each of the Crash Bandicoot video games,"[['Crash Bandicoot', 'Doctor Neo Cortex'], ['Crash Bandicoot 2: Cortex Strikes Back', 'Doctor Neo Cortex'], ['Crash Bandicoot: Warped', 'Uka Uka'], ['Crash Bandicoot: Warped', 'Doctor Neo Cortex'], ['Crash Bandicoot: Warped', 'Doctor Nefarious Tropy'], ['Crash Bandicoot: The Wrath of the Cortex', 'Doctor Neo Cortex'], ['Crash Twinsanity', 'Doctor Neo Cortex'], ['Crash of the Titans', ""Doctor Neo Cortex's""], ['Crash: Mind over Mutant', 'Doctor Neo Cortex and Doctor Nitrus Brio'], [""Crash Bandicoot 4: It's About Time"", 'Doctor Neo Cortex and Doctor Nefarious Tropy'], ['Crash Team Racing', 'Nitros Oxide'], ['Crash Nitro Cart', 'Emperor Velo XXVII'], ['Crash Tag Team Racing', 'Doctor Neo Cortex'], ['Crash Bash', 'Uka Uka'], ['Crash Boom Bang!', 'the Viscount'], ['Crash Team Rumble', 'Doctor Neo Cortex'], ['Crash Bandicoot: The Huge Adventure', 'Doctor Neo Cortex'], ['Crash Bandicoot 2: N-Tranced', 'Doctor Nefarious Tropy'], [""Crash Bandicoot Purple: Ripto's Rampage"", 'Doctor Neo Cortex'], [""Crash Bandicoot Purple: Ripto's Rampage"", 'Ripto'], ['Skylanders: Imaginators', 'Kaos'], ['Crash Bandicoot Nitro Kart 3D', 'Emperor Velo XXVII'], ['Crash Bandicoot: Mutant Island', 'The Evil Twins'], ['Crash Bandicoot: On the Run!', 'Doctor Neo Cortex'], ['Crash Bandicoot N. Sane Trilogy', 'Doctor Neo Periwinkle Cortex']]","Harry Potter and the Goblet of Fire|Peter Pettigrew
Harry Potter and the Prisoner of Azkaban|Peter Pettigrew
Harry Potter and the Prisoner of Azkaban|Peter Pettigrew
Harry Potter and the Half-Blood Prince|Peter Pettigrew
Severus Snape and the Marauders|Peter Pettigrew
...|...
Strip Poker Night at the Inventory|_:bn1705297
The Deserted Island|_:bn1730255
Strip Poker Night at the Inventory|_:bn1740360
Girls' Frontline|_:bn1760641
adoration of the shepherds|_:bn1787463",Monaco_time_complex_00614.json
"Over the past 30 years, which women have served as Cabinet members in the United States, Chronologically","['Donna Shalala', ""Hazel R. O'Leary"", 'Janet Reno', 'Madeleine Albright', 'Alexis Herman', 'Ann Veneman', 'Elaine Chao', 'Gale Norton', 'Margaret Spellings', 'Condoleezza Rice', 'Mary E. Peters', 'Hillary Clinton', 'Janet Napolitano', 'Hilda Solis', 'Kathleen Sebelius', 'Sally Jewell', 'Penny Pritzker', 'Sylvia Burwell', 'Loretta Lynch', 'Betsy DeVos', 'Kirstjen Nielsen', 'Kamala Harris', 'Janet Yellen', 'Jennifer Granholm', 'Gina Raimondo', 'Marcia Fudge', 'Deb Haaland']","Daniel Webster
Charles Magill Conrad
Alexander Haig
John Hay
Thomas Jefferson
...
Kenneth Rush
Walter John Stoessel
Richard Rush
Philip Habib
Frank G. Wisner",Monaco_time_complex_00649.json
Who owns each of the top 3 car manufacturers in the world,"[['Volkswagen Group', 'Porsche SE'], ['Volkswagen Group', 'State of Lower Saxony'], ['Volkswagen Group', 'QIA'], ['Hyundai', 'Hyundai Mobis (21.43%)'], ['Hyundai', 'National Pension Service (8.79%)'], ['Hyundai', 'Chung Mong-koo (5.33%)'], ['Hyundai', 'Chung Eui-sun (2.62%)'], ['Toyota', 'Toyota Group']]","Dutch Wikipedia|Wikimedia Foundation
Franklin School|Anglicare Australia
Franklin School|_:bn862152
New Hampshire Route 16|New Hampshire Department of Transportation
Zisa Palace|Sicily
...|...
New Hampshire Route 43|New Hampshire Department of Transportation
New Hampshire Route 45|New Hampshire Department of Transportation
New Hampshire Route 47|New Hampshire Department of Transportation
New Hampshire Route 12|New Hampshire Department of Transportation
New Hampshire Route 13|New Hampshire Department of Transportation",Monaco_time_complex_00673.json
Who was the Head coach of the soccerUnited States men's national soccer team,Gregg Berhalter,Mauricio Pochettino,CompMix_infobox_complex_00153.json
Who is the head coach of the United States men's national soccer team,Gregg Berhalter,Mauricio Pochettino,CompMix_infobox_complex_00146.json
What was the last series title of Empire of the Moghul,Traitors in the Shadows,Empire of the Moghul (lang:en),CompMix_table_complex_00584.json
What was the job of the main protagonist in each of the notable African American sitcoms of the 70s and 80s,"[['entrepreneur', 'George Jefferson', 'The Jeffersons'], ['doctor', 'Cliff Huxtable', 'The Cosby Show'], ['Student', 'Denise Huxtable', 'A Different World'], ['odd jobs', 'James Evans', 'Good Times'], ['barber', 'Clifton Curtis', ""That's My Mama""], ['junk dealer', 'Fred G. Sanford', 'Sanford and Son'], ['Junk and antique dealer', 'Lamont Sanford', 'Sanford and Son']]","rue Mallet-Stevens|Robert Mallet-Stevens|École des beaux-arts de Lille
George W. Downs Laboratory of Physics and Charles C. Lauritsen Laboratory of High Energy Physics|Charles Christian Lauritsen|California Institute of Technology
Lauritsen|Charles Christian Lauritsen|California Institute of Technology
Fries rearrangement|Karl Theophil Fries|University of Marburg
Fries rearrangement|Karl Theophil Fries|TU Braunschweig
...|...|...
Zuppinger water wheel|Walter Zuppinger|Escher Wyss & Cie.
Brandhofstraat|Cees de Jong|NN Group
Brandhofstraat|Cees de Jong|Bloemendaal
wd:Q12143889|Lev Shubnikov|Saint Petersburg
Shubnikov–de Haas effect|Lev Shubnikov|Saint Petersburg",Monaco_non_time_complex_00832.json
What is the Commons category of the Dream of the Red Chamber,Dream of the Red Chamber,Four Great Classical Novels,CompMix_infobox_complex_00223.json
Which types of tanks did each Allied nation use during WWII,"[['Light Tank Mk VI', 'Light Tank Mk VII Tetrarch', 'M3 and M5 Light Tanks', 'Light Tank (Airborne), M22', 'Light Tank, M24', 'Tank, Medium, Mk.II', 'Medium Tank M3', 'Medium Tank M4', 'Sherman Firefly', 'Tank, Cruiser, Mk.I (A9)', 'Tank, Cruiser, Mk.II (A10)', 'Tank, Cruiser, Mk.III (A13)', 'Tank, Cruiser, Mk.IV (A13 Mk.II)', 'Tank, Cruiser, Mk.V, Covenanter (A13 Mk.III)', 'Tank, Cruiser, Mk.VI, Crusader (A15)', 'Tank, Cruiser, Mk.VII, Cavalier (A24)', 'Tank, Cruiser Mk.VIII, Centaur (A27L)', 'Tank, Cruiser, Mk.VIII, Cromwell (A27M)', 'Tank, Cruiser, Mk.VIII, Challenger (A30)', 'Tank, Cruiser, Comet I (A34)', 'Tank, Cruiser, Centurion I (A41)', 'Tank, Infantry, Mk.I, Matilda I', 'Tank, Infantry, Mk.II, Matilda II', 'Tank, Infantry, Mk.III Valentine', 'Tank, Infantry, Mk.IV, Churchill', 'Tank, Infantry, Valiant', 'Infantry Tank Black Prince', 'Tank, Heavy Assault, A33 (Excelsior)', 'Tortoise heavy assault tank', 'Tank, Heavy TOG 1', 'Tank, Heavy TOG 2'], ['T-27', 'T-18 (MS-1)', 'T-26', 'T-37A', 'T-38', 'T-40', 'T-30', 'T-50', 'T-60', 'T-70', 'BT-2', 'BT-5', 'BT-7', 'T-24', 'T-28', 'T-34-76', 'T-34-85', 'T-44', 'T-35', 'SMK', 'T-100', 'KV-1', 'KV-2', 'KV-85', 'IS-1', 'IS-2', 'IS-3'], ['M2 Light tank', 'M3 Stuart', 'M5 Stuart', 'M22 Locust', 'M24 Chaffee', 'LVT-1 alligator (and variants)', 'M2 Medium Tank', 'M3 Lee', 'M4 Sherman (and variants)', 'M26 Pershing', 'M26 Super Pershing', 'M6 (Prototype)', 'T29 (Prototype)', 'T30 (Prototype)', 'T32 (Prototype)', 'M10 Wolverine', 'M18 Hellcat', 'M36 Jackson', 'M5 Satan', 'Sherman Zippo'], ['AMR 33', 'AMR 35', 'FCM 36', 'Hotchkiss H35, and derived variants', 'Renault FT', 'Renault R-35', 'Renault R-40', 'Char D1', 'Char D2', 'SOMUA S35', 'Char G1 (Prototype)', 'AMC 34', 'AMC 35', 'Char B1', 'Char 2C', 'AMX M4 (Prototype for the AMX 50.)', 'AMX 50 (Later replace with the AMX 30.)', 'FCM F1 (Prototype)'], ['TK-3', 'TKS', 'TKS with 20mm NKM', 'Renault FT', 'Vickers E', '7TP jw', '7TP dw', 'Renault R35', 'Hotchkiss H35'], ['Kolohousenka', 'LT vz. 34', 'LT vz 35 (Panzer 35(t))', 'LT vz 38(Panzer 38(t))', 'ST vz 39 (commercial designation V-8-H)', 'Tančík vz. 33', 'Škoda MU-4', 'AH-IV'], ['T15 light tank', 'T13 (tank destroyer, models B1, B2 and B3)', 'ACG-1 tank', 'Renault FT tank'], ['{}'], ['Marmon-Herrington CTLS', 'FT17', 'Marmon-Herrington CTMS', 'Marmon-Herrington MTLS', 'Carden-Lloyd Light Amphibious tank m1931', 'Carden-Lloyd m1936', 'M3 tanks'], ['Rikstanken (Landsverk L-120)'], ['A10 Cruiser, Mark II'], ['Renault FT', 'T-32 (Š-I-D)', 'R-35'], ['AH-IV tankettes'], ['M3 light tanks'], ['T-26 mod.'], ['Stuart tank', 'Churchill tank\xa0Mk 1', 'Churchill Oke', 'Centaur IV', 'Sherman\xa0I, III, V', 'Sherman Firefly IC & VC', 'Sherman V DD', 'Ram Badger flame tank', 'Sherman Badger flame tank', 'Grizzly I', 'M10 tank destroyer', 'Achilles', 'Archer', 'Light Tank Mk VIA', 'Ram tank\xa0I and II', 'Valentine Mk.VI', 'Matilda II infantry tank', 'M3\xa0Lee/Grant'], ['Vickers Light Tank Mark VIA', 'M3 Stuart', 'M3 Lee', 'Matilda II', 'Sherman Tank', 'Churchill'], ['Bob Semple tank', 'Schofield tank'], ['Fiat 3000', 'Fiat L3', 'Fiat L6/40', 'M11/39', 'M13/40', 'Semovente 47/32', 'Semovente 75/18', 'M14/41', 'M15/42', 'Carro Armato M16/43', 'Carro Armato P40'], ['Vânătorul de care R35'], ['L3/33', 'Vickers Mk E', 'Panzer 35(t)', 'Renault R35', 'Panzer IVG and Panzer IVH', 'Panzer 38(t)', 'Hotchkiss H39', 'T-34-85'], ['Renault FT', 'Carden Loyd tankette', 'Vickers 6-Ton', 'T-26', 'T-28', 'BT-5', 'BT-7', 'BT-42', 'T-34', 'KV-1', 'T-37A tank', 'T-38 tank', 'T-50 tank', 'SU-76', 'SU-152', 'ISU-152', 'Panzer IVJ', 'Sturmgeschütz IIIG']]","wd:L1129313-S5|thought
cloth (wd:L1370163-S1)|woman
wd:L1554537-S1|dog
Member of the Christian Democratic Union of Germany (wd:L180540-S2)|Carsten Sieling
wd:L38558-F14|Uppdrag granskning
...|...
Femtosecond pulse shaping|fluorescence microscope
Femtosecond pulse shaping|femtochemistry
Pierre Béique Organ|Olivier Latry
Pierre Béique Organ|Jean-Willy Kunz
Amphithéâtre Fernand-Lindsay|Festival de Lanaudière",Monaco_non_time_complex_00760.json
Who are the seven Archons in Gnostic belief and what is the origin of each of their names,"[['Yaldabaoth', 'Aramaic word meaning chaos'], ['Sabaoth', ""'Jehovah of Armies'""], ['Astaphanos', 'The angel Astanphaeus in Gnosticism'], ['Iao', 'Perhaps from Yahu, YHWH, but possibly also from the magic cry iao in the Mysteries.'], ['Adonaios', 'From the Hebrew term for the Lord, used of God'], ['Elaios', 'From Elohim, God (El).'], ['Horaios', 'beautiful']]","wd:L1117907|Joseph Stalin
wd:L112589|Max Immelmann
wd:L1174117|UL LLC
wd:L1410609|William McKinley
wd:L163716|Slantsy
...|...
Gulpen|Gulp River
Reef Blower|leaf blower
Gisborne Montessori School|Maria Montessori
Hills Montessori School|Maria Montessori
The Seal Lullaby|seal",Monaco_non_time_complex_00834.json
"How many people are living in Exeter, New Hampshire in 2020",16049,"Boston
Gabon
Cadier en Keer
Nielles-lès-Bléquin
Vembayam Grama Panchayat
...
Jaroměř
Avinissery Grama Panchayat
Avinissery Grama Panchayat
Vilavoorkal Grama Panchayat
Venganoor Grama Panchayat",CompMix_table_complex_00591.json
