source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
740,"For the absolute best scoring Ice dance female skater with a score of 215.20 , what champion is she with her former partner Ruslan Zhiganshin",2012 World Junior champion,"Elena Ilinykh
Victoria Sinitsina",ComplexQA/OTT_QA_dev_complex/00320.json,Different answer,"The Gold answer correctly provides the championship title (2012 World Junior champion). The KG answer incorrectly lists two names (including Victoria Sinitsina, who was never Zhiganshin's partner) instead of the title, failing to answer the question. The core information (title vs. names) conflicts fundamentally.",major
741,Who wrote the standalone novel series ?,George Orwell,"Robert Ludlum|Robert Ludlum (lang:en)
Brian Freeman|Brian Freeman (lang:en)
Eric Van Lustbader|Eric Van Lustbader (lang:en)",SimpleQA/CompMix_table_simple_qa/00190.json,Different answer,"The Gold answer names George Orwell as the author, while the KG answer lists three different authors (Robert Ludlum, Brian Freeman, Eric Van Lustbader). The core authorship facts conflict entirely, with no overlap between the names. This is a major factual disagreement as the authors are distinct individuals.",major
742,Where is each Pixar film set,"[['Toy Story', 'a world where toys come to life when humans are not present'], [""A Bug's Life"", 'the middle of a seasonally dry creekbed on a small hill known as Ant Island'], ['Monsters, Inc.', 'The city of Monstropolis'], ['Finding Nemo', 'ocean'], ['The Incredibles', 'A retro-futuristic version of the 1960s'], ['Cars', 'A world populated entirely by anthropomorphic talking vehicles'], ['Ratatouille', 'Outside Paris'], ['WALL-E', 'a future, uninhabitable, deserted Earth in 2805'], ['Up', 'South America'], ['Cars 2', 'Japan and Europe'], ['Brave', 'Medieval Scotland'], ['Monsters University', 'The scaring program at Monsters University'], ['Inside Out', 'San Francisco'], ['The Good Dinosaur', 'In an alternate history'], ['Finding Dory', 'An undersea reef'], ['Coco', 'Santa Cecilia'], ['Onward', 'A world inhabited by mythic creatures'], ['Soul', 'New York City'], ['Luca', 'Italian riviera'], ['Turning Red', 'Toronto'], ['Lightyear', ""unknown world T'Kani Prime.""], ['Elemental', 'Element City'], ['Toy Story 3', 'Sunnyside Daycare'], ['Cars 3', 'Los Angeles'], ['Toy Story 4', 'Unspecific']]","Turning Red|Turning Red (lang:en)|Toronto|Toronto (lang:en)
WALL-E|WALL-E (lang:en)|Axiom|Axiom (lang:en)
WALL-E|WALL-E (lang:en)|Earth|Earth (lang:en)
WALL-E|WALL-E (lang:en)|outer space|outer space (lang:en)
Brave|Brave (lang:en)|Scotland|Scotland (lang:en)
...|...|...|...
Soul|Soul (lang:en)|New York City|New York City (lang:en)
The Good Dinosaur|The Good Dinosaur (lang:en)|Earth|Earth (lang:en)
BURN-E|BURN-E (lang:en)|Axiom|Axiom (lang:en)
Finding Dory|Finding Dory (lang:en)|California|California (lang:en)
Luca|Luca (lang:en)|Italian Riviera|Italian Riviera (lang:en)",ComplexQA/Monaco_time_complex/00019.json,Different answer,"The answers conflict for Finding Dory: Gold states 'An undersea reef', while KG states 'California'. The KG answer is factually incorrect as the film's setting is an undersea reef, not the state of California. This is a major factual error. Other films match or have less precise KG answers (e.g., Brave: 'Scotland' vs Gold's 'Medieval Scotland'), but the Finding Dory discrepancy is a core conflict.",major
743,Who is the main character in the film Shawshank Redemption?,Tim Robbins,Andy Dufresne,SimpleQA/CompMix_table_simple_qa/00028.json,Different answer,"The question asks for the main character (Andy Dufresne), but the Gold answer provides the actor (Tim Robbins). The answers conflict on the core fact: Gold gives the actor's name instead of the character's name. This is a major difference as the Gold answer is factually incorrect for the question.",major
746,who played junior on in the heat of the night,Christian LeBlanc,Alan Autry|Alan Autry (lang:en),SimpleQA/NQ_table_test_simple/00811.json,Different answer,"Gold answer (Christian LeBlanc) refers to the TV series 'In the Heat of the Night' (1988-1994), while KG answer (Alan Autry) refers to the 1967 film. The answers conflict on the actor for the character 'Junior', representing two distinct productions. Difference is major as the core facts (actor names) are mutually exclusive.",major
747,who sang rip it up and start again,Orange Juice,Razorlight,SimpleQA/NQ_table_test_simple/00289.json,Different answer,"The Gold answer 'Orange Juice' is factually incorrect; the song 'Rip It Up and Start Again' was performed by Razorlight. The core fact (performing band) conflicts directly, with no temporal or precision-based explanation. This is a major factual error in the Gold answer.",major
748,What is the Irish name for the home team in the third round of the 2004 FAI Cup that had a first tie that ended with replay,Cumann Peile Chathair Dhoire,Cobh Ramblers Football Club (lang:ga),ComplexQA/OTT_QA_dev_complex/00117.json,Different answer,"The Gold answer correctly provides Derry City's Irish name (Cumann Peile Chathair Dhoire) for the home team in the 2004 FAI Cup replay. The KG answer incorrectly names Cobh Ramblers (the away team in the replay) and mislabels its English name as Irish. The team identity is fundamentally wrong, making the difference major.",major
749,where does the english channel begin and end,the Celtic Sea and North Sea,Land's End (lang:en)|Cap Gris Nez (lang:en),SimpleQA/NQ_table_test_simple/00151.json,Different answer,"Gold answer correctly identifies the Celtic Sea (western boundary) and North Sea (eastern boundary) as the channel's endpoints. KG answer incorrectly uses Land's End (a point on England's southwest coast, not the channel's western endpoint) and Cap Gris Nez (correct for eastern endpoint). Land's End is not the channel's western entrance (which is near the Isles of Scilly), making the KG answer factually wrong.",major
750,love is not love that alters when it alteration finds meaning,Sonnet 116,William Shakespeare (lang:en),SimpleQA/NQ_table_test_simple/00276.json,Different answer,"The question asks for the specific sonnet containing the quoted line. Gold answer correctly identifies 'Sonnet 116' (the work). KG answer provides 'William Shakespeare' (the author), which is a different entity and not the requested work. The answers conflict on the core fact: the sonnet versus the author. This is a major factual error in the KG answer.",major
751,Who owns the club Paris Saint-Germain F.C.?,Tamim bin Hamad Al Thani,Qatar Sports Investments,SimpleQA/CompMix_table_simple_qa/00323.json,Different answer,"Gold answer incorrectly identifies a person (Tamim bin Hamad Al Thani) as owner, while KG correctly states the company (Qatar Sports Investments). Core facts conflict: PSG is owned by the company, not the individual. Gold answer is factually inaccurate, making the difference major.",major
752,what was vietnam called in the years before world war 2,French Indochina,"Anam (lang:en)
Annam (lang:en)",SimpleQA/NQ_table_test_simple/00379.json,Different answer,"Gold answer 'French Indochina' correctly names the colonial entity encompassing Vietnam pre-WWII. KG answer 'Annam' refers only to central Vietnam's region, not the entire country. This is a factual conflict: the question asks for Vietnam's name (whole territory), but KG provides a partial regional term.",major
753,who wrote i'm in the mood for dancing,Ben Findon | Mike Myers | Bob Puzey,The Nolans|The Nolans (lang:en),SimpleQA/NQ_table_test_simple/00747.json,Different answer,"The Gold answer correctly lists the individual songwriters (Ben Findon, Mike Myers, Bob Puzey), while the KG answer incorrectly attributes the song to 'The Nolans' (the performing group, not the writers). The question specifically asks for the writers, making this a core factual conflict. This is a major difference as the KG answer provides incorrect information.",major
754,who sings song at the end of beauty and the beast,Josh Groban,"Ariana Grande|Ariana Grande (lang:en)
Emma Thompson|Emma Thompson (lang:en)
Angela Lansbury|Angela Lansbury (lang:en)
Jordin Sparks|Jordin Sparks (lang:en)
Jump5|Jump5 (lang:en)
Beth Fowler|Beth Fowler (lang:en)
Céline Dion|Céline Dion (lang:en)",SimpleQA/NQ_table_test_simple/00695.json,Different answer,"The Gold answer correctly identifies Josh Groban as the singer for the 2017 film's end song. The KG answer omits Josh Groban entirely and lists singers for other versions (e.g., Angela Lansbury for 1991), creating a core factual conflict. The KG answer is incorrect for the question.",major
756,Who originally comissioned each of the world's ten tallest skyscrapers and when,"[['Merdeka 118', 'Permodalan Nasional Berhad', 'Unknown'], ['Ping An International Finance Centre', 'Ping An Insurance', 'August 29, 2009'], ['Shanghai Tower', 'Shanghai Municipal Government', '1993'], ['Burj Khalifa', 'Emaar Properties', '2004'], ['Abraj Al-Bait Clock Tower', 'Government', '2002'], ['Tianjin CTF Finance Centre', 'Tianjin New World Huan Bo Hai Real Estate Development Co. Ltd.', 'November 20, 2009'], ['China Zun', 'CITIC Group', '15 May 2012'], ['One World Trade Center', 'Lower Manhattan Development Corporation', 'April 27, 2006'], ['Guangzhou CTF Finance Centre', 'New World Development', 'July 29, 2010']]","Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|Centro Comercial Aqualon|Centro Comercial Aqualon (lang:en)|2018-04-03T00:00:00Z
Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|Texas Woman's Pioneers vs. Texas A&M–Commerce Lions, January 14, 2017 (women's basketball)|Texas Woman's Pioneers vs. Texas A&M–Commerce Lions, January 14, 2017 (women's basketball) (lang:en)|2018-04-03T00:00:00Z
Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|Texas A&M–Kingsville Javelinas vs. Texas A&M–Commerce Lions, February 12, 2015 (women's basketball)|Texas A&M–Kingsville Javelinas vs. Texas A&M–Commerce Lions, February 12, 2015 (women's basketball) (lang:en)|2018-04-03T00:00:00Z
Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|Texas A&M–Kingsville Javelinas vs. Texas A&M–Commerce Lions, February 11, 2017 (women's basketball)|Texas A&M–Kingsville Javelinas vs. Texas A&M–Commerce Lions, February 11, 2017 (women's basketball) (lang:en)|2018-04-03T00:00:00Z
Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|Midwestern State Mustangs vs. Texas A&M–Commerce Lions, February 9, 2019 (women's basketball)|Midwestern State Mustangs vs. Texas A&M–Commerce Lions, February 9, 2019 (women's basketball) (lang:en)|2018-04-03T00:00:00Z
Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|Eastern New Mexico Greyhounds vs. Texas A&M–Commerce Lions, February 20, 2016 (women's basketball)|Eastern New Mexico Greyhounds vs. Texas A&M–Commerce Lions, February 20, 2016 (women's basketball) (lang:en)|2018-04-03T00:00:00Z
Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|spherical pair|spherical pair (lang:en)|2018-04-03T00:00:00Z
Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|Eastern New Mexico Zias vs. Texas A&M–Commerce Lions, January 21, 2015 (women's basketball)|Eastern New Mexico Zias vs. Texas A&M–Commerce Lions, January 21, 2015 (women's basketball) (lang:en)|2018-04-03T00:00:00Z
Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|Cameron Aggies vs. Texas A&M–Commerce Lions, January 14, 2015 (women's basketball)|Cameron Aggies vs. Texas A&M–Commerce Lions, January 14, 2015 (women's basketball) (lang:en)|2018-04-03T00:00:00Z
Concordia Corporate Tower|Concordia Corporate Tower (lang:en)|Cameron Aggies vs. Texas A&M–Commerce Lions, January 27, 2018 (women's basketball)|Cameron Aggies vs. Texas A&M–Commerce Lions, January 27, 2018 (women's basketball) (lang:en)|2018-04-03T00:00:00Z",ComplexQA/Monaco_time_complex/00039.json,Different answer,"The KG answer provides irrelevant basketball game data and building names (e.g., 'Concordia Corporate Tower', 'Texas Woman's Pioneers vs. Texas A&M–Commerce Lions') instead of skyscraper commissioning details. The Gold answer correctly lists commissioning entities and dates for actual skyscrapers. The KG answer contains no factual overlap with the question's requirements.",major
757,who has played in the most premier league derbies,Neville Southall,Sol Campbell|Sol Campbell (lang:en)|172,SimpleQA/NQ_table_test_simple/00645.json,Different answer,"Gold answer names Neville Southall, KG answer names Sol Campbell. Core fact (player identity) conflicts. Difference is major as both names refer to distinct players with no overlap in derby records. Gold answer is factually incorrect (Southall played in few Premier League derbies), but the conflict in names alone makes it a different answer.",major
759,who is the oldest wrestler that is still wrestling,Dory Funk Jr.,Vincent Slades|Vincent Slades (lang:en)|http://www.wikidata.org/.well-known/genid/09efc33743171237c0bf46b54d8ebc97,SimpleQA/NQ_table_test_simple/00005.json,Different answer,"Gold answer names Dory Funk Jr., KG answer names Vincent Slades. These are two distinct individuals, creating a core factual conflict. The difference is major as the answers refer to entirely different people for the same question.",major
760,What were the professions of the film characters portrayed by Charlize Theron throughout her career,"[['animal refuge worker'], ['Second-grade teacher'], ['{}'], ['Escort service madam'], ['private safe expert'], ['prostitution'], ['photographer'], ['Hairdresser', 'Iron miner'], ['underground rebel warrior'], ['Police detective'], ['soccer mom'], ['works at a high-end restaurant'], ['Educational-film narrator'], ['Ghost writer of young adult novels'], ['sorceress and Queen'], ['Weyland Corporation employee'], ['unemployed and lives off donations'], ['Army officer'], ['Physician', 'Activist'], ['Monkey is a wooden snow monkey charm that has come alive.'], ['MI6 spy'], ['criminal mastermind and cyberterrorist'], ['co-president of Promethium Pharmaceuticals'], ['U.S. Secretary of State'], ['journalist and media personality'], ['Mercenary'], ['Sorceress'], ['dean of a school'], ['Waitress']]","cyberterrorist (lang:en)
habitual offender (lang:en)
magician (lang:en)
mechanic (lang:en)
prostitute (lang:en)
serial killer (lang:en)
soldier (lang:en)
truck driver (lang:en)
vigilante (lang:en)
witch (lang:en)",ComplexQA/Monaco_time_complex/00027.json,Different answer,"The answers list fundamentally different professions. Gold includes non-professions (e.g., 'prostitution', 'soccer mom') and 29 entries, while KG lists 10 distinct professions. Only 'cyberterrorist' partially matches Gold's compound entry. Gold contains errors (e.g., 'prostitution' vs. correct 'prostitute'), and KG has unmatched entries (e.g., 'habitual offender', 'witch'). The core facts conflict, making the difference major.",major
761,How many events for men at the 1956 Summer Olympics were held for this competition that took place at the venue damaged during the 1991 fire,six for men,0,ComplexQA/OTT_QA_dev_complex/00217.json,Different answer,"Gold states 6 men's events, KG states 0. The core facts conflict: the count of men's events at the venue (damaged in 1991) during the 1956 Olympics is either 6 or 0. This is a major factual disagreement with no temporal or precision explanation.",major
762,Which Pokemon video games were released after 2016,"['Ultra Sun and Ultra Moon', ""Let's Go, Pikachu! and Let's Go, Eevee!"", 'Sword and Shield', 'The Isle of Armor (DLC)', 'The Crown Tundra (DLC)', 'Brilliant Diamond and Shining Pearl', 'Legends: Arceus', 'Scarlet and Violet', 'The Teal Mask (DLC)', 'The Indigo Disk (DLC)']","Pokémon Go|Pokémon Go (lang:en)|2017-01-24T00:00:00Z
Pokkén Tournament DX|Pokkén Tournament DX (lang:en)|2017-09-22T00:00:00Z
Pokémon Masters EX|Pokémon Masters EX (lang:en)|2019-08-29T00:00:00Z
Pokémon Trading Card Game Pocket|Pokémon Trading Card Game Pocket (lang:en)|2024-10-30T00:00:00Z
Pokémon Friends|Pokémon Friends (lang:en)|2025-07-22T00:00:00Z",ComplexQA/Monaco_time_complex/00080.json,Different answer,Gold lists released main series games/DLCs after 2016. KG includes unreleased games (2024-2025) and misses core main series titles. KG's future-dated entries are factually invalid for 'released after 2016' question.,major
763,"What was the total attendance for games played at Fenway Park during the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",263316,0,ComplexQA/Sportsreason_TANQ_complex/00093.json,Different answer,"Gold answer (263316) and KG answer (0) conflict on total attendance. 0 is factually incorrect for these historical games, as actual attendance exceeded 260,000. The difference is major due to a complete factual contradiction.",major
764,what type of dog was laika the spacedog,"Mongrel, possibly part-husky (or part-Samoyed) and part-terrier",Laika (lang:en),SimpleQA/NQ_table_test_simple/00500.json,Different answer,"Gold answer specifies breed type (mongrel, part-husky etc.), KG answer provides only the name 'Laika' which is not the breed. KG fails to address the question's core request for breed type.",major
766,What was the name of Megan Rapinoe's youth soccer team when she was in high school,Elk Grove Pride,"Chicago Stars FC|Chicago Stars FC (lang:en)
OL Lyonnes|OL Lyonnes (lang:en)
Seattle Reign FC|Seattle Reign FC (lang:en)
Sydney FC|Sydney FC (lang:en)
United States women's national under-20 association football team|United States women's national under-20 association football team (lang:en)
Philadelphia Independence|Philadelphia Independence (lang:en)
magicJack|magicJack (lang:en)
United States women's national soccer team|United States women's national soccer team (lang:en)
Seattle Sounders Women|Seattle Sounders Women (lang:en)",ComplexQA/CompMix_infobox_complex/00040.json,Different answer,"Gold answer correctly identifies 'Elk Grove Pride' as Rapinoe's high school youth team. KG answer lists multiple unrelated teams (e.g., professional clubs, national teams) without including 'Elk Grove Pride' or indicating it as the correct answer. The KG answer is factually incorrect for the question, as it fails to provide the specific team asked for.",major
767,Tell me what's the national dish of each country in Central Europe,"[['Austria', 'Wiener schnitzel'], ['Croatia', 'Zagorski štrukli'], ['Czechia', 'vepřo knedlo zelo (Roast pork with dumplings) and sauerkraut)'], ['Czechia', 'svíčková'], ['Germany', 'schnitzel'], ['Germany', 'schweinshaxe'], ['Germany', 'bratwurst'], ['Germany', 'sauerbraten'], ['Germany', 'döner kebab'], ['Germany', 'currywurst'], ['Germany', 'eisbein with sauerkraut'], ['Hungary', 'Goulash'], ['Lithuania', 'bigos'], ['Lithuania', 'cepelinai'], ['Lithuania', 'šaltibarščiai'], ['Poland', 'bigos'], ['Poland', 'pierogi'], ['Poland', 'kotlet schabowy'], ['Poland', 'Barszcz, Rosół'], ['Slovakia', 'pierogi'], ['Slovakia', 'bryndzové halušky'], ['Slovenia', 'buckwheat dumplings'], ['Slovenia', 'štruklji'], ['Slovenia', 'Idrijski žlikrofi'], ['Switzerland', 'Fondue'], ['Switzerland', 'Muesli'], ['Switzerland', 'Raclette'], ['Switzerland', 'Rösti'], ['Switzerland', 'Cervelat'], ['Switzerland', 'Zürcher geschnetzeltes']]","Czech Republic|Czech Republic (lang:en)|wd:Q107782305|
Czech Republic|Czech Republic (lang:en)|Vepřo knedlo zelo|Vepřo knedlo zelo (lang:en)
Czech Republic|Czech Republic (lang:en)|wd:Q63349173|
Czech Republic|Czech Republic (lang:en)|Christmas carp|Christmas carp (lang:en)
Czech Republic|Czech Republic (lang:en)|serviettenknödel|serviettenknödel (lang:en)
...|...|...|...
Austria|Austria (lang:en)|wd:Q114496226|
Austria|Austria (lang:en)|wd:Q111913166|
Austria|Austria (lang:en)|Erdäpfelknödel|Erdäpfelknödel (lang:en)
Austria|Austria (lang:en)|St. Martin's goose|St. Martin's goose (lang:en)
Austria|Austria (lang:en)|wd:Q100148345|",ComplexQA/Monaco_non_time_complex/00041.json,Different answer,"The answers conflict on core national dishes. Gold lists Wiener schnitzel for Austria (standard national dish), but KG lists Erdäpfelknödel and St. Martin's goose without it. For Czechia, Gold lists vepřo knedlo zelo and svíčková, while KG lists vepřo knedlo zelo plus non-standard dishes (Christmas carp, serviettenknödel) and omits svíčková. KG includes incorrect dishes and misses key national dishes, creating factual disagreement. Severity: major.",major
770,Which Marvel female superheroes have already made an appearance in a live action film or tv show,"['America Chavez', 'Angela', 'Bella Donna', 'Betsy Braddock (Psylocke)/Captain Britain', 'Emma Frost', 'Black Cat', 'Black Widow (Natasha Romanoff)', 'Feral', 'Blink', 'Gamora', 'Buff', 'Callisto', 'Jean Grey', 'Hawkeye (Kate Bishop)', 'Molly Hayes', 'Hellcat', 'Satana Hellstrom', 'Captain Marvel', 'Invisible Woman', 'Ironheart', 'Daisy Johnson', 'Clea', 'Jessica Jones (a.k.a. Jewel and Knightress)', 'Copycat', 'Anya Corazon', 'Crystal', 'Jubilee', 'Dagger', 'Jennifer Kale', 'Kismet', 'Dazzler', 'Misty Knight', 'Karolina Dean', 'Magik', 'Domino', 'Echo', 'Elektra', 'Medusa', 'Nico Minoru', 'Mockingbird', 'Moonstar', 'Ms. Marvel (Carol Danvers)', 'Ms. Marvel (Kamala Khan)', 'Mystique', 'Namora', 'Night Nurse', 'Nova (Frankie Raye)', 'Phoenix', 'Photon', 'Polaris (as Overdrive)', 'Kitty Pryde', 'Red Guardian', 'Rescue', 'Cecilia Reyes', 'Rogue', 'Ronin', 'Sage', 'Scarlet Witch', 'Sersi', 'Shadowcat', 'She-Hulk', 'She-Venom', 'Sif', 'Silk', 'Silver Fox', 'Siryn', 'Stature', 'Stepford Cuckoos', 'Storm', 'Valkyrie', 'The Wasp', 'Colleen Wing', 'Wolfsbane', 'X-23', 'Gertrude Yorkes', 'Spider-Woman', 'Thor as Jane Foster']","Phil Coulson|Phil Coulson (lang:en)
Iron Man|Iron Man (lang:en)
Stan Lee|Stan Lee (lang:en)
Captain America|Captain America (lang:en)
Raza|Raza (lang:en)
...|...
Don|Don (lang:en)
Tom the Neighbor|Tom the Neighbor (lang:en)
John Walker|John Walker (lang:en)
Falcon|Falcon (lang:en)
Doctor Strange|Doctor Strange (lang:en)",ComplexQA/Monaco_time_complex/00018.json,Different answer,"Gold lists female superheroes with live-action appearances (e.g., Black Widow, Captain Marvel). KG lists male characters/non-superheroes (e.g., Iron Man, Stan Lee), which are irrelevant to the question. KG contains zero female superheroes, creating a core factual conflict. Difference is major as KG fails to address the query's subject.",major
772,who won in the brown vs board of education case,defendants,Oliver Brown|Oliver Brown (lang:en),SimpleQA/NQ_table_test_simple/00428.json,Different answer,"The Gold answer incorrectly states 'defendants' (the losing party) as the winner, while the KG answer correctly identifies 'Oliver Brown' (lead plaintiff, winner). The answers conflict on the core fact of who won the case, with Gold being factually reversed. This is a major factual error in Gold.",major
773,When do the events of the movie Iceland sent to the 54th Oscars as a nomination for the Academy Award for Best International Feature Film take place,10th-century,Iceland (lang:en),ComplexQA/OTT_QA_dev_complex/00145.json,Different answer,"Gold answer correctly states the time period (10th-century) for the movie's events. KG answer provides 'Iceland', a country name, which is irrelevant to the question asking for a time period. The KG answer fails to address the core query, creating a fundamental factual conflict.",major
774,who sang i dreamed a dream in les miserables,Rose Laurens,Patti LuPone,SimpleQA/NQ_table_test_simple/00953.json,Different answer,"Gold answer (Rose Laurens) is incorrect for the musical context; she recorded a French cover but did not perform in Les Misérables. KG answer (Patti LuPone) correctly identifies the original Broadway Fantine who sang the song. The answers conflict on the core fact of the singer, making the difference major.",major
776,"What actress played Fiona ""Fi"" Phillips in So Weird?",Cara DeLizia,Alexz Johnson,SimpleQA/CompMix_table_simple_qa/00279.json,Different answer,"The Gold answer (Cara DeLizia) correctly identifies the actress for Fiona 'Fi' Phillips in 'So Weird'. The KG answer (Alexz Johnson) is factually incorrect; Johnson played a different role in another show. The core facts conflict, and the difference is not due to time, precision, or formatting. This is a major factual error.",major
777,who sang national anthem at the super bowl,Pink,Mickey Guyton|Mickey Guyton (lang:en),SimpleQA/NQ_table_test_simple/00126.json,Different answer,"Gold answer 'Pink' correctly identifies the singer for Super Bowl XLVIII (2014). KG answer 'Mickey Guyton' is factually incorrect as she has never performed the national anthem at any Super Bowl. Core facts conflict, making the answers meaningfully different.",major
778,What's the run time for all the movies in the Harry Potter film series combined,1179 minutes,1304.0|0.0,ComplexQA/CompMix_infobox_complex/00056.json,Different answer,"The Gold answer (1179 minutes) is factually correct for the combined runtime of all Harry Potter films. The KG answer (1304.0) presents a conflicting value, with the extra '0.0' being irrelevant. The 125-minute discrepancy is significant and not explainable by formatting or precision differences.",major
780,who plays timon in lion king on broadway,Max Casella,"Billy Eichner|Billy Eichner (lang:en)
Nathan Lane|Nathan Lane (lang:en)",SimpleQA/NQ_table_test_simple/00904.json,Different answer,"Gold answer specifies Max Casella for Timon, while KG answer lists Billy Eichner and Nathan Lane. The actors conflict entirely: Max Casella played Pumbaa (not Timon) in Broadway, and Billy Eichner never played Timon in Broadway (he was in the film). The KG answer provides incorrect actors for the role, making the core facts incompatible. Difference is major as the names are entirely distinct and factually inconsistent.",major
781,What pair own the team of the 2015-16 Columbus Blue Jackets acquired free agent player who played junior ice hockey for the Windsor Spitfires,Bill and Denise Burke,John P. McConnell|John P. McConnell (lang:en),ComplexQA/OTT_QA_dev_complex/00338.json,Different answer,"Gold answer 'Bill and Denise Burke' is factually incorrect for Columbus Blue Jackets ownership; KG answer 'John P. McConnell' correctly identifies the principal owner. Core ownership facts conflict, as the Burkes were never team owners.",major
782,where was uncle tom's cabin first published,The National Era,Boston,SimpleQA/NQ_table_test_simple/00150.json,Different answer,"The Gold answer 'The National Era' correctly identifies the publication (a newspaper) where Uncle Tom's Cabin was first serialized. The KG answer 'Boston' is factually incorrect: the serial was published in Washington, D.C. (not Boston), and the book version came later. The answers conflict on the core fact of the first publication location.",major
783,In which year does Alisha Chinai won the award Best Music Video,1996,"Filmfare Award for Best Female Playback Singer|Filmfare Award for Best Female Playback Singer (lang:en)|2006-01-01T00:00:00Z
Apsara Award for Best Female Playback Singer|Apsara Award for Best Female Playback Singer (lang:en)|2006-01-01T00:00:00Z
IIFA Award for Best Female Playback|IIFA Award for Best Female Playback (lang:en)|2006-01-01T00:00:00Z
Bollywood Movie Award – Best Playback Singer Female|Bollywood Movie Award – Best Playback Singer Female (lang:en)|2006-01-01T00:00:00Z",ComplexQA/CompMix_table_complex/00192.json,Different answer,"The Gold answer specifies the year 1996 for the award 'Best Music Video'. The KG answer lists unrelated awards ('Best Female Playback Singer') for 2006, which do not match the award type in the question. The award names and years conflict, making the answers fundamentally inconsistent. This is a major discrepancy.",major
784,Kyle Neypes who was drafted in the fourth round of the '17 PBA draft is from a country with a population of at least how many people,100 million,112729484.0,ComplexQA/OTT_QA_dev_complex/00092.json,Different answer,"Gold answer (100 million) correctly states the threshold population the country meets. KG answer (112,729,484) is a higher number that is factually incorrect for the Philippines' 2017 population (103 million). Core values conflict: 100 million vs 112.7 million, a major discrepancy.",major
785,Who was the head coach of the Inter Miami soccer club?,Phil Neville,Guillermo Ángel Hoyos,SimpleQA/CompMix_table_simple_qa/00216.json,Different answer,"Answers conflict: Gold (Phil Neville) is a valid past head coach (2020-2021), while KG (Guillermo Ángel Hoyos) is not a recognized Inter Miami head coach. The KG answer is factually incorrect, creating a major discrepancy.",major
786,which is the world's largest company in terms of revenue,Walmart,General Company for Ports of Iraq|General Company for Ports of Iraq (lang:en)|985000000000.0,SimpleQA/NQ_table_test_simple/00432.json,Different answer,"Gold answer correctly identifies Walmart as the world's largest company by revenue. KG answer provides 'General Company for Ports of Iraq' (a government-owned Iraqi entity) and a revenue figure, which is not the largest company globally. The core company names conflict, and the KG answer's company is factually incorrect for the question. Difference is major.",major
788,What are the different geological fracture zones ?,"Chile | Mocha | Valdivia | Easter | Vema | Kane | Charlie-Gibbs Name from GEBCO gazetteer, position refined by means of [http://www.ngdc.noaa.gov/mgg/global/global.html etopo2] and sample data of GPlates","Bight Fracture Zone|Bight Fracture Zone (lang:en)
Faraday Fracture Zone|Faraday Fracture Zone (lang:en)
Vening Meinesz Fracture Zone|Vening Meinesz Fracture Zone (lang:en)
Cook Fracture Zone|Cook Fracture Zone (lang:en)
Clarion-Clipperton Zone|Clarion-Clipperton Zone (lang:en)
...|...
Shackleton Fracture Zone|Shackleton Fracture Zone (lang:en)
Sovanco Fracture Zone|Sovanco Fracture Zone (lang:en)
Vinogradov Fracture Zone|Vinogradov Fracture Zone (lang:en)
Molokai Fracture Zone|Molokai Fracture Zone (lang:en)
Blanco transform fault zone|Blanco transform fault zone (lang:en)",SimpleQA/Qampari_wikitables_simple/00046.json,Different answer,"Gold lists Chile, Mocha, Valdivia, Easter, Vema, Kane, Charlie-Gibbs fracture zones. KG lists Bight, Faraday, Vening Meinesz, Cook, Clarion-Clipperton, Shackleton, Sovanco, Vinogradov, Molokai, Blanco. No overlapping names exist. Core facts conflict as both sets represent distinct fracture zones. Severity: major due to complete lack of shared entities.",major
790,what is the highest peak in the ozarks,Buffalo Lookout,Mount Magazine|839.0|Mount Magazine (lang:en),SimpleQA/NQ_table_test_simple/00764.json,Different answer,"The Gold answer names 'Buffalo Lookout' as the highest peak, while the KG answer names 'Mount Magazine'. These are distinct peaks; Mount Magazine is the actual highest peak in the Ozarks (elevation 839 m). The answers conflict on the core fact of the peak's name, making the difference major.",major
791,Selena Gomez held which position?,UNICEF Goodwill Ambassador,"filmmaker|filmmaker (lang:en)
singer|singer (lang:en)
record producer|record producer (lang:en)
voice actor|voice actor (lang:en)
actor|actor (lang:en)
fashion designer|fashion designer (lang:en)
businessperson|businessperson (lang:en)
model|model (lang:en)
singer-songwriter|singer-songwriter (lang:en)
child actor|child actor (lang:en)",SimpleQA/CompMix_table_simple_qa/00166.json,Different answer,"The Gold answer correctly identifies Selena Gomez's specific position (UNICEF Goodwill Ambassador), while the KG answer lists her general professional roles (e.g., singer, actor) without mentioning the UNICEF role. The KG answer fails to address the exact position asked and provides irrelevant information, creating a core factual conflict. Severity: major.",major
