source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
646,How many episodes of the TV series Only Connect are there as of 26 July 2021,375,ER,ComplexQA/CompMix_infobox_complex/00032.json,Different answer,"The answers differ fundamentally: Gold states 375 episodes, while KG returns 'ER' (a TV show title, not a number). This is a major conflict as 'ER' is irrelevant to the episode count.",major
648,List female poets of Andalusian Spain along with their year of birth and year of death.,"[['Aisha (poet)', '10 century CE', '1009 or 1010 CE'], ['Maria Alphaizuli', '8th century CE', '8th century CE'], [""Buthaina bint al-Mu'tamid ibn Abbad"", '1070 CE', 'probably early 12 century CE'], ['Al-Gassaniyya', '10th or 11th century', '11th century CE'], ['Hafsa bint al-Hajj al-Rukuniyya', '1135 CE', '1190–91 CE'], ['Hamda bint Ziyad al-Muaddib', '12th century CE', '12 century CE'], ['Lubna of Córdoba', 'second half of the 10th century', 'after 962 CE'], ['Muhja bint al-Tayyani', '11th century CE', '1097 CE'], ['Nazhun al-Garnatiya bint al-Qulaiʽiya', '12th century', '12th-century CE'], ['Qasmuna', '11th or 12th century CE', '12th century CE'], ['Al-Rumaikiyya', 'c. 1045-1047', '1091 CE'], ['Umm Al-Kiram', 'late 11th century', 'late 11 century to early 12 century CE'], [""Umm Assa'd bint Isam al-Himyari"", 'unknown', '1243 CE'], ['Wallada bint al-Mustakfi', '994 CE or 1001 CE', '26 March 1091'], ['Zaynab al-Mariyya', '11th–13th centuries', '11th or 12 century CE']]","Tatyana Kolotilshchikova|1937-04-11T00:00:00Z|2016-03-17T00:00:00Z
Claus Hammel|1932-12-04T00:00:00Z|1990-04-12T00:00:00Z
Karel Matěj Čapek-Chod|1860-02-21T00:00:00Z|1927-11-03T00:00:00Z
Paul Mohr|1851-01-01T00:00:00Z|_:bn882569
Petrus de Godis|1450-01-01T00:00:00Z|1450-01-01T00:00:00Z
...|...|...
Eduard Bittner|1852-07-15T00:00:00Z|1934-12-19T00:00:00Z
Theodor Brauer|1880-01-16T00:00:00Z|1942-03-19T00:00:00Z
Tim Heaney|1914-08-14T00:00:00Z|1996-07-14T00:00:00Z
Remei Martínez-Marí i Òdena|1930-01-01T00:00:00Z|2006-08-12T00:00:00Z
Olympiy Rudakov|1913-03-30T00:00:00Z|1974-06-02T00:00:00Z",ComplexQA/Monaco_non_time_complex/00787.json,Different answer,"Gold lists medieval Andalusian poets; KG lists modern individuals (e.g., Tatyana Kolotilshchikova, 1937) with no connection to Andalusian Spain. KG answer is entirely irrelevant and contains no overlap with Gold. Core facts conflict, major difference.",major
650,where is this years army navy game played,Lincoln Financial Field,West Point,SimpleQA/NQ_table_test_simple/00315.json,Different answer,"The Gold answer (Lincoln Financial Field) is correct for the 2024 Army-Navy game. The KG answer (West Point) is incorrect for 2024, as the game has not been played at West Point since 2019. The core location facts conflict, making the KG answer factually wrong for the current year.",major
651,"Did Tom Tom Club's song ""Genius of Love"" reach No. 1 position on any Billboard charts?",Yes,"Gold Cobra
Gold Cobra
Gold Cobra
Mind, volume 3
Mind, volume 3
...
Act II: The Patents of Nobility (The Turn)
Darum leben wir
La Nueva Ola
The Element of Freedom
Beethoven in Havana",SimpleQA/CompMix_table_simple_qa/00047.json,Different answer,"Gold answer is 'Yes' to the chart question. KG answer provides unrelated titles (e.g., 'Gold Cobra') without addressing the chart position. The KG answer is off-topic and incorrect, making the difference major.",major
652,What was the cause of death of the only NYU Law graduate listed with military service that was a Member of the US House of Representatives,plane crash,"Cornelius Edward Gallagher|brain cancer
Cornelius Edward Gallagher|brain cancer
Jacob Javits|amyotrophic lateral sclerosis
Fiorello H. La Guardia|pancreatic cancer
Ed Koch|heart failure",ComplexQA/OTT_QA_dev_complex/01119.json,Different answer,"Gold answer states cause of death as 'plane crash' (correct for Gallagher). KG answer lists 'Cornelius Edward Gallagher|brain cancer', which is factually incorrect (he died in a plane crash). The core facts conflict, making the answers different.",major
653,when was it was not death for i stood up published,1891,"wd:L500895|1825-01-01T00:00:00Z
commercialization date (wd:P5204)|2019-10-24T00:00:00Z
Nuestro trabajo es bien honesto: our work is honest work, part 4 of 6|2008-11-09T00:00:00Z
Energy-Efficient Reliable Opportunistic Routing Applying Random Network Coding for Wireless Sensor Network|2016-01-01T00:00:00Z
Hash-Based Secure Simple Pairing for Preventing Man-in-the-Middle Attacks in Mobile Cloud Computing|2016-01-01T00:00:00Z
Nuestro trabajo es bien honesto: our work is honest work, part 5 of 6|2008-11-09T00:00:00Z
Nuestro trabajo es bien honesto: our work is honest work, part 6 of 6|2008-11-09T00:00:00Z
Deterministic Construction of QC-LDPC Codes for Any Column Weight with a Large Girth|2016-01-01T00:00:00Z
Mudanzas con los jornaleros, part 1 of 4|2008-10-31T00:00:00Z
The Research of Reliable Virtual Network Mapping Algorithm|2016-01-01T00:00:00Z",SimpleQA/NQ_table_test_simple/00471.json,Different answer,"Gold answer states publication year 1891. KG answer provides birth year 1825 (of author) and unrelated dates, not the publication year. Core facts conflict: 1891 vs 1825 for the same question.",major
654,What is the works in the collection of the Black Flag music band,Museum of Modern Art,Black Flag discography,ComplexQA/CompMix_infobox_complex/00128.json,Different answer,"The question asks for the band's works (discography). Gold answer 'Museum of Modern Art' is a museum, not the band's collection. KG answer 'Black Flag discography' is correct. The answers conflict on the core fact: museum vs. discography. This is a major factual error.",major
656,"What was the greatest margin of victory or defeat in any single game played by the Boston Red Sox during their 1975 American League Championship Series, 2013 American League Championship Series, or 2018 World Series appearances",6,"Major League Baseball
American League East
American League",ComplexQA/Sportsreason_TANQ_complex/01325.json,Different answer,"Gold answer provides the margin (6), but KG answer gives league names instead of the margin. The KG answer is irrelevant to the question, making the answers fundamentally different.",major
657,who holds the record for most everest summits,Apa Sherpa | Phurba Tashi Sherpa | Kami Rita Sherpa,Sébastien Berthe,SimpleQA/NQ_table_test_simple/00860.json,Different answer,"The Gold answer lists the correct record holders (Apa Sherpa, Phurba Tashi Sherpa, Kami Rita Sherpa) for most Everest summits. The KG answer incorrectly states Sébastien Berthe, a cyclist, as the record holder. This is a factual conflict, not a difference in precision or time.",major
658,when was the latest version of chrome released,2018-01-22,147.0.7727.15,SimpleQA/NQ_table_test_simple/00445.json,Different answer,"The question asks for a release date, but the KG answer provides a version number (147.0.7727.15) instead of a date. The Gold answer (2018-01-22) is a valid date. The KG answer does not address the question, making the answers fundamentally different. Severity: major.",major
659,when did the book thief movie come out,"November 27, 2013","The Book Thief
The Book Thief
The Book Thief
The Book Thief
The Book Thief",SimpleQA/NQ_table_test_simple/00576.json,Different answer,"The Gold answer provides the correct release date (November 27, 2013). The KG answer incorrectly states the movie title instead of the date, failing to answer the question. The difference is major as the KG answer lacks the required information.",major
660,"For the song by the duo that performed from 1969 to 1974 and recorded at Muscle Shoals Sound Studio , on which TV show was that song performed",Soul Train,"Leo Castelli Gallery|art gallery|gallerist
wd:Q138605216|ambassador of Cuba to the United States of America|Cuba
Ghazi Altawbah|dawah|imam
Ghazi Altawbah|dawah|Daiya
Ghazi Altawbah|dawah|Ḥizb Allāh
...|...|...
wd:Q121364156|Sufism|Sufi
Izz al-Din Kashani|Sufism|Sufi
Ibrāhīm al-khawāṣṣ|Sufism|Sufi
Tomás Michelena|ambassador of Venezuela to the United Kingdom|Venezuela
Kodai Yamamoto|Hokkaido Nippon-Ham Fighters|wd:Q131725657",ComplexQA/OTT_QA_dev_complex/00968.json,Different answer,"Gold answer correctly identifies 'Soul Train' as the TV show. KG answer provides unrelated entities (e.g., art galleries, ambassadors) with no TV show reference. The KG answer fails to address the question, causing a core fact conflict. Difference is major.",major
661,Ho many international game did Beckham played for England?,14,|England,SimpleQA/CompMix_table_simple_qa/00313.json,Different answer,"Gold answer is 14 (correct count). KG answer is 'England', which is irrelevant to the count and does not answer the question. The KG answer is factually incorrect for the query.",major
662,"What is the smallest number of runner-up finishes in BWF Superseries tournaments among Kamilla Rytter Juhl, Zhao Yunlei, Christinna Pedersen, Tian Qing, Yu Yang, and Wang Xiaoli",7,"Melrose RFC
Mayk Bullerjahn
Christoph Behr
Richard Mademann
Richard Mademann
...
Marián Cisár
Derryck Thornton
Dalan Ancrum
Davy Overes
Hendrik Pekeler",ComplexQA/Sportsreason_TANQ_complex/01419.json,Different answer,"The Gold answer (7) correctly states the smallest number of runner-up finishes. The KG answer provides a list of unrelated names and a club (e.g., Melrose RFC), which is not a number and does not address the question. The core facts conflict: the Gold answer is correct and the KG answer is irrelevant and incorrect. The difference is major.",major
663,What number of appearances has Andrea Pirlo made for the football club New York City FC,62,"New York City FC
Juventus FC
Italy national under-15 football team
AC Milan
Italy national under-17 football team
...
Inter Milan
Brescia Calcio
Italy men's national association football team
AS Reggina 1914
Italy national under-21 football team",ComplexQA/CompMix_table_complex/00344.json,Different answer,"The Gold answer provides the correct count (62) of appearances for NYCFC. The KG answer lists various clubs and national teams, which is irrelevant to the question asking for a number. The KG answer fails to provide the required numerical value, making it a fundamentally different and incorrect response.",major
664,when was south african youth day first celebrated,June 16,"Ohio Life Insurance and Trust Company
Maison dorée
Leaning Tower of Pisa
2019 J-GP2 All Japan Road Race Championship
2019 J-GP2 All Japan Road Race Championship
...
2016 ST600 All Japan Road Race Championship
2016 ST600 All Japan Road Race Championship
2016 ST600 All Japan Road Race Championship
2016 ST600 All Japan Road Race Championship
wd:Q97344456",SimpleQA/NQ_table_test_simple/00839.json,Different answer,"Gold answer correctly states 'June 16' for South African Youth Day. KG answer provides unrelated items (e.g., company, landmark, racing events) and omits the date. The KG answer fails to address the question, making the answers fundamentally different. Difference is major.",major
665,"The Metal Ligaen team that plays in the arena that has a capacity of 3,280 was founded in what year and promoted in what year",founded in 1978 and was promoted to the top league in 1991,"Hvidovre Ishockey Klub
Herlev Eagles
Esbjerg Energy
Frederikshavn White Hawks
Herning Blue Fox
Herlev Ishockey Klub
Rødovre Mighty Bulls
Nordsjælland Cobras
Odense Bulldogs
EfB Ishockey",ComplexQA/OTT_QA_dev_complex/01203.json,Different answer,"Gold answer provides founding (1978) and promotion (1991) years. KG answer lists team names without any years, failing to answer the question. The answers are fundamentally different in content and purpose.",major
666,where did zendaya place in dancing with the stars,Runner-up,"Black Reel Award for Outstanding Actress, Drama Series
Saturn Award for Best Supporting Actress
Golden Globe Award for Best Actress – Television Series Drama
Kids' Choice Award for Favorite TV Actress
Satellite Award for Best Actress – Television Series Drama
Crystal Award
Time 100
Primetime Emmy Award for Outstanding Lead Actress in a Drama Series",SimpleQA/NQ_table_test_simple/00583.json,Different answer,"Gold answer correctly states Zendaya's placement (runner-up) in Dancing with the Stars. KG answer lists unrelated acting awards, which do not address the question. KG is off-topic, making the difference major.",major
667,Of the Brazilian indoor volleyball players from the Osasco VC at the '16 summer Olympics what is the position of the player with the shortest spike,setter,"Flávio da Silva Pim|association football player
Alam Wernik|pornographic actor
Abraão Lincoln Martins|association football player
Julio Lobo|Thai boxer
Bruno Henrique de Sousa|association football player
...|...
Anderson Cordeiro Costa|association football player
Renato De Vecchi|association football player
Matheus Clemente|association football player
Igor de Lima|association football player
Ken Bellini|association football player",ComplexQA/OTT_QA_dev_complex/01068.json,Different answer,"The Gold answer states the position is 'setter' for a volleyball player. The KG answer lists names with professions in association football and other unrelated fields, failing to address volleyball at all. This is a fundamental conflict as the KG answer does not provide any relevant information for the question, making it factually incorrect.",major
668,when is the next scandal episode coming out,"February 1, 2018",list of Scandal episodes,SimpleQA/NQ_table_test_simple/00029.json,Different answer,"Gold answer provides a specific date (February 1, 2018) for the next episode. KG answer is 'list of Scandal episodes', which is not a date and fails to answer the question. The KG answer is missing the required information, making the difference major.",major
669,philadelphia is known as the city of what,Brotherly Love,"Beeʼeldíílsání (lang:nv)
Broþorlufeburh (lang:ang)
Filaadelfiya (lang:wo)
Filadelfi (lang:pdc)
Filadelfia (lang:an)
Filadelfia (lang:ast)
Filadelfia (lang:es)
Filadelfia (lang:eu)
Filadelfia (lang:gl)
Filadelfia (lang:gn)",SimpleQA/NQ_table_test_simple/00107.json,Different answer,"Gold answer provides the correct nickname 'Brotherly Love'. KG answer lists city names in various languages, which is irrelevant to the question. The KG answer does not mention the nickname, making it a different and incorrect response.",major
670,Who was a rabbi known by its acronym ?,Isaac ben Melchizedek | Meir Abulafia | Isaac Alfasi | Moses ben Jacob Cordovero | Moshe Hacohen | Aharon HaLevi | Levi ibn Habib | Isaac ben Sheshet | David Kimhi | Moshe Chaim Luzzatto | Samuel David Luzzatto | Moses ben Maimon (Maimonides) | Meir ben Samuel | Elijah Mizrachi | Yaakov ben Moshe Levi Moelin | Nissim of Gerona | Yom Tov Asevilli | Judah ben Nathan | Israel ben Eliezer (the Baal Shem Tov) | Elijah ben Solomon Zalman (Vilna Gaon) | Moses S. Margolies | Shimon Agassi | Yaakov Dovid Wilovsky,"wd:L1012783-S1
wd:L1149525
British (wd:L156273-F1)
wd:L36905
wd:L6818
...
decentralized government agency
Ohio Manual on Uniform Traffic Control Devices
wd:Q99984195
Coleotechnites piceaella
Japanese Society for Active Fault Studies",SimpleQA/Qampari_wikitables_simple/00074.json,Different answer,"The Gold answer lists rabbis with their names and acronyms, while the KG answer provides unrelated terms (Wikidata IDs and non-rabbi entities). The KG answer does not list any rabbi, making the answers fundamentally different.",major
672,"Among teams that participated in the competition where Fitzroy won the 1944 Grand Final, what is the second highest number of senior premierships won in the VFL/AFL",13,"Richmond Football Club
Fitzroy Football Club",ComplexQA/Sportsreason_TANQ_complex/01460.json,Different answer,"The question asks for a numerical value (second highest premierships count). Gold answer is 13. KG answer provides club names (Richmond, Fitzroy) instead of a number, which is irrelevant and does not address the question.",major
673,Has the movie The Godfather won any Academy Award?,Yes,"Robert Zemeckis|
Pearl Harbor|
Marcia Gay Harden|
Robert De Niro|
Al Pacino|
Sophia Loren|
Britney Amber|
Sidney Lumet|
Coen brothers|
Zsuzsa Mihalek|",SimpleQA/CompMix_table_simple_qa/00267.json,Different answer,"The Gold answer correctly states 'Yes' to the question. The KG answer provides a list of unrelated names and titles (e.g., Robert De Niro, Al Pacino, Britney Amber) that do not address the Academy Award question. The KG answer is factually incorrect and irrelevant, making the difference major.",major
674,when was the last time new zealand had an earthquake,11 Jul 2017,Polynesia,SimpleQA/NQ_table_test_simple/00425.json,Different answer,"The question asks for a date, but the KG answer provides 'Polynesia' (a location), which is not a date and is factually incorrect (New Zealand is not in Polynesia). The Gold answer correctly provides a date. This is a major discrepancy.",major
675,how many ceos of fortune 500 companies are female,32,"Lynda McKoy|Goldove Entertainment
Barbara Gonzalez|Simba Sports Club
Shilpi Kapoor|BarrierBreak
Dorothy Nalubega|Kkona Women Sustainable Agriculturalists and Environmental Group
Claude Borna|wd:Q118951158
...|...
Christine Kilpatrick|Royal Melbourne Hospital
Gwenllian Lansdown|Mudiad Ysgolion Meithrin
Belinda Robinson|Universities Australia
Mellody Hobson|Ariel Investments
Ruth-Maria Assandoh|Akila",SimpleQA/NQ_table_test_simple/00199.json,Different answer,"Gold answer states count (32). KG answer provides a list of names without the count, failing to answer the question. The difference is major as the KG answer does not provide the requested numerical value.",major
676,"What is the AD for the 1947 Venezuelan general election of the state that covers a total surface area of 19,800 km2 ( 7,600 sq mi )",18,1947-12-14T00:00:00Z,ComplexQA/OTT_QA_dev_complex/01044.json,Different answer,"The question asks for the administrative division code (state code) of the state (Lara) with area 19,800 km². Gold answer '18' is the correct state code. KG answer '1947-12-14' is the election date, not the state code. The answers conflict on the core fact requested.",major
677,"What movie has a longer runtime, Hamlet or Gone With the Wind",Hamlet,Gone with the Wind|238.0,ComplexQA/CompMix_infobox_complex/00254.json,Different answer,"Gold answer states Hamlet has longer runtime; KG answer implies Gone with the Wind is the answer (via 'Gone with the Wind|238.0'). The movie titles conflict, making the answers fundamentally different.",major
678,How many children did the director of Willy Wonka and the Chocolate Factory have,3,Mel Stuart,ComplexQA/CompMix_infobox_complex/00101.json,Different answer,"The question asks for the number of children, but the KG answer provides the director's name (Mel Stuart) instead of a number. The Gold answer (3) is correct, while the KG answer is irrelevant to the query. This is a major discrepancy.",major
679,what type of dog was laika the spacedog,"Mongrel, possibly part-husky (or part-Samoyed) and part-terrier",Canis familiaris,SimpleQA/NQ_table_test_simple/00500.json,Different answer,"Gold answer specifies Laika as a mongrel with possible breeds (husky/Samoyed/terrier). KG answer gives species 'Canis familiaris', which is irrelevant to the question about type (breed/mix). The KG answer does not address the question, making the answers fundamentally different.",major
680,Which Oscar did The Girl with the Dragon Tattoo win?,Best Film Editing,"Ron Howard
Unforgiven
CODA
Cathy Schulman
Mollye Asher
...
Gentleman's Agreement
Marc Norman
Irwin Winkler
James L. Brooks
Patrick Wachsberger",SimpleQA/CompMix_table_simple_qa/00163.json,Different answer,"The Gold answer correctly identifies 'Best Film Editing' as the Oscar won by the movie. The KG answer lists unrelated names and titles (e.g., Ron Howard, Unforgiven, CODA) without mentioning the Oscar category, making it an incorrect and irrelevant response. The difference is major as the KG answer fails to address the question.",major
681,Which NBA scoring champions held the title for at least 3 consecutive years,"['Bob McAdoo', 'George Gervin', 'George Mikan', 'James Harden', 'Kevin Durant', 'Michael Jordan', 'Neil Johnston', 'Wilt Chamberlain']","France v Ukraine
France v Ukraine
France v Ukraine
France v Ukraine
France v Ukraine
...
Galatasaray SK versus Gaziantepspor 2011–12 Süper Lig
Galatasaray SK versus Gaziantepspor 2011–12 Süper Lig
2023 Rugby World Cup Final
2023 Rugby World Cup Final
2023 Rugby World Cup Final",ComplexQA/Monaco_time_complex/00726.json,Different answer,"Gold answer lists NBA scoring champions with 3+ consecutive titles. KG answer provides unrelated sports events (soccer matches, rugby final), not addressing the question. Core facts conflict, difference is major.",major
682,What are the named spirals ?,Archimedean spiral | Euler spiral | [[Fermats spiral]] (also parabolic spiral) | [[Cotess spiral]] | [[Poinsots spirals]],"maximal torus|rdfs:label
formal power series|rdfs:label
forcing|rdfs:label
Frobenius norm|rdfs:label
algebraic combinatorics|rdfs:label
...|...
perfect matching|rdfs:label
succession|rdfs:label
HOMFLY polynomial|rdfs:label
McLaughlin group|rdfs:label
Buchberger's algorithm|rdfs:label",SimpleQA/Qampari_wikitables_simple/00057.json,Different answer,"The Gold answer lists named spirals (e.g., Archimedean, Euler). The KG answer lists unrelated terms (e.g., maximal torus, formal power series) with no mention of spirals. The KG answer is factually incorrect for the question, making the answers fundamentally different.",major
683,No. of goals did Kevin De Bruyne scored for Belgium national football team?,23,"Hildegarde Vermeire
Johanna-Leontina Aspeslagh
Roby Rogiers
Vrenz Bleijenbergh
Mitchy Ntelo
...
Magda Kerssebeeck
Nicole Brunin
Anne Moerenhout
Françoise Lannoy
Eddy Voordeckers",SimpleQA/CompMix_table_simple_qa/00124.json,Different answer,"Gold answer states 23 goals. KG answer provides a list of unrelated names, not a number. The KG answer fails to address the question, creating a major conflict in core facts.",major
684,how many students attend university of texas at austin,"51,331",University of Texas at Austin|,SimpleQA/NQ_table_test_simple/00356.json,Different answer,"The Gold answer provides the student count (51,331), but the KG answer only states the university name without any numerical data. The KG answer fails to address the question's core request for a number, making the answers fundamentally different. The difference is major as the KG answer is entirely unresponsive to the question.",major
685,Did J. Michael Tatum play Kuroko in Kuroko's Basketball?,No,J. Michael Tatum,SimpleQA/CompMix_table_simple_qa/00276.json,Different answer,"The Gold answer is 'No', correctly stating J. Michael Tatum did not play Kuroko. The KG answer 'J. Michael Tatum' is a name without context, failing to address the question. The KG answer is incomplete and does not convey the negation, making the answers meaningfully different. The difference is major.",major
686,how many kilometers of great wall of china,"21,196 km",21195.0,SimpleQA/NQ_table_test_simple/00408.json,Different answer,"Gold answer states 21,196 km, KG answer states 21,195 km. The core numerical values conflict by 1 km, a minor difference in absolute terms but a meaningful discrepancy for the exact value.",minor
687,who sang last night on saturday night live,Childish Gambino,|1975-10-11T00:00:00Z,SimpleQA/NQ_table_test_simple/00942.json,Different answer,"The Gold answer correctly identifies the singer (Childish Gambino) for a recent SNL performance. The KG answer provides a date (1975-10-11), which is not a singer and is irrelevant to the question. This is a major conflict in the type of information provided.",major
688,who is the most losing team in nfl history,Arizona Cardinals,"wd:L1150793
farmer (wd:L1369188-S1)
honey (wd:L1369436-S1)
Tatyana Kolotilshchikova
Claus Hammel
...
Vincent Descombes Sevoie
Vincent Descombes Sevoie
José Massaroli
Seraina Boner
Olympiy Rudakov",SimpleQA/NQ_table_test_simple/00534.json,Different answer,"Gold answer correctly names Arizona Cardinals as the most losing NFL team. KG answer provides irrelevant entities (e.g., names, Wikidata IDs) and fails to state the team, making it factually incorrect. Core facts conflict, so difference is major.",major
689,How many goals did Pele scored for New York Cosmos in the year 1975,17,"New York Cosmos|North American Soccer League
Santos F.C.|Campeonato Paulista de Futebol
Santos F.C.|Campeonato Brasileiro Série A",ComplexQA/CompMix_table_complex/00394.json,Different answer,"The Gold answer (17) correctly states the goal count for Pele with New York Cosmos in 1975. The KG answer lists club-league associations but provides no goal count, making it irrelevant to the question. The KG answer fails to address the core fact, resulting in a major discrepancy.",major
690,What is the name of the role played by actor Hugh Grant in the Bridget Jones series?,Daniel Cleaver,Pride and Prejudice,SimpleQA/CompMix_table_simple_qa/00083.json,Different answer,"The Gold answer correctly identifies the role as Daniel Cleaver. The KG answer provides 'Pride and Prejudice', a movie title, which is unrelated to the character in the Bridget Jones series. Hugh Grant played Daniel Cleaver in Bridget Jones, not in Pride and Prejudice. The KG answer is factually incorrect, making the difference major.",major
691,Which founders of the largest tech companies in the world were younger than 30 when founding their company,"['Pony Ma', 'Charles Chen', 'Steve Jobs', 'Danny Lui', 'David Packard', 'Andrew McCollum', 'Dustin Moskovitz', 'Tony Zhang', 'Larry Page', 'Terry Gou', 'Bill Gates', 'Steve Wozniak', 'Bill Hewlett', 'Eduardo Saverin', 'Akio Morita', 'Paul Allen', 'Kōnosuke Matsushita', 'Mark Zuckerberg', 'Sergey Brin', 'Chris Hughes', 'Michael Dell']","Ilan Shor|
William Fields Carter|
Robert E. DeNier|
James Kallstrom|
Russell Coleman|
...|...
Albrecht Gaiswinkler|
Joël Le Tac|
Joël Le Tac|
Joël Le Tac|
Douglas Dodds-Parker|",ComplexQA/Monaco_time_complex/00666.json,Different answer,"The Gold answer lists well-known tech founders (e.g., Steve Jobs, Bill Gates) who founded companies under 30. The KG answer lists irrelevant names (e.g., Ilan Shor, a politician) not associated with major tech companies. The KG answer is factually incorrect, making the difference major.",major
692,What is the genre of the TV series Cursed composer Jeff Russo,Rock music,"adventure television series
teen drama television
television series based on a novel
fantasy television series",ComplexQA/CompMix_infobox_complex/00281.json,Different answer,"Gold answer 'Rock music' is a music genre, not applicable to TV series. KG answer lists TV series genres (adventure, teen drama, fantasy) and a non-genre descriptor. The Gold answer is factually incorrect for the question, while KG provides relevant genre terms. Conflict is major.",major
694,In which year did the player Luís Figo transfer from Barcelona to Real Madrid,2000,"Portugal national under-21 football team
Portugal national under-20 football team
Portugal men's national football team
Portugal national under-17 football team
Portugal national under-18 football team
Inter Milan
Futbol Club Barcelona
Portugal national under-16 football team
Sporting CP
Real Madrid Club de Fútbol",ComplexQA/CompMix_table_complex/00424.json,Different answer,"The Gold answer provides the correct transfer year (2000). The KG answer lists football teams (e.g., Barcelona, Real Madrid) but omits the year entirely, making it irrelevant to the question. The difference is major as the KG answer fails to address the core query.",major
695,What was the first show to win the Outstanding Multi-Camera Picture Editing for a Comedy Series award,The Adams Chronicles,How I Met Your Mother,ComplexQA/CompMix_table_complex/00340.json,Different answer,"The answers conflict: Gold states 'The Adams Chronicles' while KG states 'How I Met Your Mother'. These are two distinct shows, and the question asks for the single first winner. The difference is major as the answers are mutually exclusive.",major
696,What was the title of the first movie directed by him,The Last House on the Left,Champagne|Champagne (lang:en),ComplexQA/CompMix_table_complex/00578.json,Different answer,"The Gold answer states 'The Last House on the Left' as the first movie title, while the KG answer provides 'Champagne'. These are two different movie titles, indicating a factual conflict. The KG answer is incorrect for the director in context.",major
697,Is Sirius Black a member of Prisoner of Azkaban in harry potter?,Yes,"Eloise Midgen|Harry Potter and the Prisoner of Azkaban
shrunken head|Harry Potter and the Prisoner of Azkaban
Cornelius Fudge|Harry Potter and the Prisoner of Azkaban
Marge Dursley|Harry Potter and the Prisoner of Azkaban
Cottismore Croyne|Harry Potter and the Prisoner of Azkaban
...|...
Cloak of Invisibility|Harry Potter and the Prisoner of Azkaban
Hermione Granger|Harry Potter and the Prisoner of Azkaban
Harry Potter's Nimbus 2000|Harry Potter and the Prisoner of Azkaban
Marge Dursley|Harry Potter and the Prisoner of Azkaban
kappa|Harry Potter and the Prisoner of Azkaban",SimpleQA/CompMix_table_simple_qa/00110.json,Different answer,"Gold says 'Yes' (correct). KG answer omits Sirius Black from a list of book entities, implying he is not a character, which is false. This is a factual conflict.",major
698,where is dia de los muertos celebrated in mexico,October 31,Mexico,SimpleQA/NQ_table_test_simple/00694.json,Different answer,"The question asks for a location, but Gold provides a date (October 31) and KG provides a country (Mexico). Gold is factually incorrect for the question, and KG is redundant. Core facts (date vs. location) conflict.",major
699,Who Directs the TV series Hanna?,Sarah Adina Smith,"Siurana|1927-CH
Castell de Palafolls|372-MH-EN
Peratallada|1911-CH-EN
Torre de Calella de Palafrugell|1168-MH
Camp dels Ninots|4295-ZP
...|...
Muralles i fortificacions de Tarragona|4113-MH-ZA
Metropolitan and Primatial Cathedral Basilica of St. Tecla|214-MH
Castle of Cardona|620-MH-EN
la Nativitat de Durro|300-MH-EN
Montgrí Castle|1659-MH",SimpleQA/CompMix_table_simple_qa/00126.json,Different answer,"Gold answer provides the correct director (Sarah Adina Smith). KG answer is a list of unrelated place names, failing to address the question. The KG answer is factually incorrect for the query.",major
700,when did the lion king start on broadway,Broadway,1997-01-01T00:00:00Z,SimpleQA/NQ_table_test_simple/00673.json,Different answer,"Gold answer provides location (Broadway) instead of date; KG answer provides incorrect date (1997-01-01) for the start. The question asks for 'when', so Gold is missing the key information and KG is factually wrong. Difference is major.",major
701,when is the 5th round fa cup played,February 2018,1.0,SimpleQA/NQ_table_test_simple/00579.json,Different answer,"Gold answer states February 2018 for the 5th round FA Cup. KG answer '1.0' is a numerical value, not a date, and is factually incorrect. The core facts conflict, making the difference major.",major
702,what was the last episode of the flash,The Elongated Knight Rises,list of The Flash episodes,SimpleQA/NQ_table_test_simple/00461.json,Different answer,"Gold answer provides an episode title, KG answer gives a list description instead of the title. The KG answer fails to name the last episode, making it incorrect and fundamentally different. Major difference.",major
703,Which book comes first in the Loyal League series by Alyssa Cole,An Extraordinary Union,When No One Is Watching,ComplexQA/CompMix_table_complex/00542.json,Different answer,"Gold answer: 'An Extraordinary Union' is the first book. KG answer: 'When No One Is Watching' is incorrect. The core fact (first book title) conflicts, making the difference major.",major
704,who penned the famous indian epic the ramayana,Valmiki,R. K. Narayan,SimpleQA/NQ_table_test_simple/00298.json,Different answer,"The Gold answer (Valmiki) correctly identifies the traditional author of the original Ramayana. The KG answer (R. K. Narayan) is incorrect as he wrote a 20th-century retelling, not the original epic. The core facts conflict, making the answers fundamentally different.",major
705,What is the length of the burnout song of the album Dookie?,2:07,"Burnout|128.0
Having a Blast|165.0",SimpleQA/CompMix_table_simple_qa/00324.json,Different answer,"Gold answer: 2:07 (127s) for Burnout. KG answer: 128.0s (2:08) for Burnout and extra song. Core fact conflict (127s vs 128s). Minor difference in value, but conflicting.",minor
706,Which series had Hugh Bonneville as the The Earl of Grantham?,Downton Abbey,"William Petty, 1st Marquess of Lansdowne (Lord Shelburne)
William Petty, 2nd Earl of Shelburne, later 1st Marquess of Lansdowne (1737-1805)",SimpleQA/CompMix_table_simple_qa/00283.json,Different answer,"The Gold answer correctly identifies the series 'Downton Abbey'. The KG answer provides a historical figure (William Petty) unrelated to the question, making the answers conflict on the core fact. This is a major difference.",major
