question,gold_answer,KG answer,file_path
Money Heist Part Of Tokyo (Silene Oliveira) Character?,Tokyo (Silene Oliveira),"2025-03-31T10:14:09Z
character in « Money Heist » (lang:en)
persona en « La Casa de papel » (lang:es)
personaggio della serie televisiva La casa di carta (lang:it)
personnage dans « La Maison de papier » (lang:fr)
...
s:Q66560058-6058f0b2-4973-753e-7451-c7726e106917
s:Q66560058-c718d8dd-40a0-1bbd-8ec1-ea522b4c652f
s:Q66560058-80b2464c-4039-7463-7887-1c4c155a26b9
s:Q66560058-f134a8dc-457f-a378-fef2-4cebed256f65
s:Q66560058-34dc0f4d-4b87-08d3-ef0e-a7d3ff00eaed",CompMix_table_simple_qa_00171.json
which state is the richest state in nigeria,Lagos State,"economy of Djibouti|1927.0
economy of Saxony|28000.0
economy of Saxony-Anhalt|24000.0
economy of Bavaria|39691.0
economy of Castile and León|21727.0
...|...
Ķekava Municipality|19030.0
economy of North Macedonia|5414.0
economy of Nauru|8844.0
economy of Moldova|2290.0
economy of Kyrgyzstan|1606.7",NQ_table_test_simple_00879.json
Was Joel Schumacher the director of The Phantom of the Opera??,Yes,"Murray Melvin
Gerard Butler
Minnie Driver
Miranda Richardson
Jennifer Ellison
...
Emmy Rossum
Pascal Langdale
Ramin Karimloo
Simon Callow
Victor McGuire",CompMix_table_simple_qa_00302.json
what episode does caroline get turned into a vampire,The Return,"wd:L1150793
farmer (wd:L1369188-S1)
honey (wd:L1369436-S1)
Tatyana Kolotilshchikova
Claus Hammel
...
Vincent Descombes Sevoie
Vincent Descombes Sevoie
José Massaroli
Seraina Boner
Olympiy Rudakov",NQ_table_test_simple_00675.json
where is fort myers located at in florida,26°37′N 81°50′W﻿ / ﻿26.617°N 81.833°W,Lee County,NQ_table_test_simple_00922.json
where is this years army navy game played,Lincoln Financial Field,West Point,NQ_table_test_simple_00315.json
"Did Tom Tom Club's song ""Genius of Love"" reach No. 1 position on any Billboard charts?",Yes,"Gold Cobra
Gold Cobra
Gold Cobra
Mind, volume 3
Mind, volume 3
...
Act II: The Patents of Nobility (The Turn)
Darum leben wir
La Nueva Ola
The Element of Freedom
Beethoven in Havana",CompMix_table_simple_qa_00047.json
who holds the record for most everest summits,Apa Sherpa | Phurba Tashi Sherpa | Kami Rita Sherpa,Sébastien Berthe,NQ_table_test_simple_00860.json
when was the latest version of chrome released,2018-01-22,147.0.7727.15,NQ_table_test_simple_00445.json
when did the book thief movie come out,"November 27, 2013","The Book Thief
The Book Thief
The Book Thief
The Book Thief
The Book Thief",NQ_table_test_simple_00576.json
Ho many international game did Beckham played for England?,14,|England,CompMix_table_simple_qa_00313.json
where did zendaya place in dancing with the stars,Runner-up,"Black Reel Award for Outstanding Actress, Drama Series
Saturn Award for Best Supporting Actress
Golden Globe Award for Best Actress – Television Series Drama
Kids' Choice Award for Favorite TV Actress
Satellite Award for Best Actress – Television Series Drama
Crystal Award
Time 100
Primetime Emmy Award for Outstanding Lead Actress in a Drama Series",NQ_table_test_simple_00583.json
when was south african youth day first celebrated,June 16,"Ohio Life Insurance and Trust Company
Maison dorée
Leaning Tower of Pisa
2019 J-GP2 All Japan Road Race Championship
2019 J-GP2 All Japan Road Race Championship
...
2016 ST600 All Japan Road Race Championship
2016 ST600 All Japan Road Race Championship
2016 ST600 All Japan Road Race Championship
2016 ST600 All Japan Road Race Championship
wd:Q97344456",NQ_table_test_simple_00839.json
when is the next scandal episode coming out,"February 1, 2018",list of Scandal episodes,NQ_table_test_simple_00029.json
philadelphia is known as the city of what,Brotherly Love,"Beeʼeldíílsání (lang:nv)
Broþorlufeburh (lang:ang)
Filaadelfiya (lang:wo)
Filadelfi (lang:pdc)
Filadelfia (lang:an)
Filadelfia (lang:ast)
Filadelfia (lang:es)
Filadelfia (lang:eu)
Filadelfia (lang:gl)
Filadelfia (lang:gn)",NQ_table_test_simple_00107.json
Who was a rabbi known by its acronym ?,Isaac ben Melchizedek | Meir Abulafia | Isaac Alfasi | Moses ben Jacob Cordovero | Moshe Hacohen | Aharon HaLevi | Levi ibn Habib | Isaac ben Sheshet | David Kimhi | Moshe Chaim Luzzatto | Samuel David Luzzatto | Moses ben Maimon (Maimonides) | Meir ben Samuel | Elijah Mizrachi | Yaakov ben Moshe Levi Moelin | Nissim of Gerona | Yom Tov Asevilli | Judah ben Nathan | Israel ben Eliezer (the Baal Shem Tov) | Elijah ben Solomon Zalman (Vilna Gaon) | Moses S. Margolies | Shimon Agassi | Yaakov Dovid Wilovsky,"wd:L1012783-S1
wd:L1149525
British (wd:L156273-F1)
wd:L36905
wd:L6818
...
decentralized government agency
Ohio Manual on Uniform Traffic Control Devices
wd:Q99984195
Coleotechnites piceaella
Japanese Society for Active Fault Studies",Qampari_wikitables_simple_00074.json
who is the current director of the us mint,David J. Ryder,Director of the United States Mint,NQ_table_test_simple_00232.json
Has the movie The Godfather won any Academy Award?,Yes,"Robert Zemeckis|
Pearl Harbor|
Marcia Gay Harden|
Robert De Niro|
Al Pacino|
Sophia Loren|
Britney Amber|
Sidney Lumet|
Coen brothers|
Zsuzsa Mihalek|",CompMix_table_simple_qa_00267.json
when was the last time new zealand had an earthquake,11 Jul 2017,Polynesia,NQ_table_test_simple_00425.json
how many ceos of fortune 500 companies are female,32,"Lynda McKoy|Goldove Entertainment
Barbara Gonzalez|Simba Sports Club
Shilpi Kapoor|BarrierBreak
Dorothy Nalubega|Kkona Women Sustainable Agriculturalists and Environmental Group
Claude Borna|wd:Q118951158
...|...
Christine Kilpatrick|Royal Melbourne Hospital
Gwenllian Lansdown|Mudiad Ysgolion Meithrin
Belinda Robinson|Universities Australia
Mellody Hobson|Ariel Investments
Ruth-Maria Assandoh|Akila",NQ_table_test_simple_00199.json
what type of dog was laika the spacedog,"Mongrel, possibly part-husky (or part-Samoyed) and part-terrier",Canis familiaris,NQ_table_test_simple_00500.json
Which Oscar did The Girl with the Dragon Tattoo win?,Best Film Editing,"Ron Howard
Unforgiven
CODA
Cathy Schulman
Mollye Asher
...
Gentleman's Agreement
Marc Norman
Irwin Winkler
James L. Brooks
Patrick Wachsberger",CompMix_table_simple_qa_00163.json
What are the named spirals ?,Archimedean spiral | Euler spiral | [[Fermats spiral]] (also parabolic spiral) | [[Cotess spiral]] | [[Poinsots spirals]],"maximal torus|rdfs:label
formal power series|rdfs:label
forcing|rdfs:label
Frobenius norm|rdfs:label
algebraic combinatorics|rdfs:label
...|...
perfect matching|rdfs:label
succession|rdfs:label
HOMFLY polynomial|rdfs:label
McLaughlin group|rdfs:label
Buchberger's algorithm|rdfs:label",Qampari_wikitables_simple_00057.json
No. of goals did Kevin De Bruyne scored for Belgium national football team?,23,"Hildegarde Vermeire
Johanna-Leontina Aspeslagh
Roby Rogiers
Vrenz Bleijenbergh
Mitchy Ntelo
...
Magda Kerssebeeck
Nicole Brunin
Anne Moerenhout
Françoise Lannoy
Eddy Voordeckers",CompMix_table_simple_qa_00124.json
how many students attend university of texas at austin,"51,331",University of Texas at Austin|,NQ_table_test_simple_00356.json
Did J. Michael Tatum play Kuroko in Kuroko's Basketball?,No,J. Michael Tatum,CompMix_table_simple_qa_00276.json
how many kilometers of great wall of china,"21,196 km",21195.0,NQ_table_test_simple_00408.json
when was the last time dallas cowboys won the super bowl,1995,National Football League|1920-01-01T00:00:00Z,NQ_table_test_simple_00384.json
who sang last night on saturday night live,Childish Gambino,|1975-10-11T00:00:00Z,NQ_table_test_simple_00942.json
who is the most losing team in nfl history,Arizona Cardinals,"wd:L1150793
farmer (wd:L1369188-S1)
honey (wd:L1369436-S1)
Tatyana Kolotilshchikova
Claus Hammel
...
Vincent Descombes Sevoie
Vincent Descombes Sevoie
José Massaroli
Seraina Boner
Olympiy Rudakov",NQ_table_test_simple_00534.json
What is the name of the role played by actor Hugh Grant in the Bridget Jones series?,Daniel Cleaver,Pride and Prejudice,CompMix_table_simple_qa_00083.json
Is Sirius Black a member of Prisoner of Azkaban in harry potter?,Yes,"Eloise Midgen|Harry Potter and the Prisoner of Azkaban
shrunken head|Harry Potter and the Prisoner of Azkaban
Cornelius Fudge|Harry Potter and the Prisoner of Azkaban
Marge Dursley|Harry Potter and the Prisoner of Azkaban
Cottismore Croyne|Harry Potter and the Prisoner of Azkaban
...|...
Cloak of Invisibility|Harry Potter and the Prisoner of Azkaban
Hermione Granger|Harry Potter and the Prisoner of Azkaban
Harry Potter's Nimbus 2000|Harry Potter and the Prisoner of Azkaban
Marge Dursley|Harry Potter and the Prisoner of Azkaban
kappa|Harry Potter and the Prisoner of Azkaban",CompMix_table_simple_qa_00110.json
Who Directs the TV series Hanna?,Sarah Adina Smith,"Siurana|1927-CH
Castell de Palafolls|372-MH-EN
Peratallada|1911-CH-EN
Torre de Calella de Palafrugell|1168-MH
Camp dels Ninots|4295-ZP
...|...
Muralles i fortificacions de Tarragona|4113-MH-ZA
Metropolitan and Primatial Cathedral Basilica of St. Tecla|214-MH
Castle of Cardona|620-MH-EN
la Nativitat de Durro|300-MH-EN
Montgrí Castle|1659-MH",CompMix_table_simple_qa_00126.json
where is dia de los muertos celebrated in mexico,October 31,Mexico,NQ_table_test_simple_00694.json
when did the lion king start on broadway,Broadway,1997-01-01T00:00:00Z,NQ_table_test_simple_00673.json
when is the 5th round fa cup played,February 2018,1.0,NQ_table_test_simple_00579.json
what was the last episode of the flash,The Elongated Knight Rises,list of The Flash episodes,NQ_table_test_simple_00461.json
who penned the famous indian epic the ramayana,Valmiki,R. K. Narayan,NQ_table_test_simple_00298.json
What is the length of the burnout song of the album Dookie?,2:07,"Burnout|128.0
Having a Blast|165.0",CompMix_table_simple_qa_00324.json
Which series had Hugh Bonneville as the The Earl of Grantham?,Downton Abbey,"William Petty, 1st Marquess of Lansdowne (Lord Shelburne)
William Petty, 2nd Earl of Shelburne, later 1st Marquess of Lansdowne (1737-1805)",CompMix_table_simple_qa_00283.json
who is the director of FC Barcelona team?,Mateu Alemany,Ferran Reverter,CompMix_table_simple_qa_00135.json
What id the position of Brazil chart Blank Space song?,74,Blank Space,CompMix_table_simple_qa_00062.json
when was the last time clemson won the national championship,2016,"Leirvík ÍF|1976-01-01T00:00:00Z
ÍF Fuglafjørður|1976-01-01T00:00:00Z
FC Hoyvík|1976-01-01T00:00:00Z
MB Miðvágur|1976-01-01T00:00:00Z
SÍ Sørvágur|1976-01-01T00:00:00Z
...|...
SG Heidelberg-Kirchheim|1945-01-01T00:00:00Z
SV 98 Schwetzingen|1945-01-01T00:00:00Z
ASV Durlach|1945-01-01T00:00:00Z
TSG Weinheim|1945-01-01T00:00:00Z
VfB Eppingen|1945-01-01T00:00:00Z",NQ_table_test_simple_00464.json
who is the richest club in the championship,Aston Villa,"National Aquarium
National Aquarium
National Aquarium
National Aquarium
National Aquarium
...
Giant Steps Tasmania
Giant Steps Tasmania
Giant Steps Tasmania
Giant Steps Tasmania
Giant Steps Tasmania",NQ_table_test_simple_00119.json
who won rupaul's all-stars 3,Trixie Mattel,"Melodi Grand Prix 1984|Dollie de Luxe
wd:Q117462972|Ferencvárosi TC
wd:Q12813262|Ferencvárosi TC
wd:Q137582159|Ferencvárosi TC
wd:Q97198676|Ferencvárosi TC
...|...
2024 South Aegean Tour, stage 1|_:bn1778450
1984 Bol d'Or|_:bn1780562
2003 UCI Road World Championships – Junior women's road race|_:bn1785091
2003 6 Hours of Brno|_:bn1793427
2024 Tour du Rwanda|_:bn1796930",NQ_table_test_simple_00248.json
What division does Paris Saint-Germain Féminine belong to?,Division 1 Féminine,Première Ligue,CompMix_table_simple_qa_00092.json
where is the pacific ocean located on the world map,0°N 160°W﻿ / ﻿0°N 160°WCoordinates,Earth,NQ_table_test_simple_00081.json
who won the fountain of youth stakes at gulfstream park,Gunnevera,United States,NQ_table_test_simple_00787.json
who won the 30 man royal rumble match,Randy Orton,"Brno City Theatre
Karlsruhe Institute of Technology
University of Vienna
Leipzig University
University of Rostock
...
France Inter
Norwegian Broadcasting Corporation
Karlsruhe Institute of Technology
University of Cologne
N.G. Kuznetsov Naval Academy",NQ_table_test_simple_00397.json
What is the length of the Catch Me song?,3:10,"Catch Me
Catch Me
Catch Me
Catch Me
Catch Me
...
Catch Me
Catch Me
Catch Me
Catch Me
Catch Me",CompMix_table_simple_qa_00233.json
What movie fetched the actor Sean Connery an Academy Award?,The Untouchables,"Dr. No
Dr. No
Dr. No
Dr. No
Dr. No
Dr. No
Dr. No
Dr. No
Dr. No
Dr. No",CompMix_table_simple_qa_00131.json
who is playing the halftime show for the superbowl,Justin Timberlake,National Football League,NQ_table_test_simple_00481.json
the legend of heroes trails in the sky the 3rd vita,"July 14, 2016","PlayStation 3
Microsoft Windows
PlayStation Portable
PlayStation Vita",NQ_table_test_simple_00886.json
What are the dams with a fill structure larger than 27.4 millions of metric cubes ?,Tarbela Dam | Fort Peck Dam http://`www.nwd-mr.usace.army.mil/rcc/projdata/summaryengdat.pdf | Atatürk Dam | Oahe Dam | Mangla Dam | Gardiner Dam | Oroville Dam | San Luis Dam (BF Sisk Dam) | Nurek Dam | Garrison Dam | Aswan Dam | San Roque Dam | Fort Randall Dam | Guri Dam,"WD Blue SATA SSD|250000000.0
WD Blue SATA SSD|500000000.0
Cypress S34ML02G2|2000000000.0
Gigabyte GeForce RTX 3090 Eagle OC 24G|25769803776.0
WD Blue SATA SSD|1000000000000.0
WD Blue SATA SSD|2000381014016.0
WD Blue SATA SSD|4000000000000.0
Seagate Exos X18 18 TB|18000189054976.0",Qampari_wikitables_simple_00020.json
what is the Titanic movie rank of AFI 100?,83,"Dustin Johnson
Dominic Stricker
Dominic Stricker
Dalian Medical University
Dalian Medical University
...
University of Paris 1 Pantheon-Sorbonne
University of Paris 1 Pantheon-Sorbonne
University of Paris 1 Pantheon-Sorbonne
University of Paris 1 Pantheon-Sorbonne
University of Paris 1 Pantheon-Sorbonne",CompMix_table_simple_qa_00239.json
what is the number one movie in the usa,Jumanji: Welcome to the Jungle,"National Aquarium
National Aquarium
National Aquarium
National Aquarium
National Aquarium
...
Giant Steps Tasmania
Giant Steps Tasmania
Giant Steps Tasmania
Giant Steps Tasmania
Giant Steps Tasmania",NQ_table_test_simple_00571.json
who is the president of the republic of zambia,Edgar Lungu,Hakainde Hichilema,NQ_table_test_simple_00032.json
how many counties does the state of georgia have,159,"Camden County
Ben Hill County
Emanuel County
Coweta County
Clarke County
...
Twiggs County
Taylor County
Tattnall County
Haralson County
Telfair County",NQ_table_test_simple_00774.json
Who is the creator of the book series Diary of a Wimpy Kid?,Jeff Kinney,wd:Q311704,CompMix_table_simple_qa_00225.json
when did michigan last win a national championship,1989,"Teppei Nagoe|2019-01-01T00:00:00Z
Yuki Takahashi|2020-01-01T00:00:00Z
2020 Bike Aid|2020-10-07T00:00:00Z
2020 Bike Aid|2020-10-10T00:00:00Z
Sho Hasegawa|2019-01-01T00:00:00Z
...|...
Yūki Okamoto|2018-01-01T00:00:00Z
Yūki Okamoto|2020-01-01T00:00:00Z
Czechoslovakia men's national ice hockey team|1925-01-01T00:00:00Z
Ryuji Yokoe|2015-01-01T00:00:00Z
Ikuhiro Enokido|2016-01-01T00:00:00Z",NQ_table_test_simple_00359.json
what episode does caroline come into the originals,Brave New World,"2025-12-21T14:03:41Z
2013 American supernatural drama television series (lang:en)
americký televizní seriál z let 2013–2018 (lang:cs)
americký televízny seriál (lang:sk)
amerikansk TV-serie (lang:sv)
...
s:Q4307100-99364f59-49c8-6bf2-22ef-0254c628c674
s:Q4307100-5AC0B18D-FD0B-4B33-9A3E-7384ACC0F8B1
s:Q4307100-801bbcce-4519-5f53-b2df-90ceef27dfd4
s:Q4307100-F5C451F6-7A12-4E1F-B17B-6BC196EC46FA
s:Q4307100-4182CE28-5232-4EBC-B871-AC42F6DA0552",NQ_table_test_simple_00526.json
most polluted city in the world according to world health organization,Zabol,"Blue Line
Statue of George V
Statue of Charles Hardinge, 1st Baron Hardinge of Penshurst
Statue of Freeman Freeman-Thomas, 1st Marquess of Willingdon
wd:Q105444246
...
Ishq 104.8 FM, Delhi
Islam in Delhi
Punjabi Academy Dehli
Masjid Mubarak Begum
religion in Delhi",NQ_table_test_simple_00065.json
who sang rip it up and start again,Orange Juice,Rip It Up and Start Again,NQ_table_test_simple_00289.json
did David Callaham write the screenplay for the sequel The Expendables 2?,No,"Richard Wenk
Sylvester Stallone",CompMix_table_simple_qa_00175.json
when was the last time university of michigan won a national championship,1997,mixed-sex education,NQ_table_test_simple_00212.json
three movies made from agatha christie's novels,The Passing of Mr. Quinn | Die Abenteurer G.m.b.H. | Alibi,"Tea in Bristol
wd:Q106558984
wd:Q11342120",NQ_table_test_simple_00304.json
where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Iraq,NQ_table_test_simple_00582.json
who won the most on who wants to be a millionaire,David Goodman,"2026-02-01T23:06:34Z
Bilgi yarışması (lang:tr)
britu TV erudīcijas šovu franšīze (lang:lv)
Fernsehsendung in mehreren Ländern (lang:de)
formato internacional de game show (lang:pt-br)
...
s:Q200562-C3B85E59-3BEC-40BB-B071-ACC74CC83A1D
s:Q200562-E9B3CEE0-BF8C-423A-84D8-90631EB319E5
s:Q200562-E3653032-74A5-4953-B04E-57679FF21CEB
s:Q200562-AF446778-440C-4DAD-9EF7-EFD0F193C2E8
s:Q200562-DDD22D24-0AE2-4043-A16F-0C321DC49967",NQ_table_test_simple_00437.json
which is the world's largest company in terms of revenue,Walmart,Physikalischer Verein|1820293070898532.0,NQ_table_test_simple_00432.json
where does the largest amount of federal tax revenue come from,California,"income tax (wd:L1041681-S1)
wd:L1320302
income tax (wd:L1320302-F1)
income tax (wd:L737533-S1)
income tax
income tax",NQ_table_test_simple_00590.json
what is the rank of india in economic growth,12,"Dustin Johnson
Dominic Stricker
Dominic Stricker
Dalian Medical University
Dalian Medical University
...
University of Paris 1 Pantheon-Sorbonne
University of Paris 1 Pantheon-Sorbonne
University of Paris 1 Pantheon-Sorbonne
University of Paris 1 Pantheon-Sorbonne
University of Paris 1 Pantheon-Sorbonne",NQ_table_test_simple_00047.json
which period is Nike kit manufacturer sponsors Liverpool F.C.?,2020,"schema:dateModified
schema:description
schema:description
schema:description
schema:description
...
Spotify playlist ID (p:P8704)
Opta football team ID (p:P8737)
topic's main category (p:P910)
theme music (p:P942)
Olympedia affiliations ID (p:P9447)",CompMix_table_simple_qa_00244.json
when was the first dark tower book published,1998,The Dark Tower: The Gunslinger|1982-06-10T00:00:00Z,NQ_table_test_simple_00054.json
when do the walking dead comics come out,October 2003 – present,"Walking Dead
Walking Dead",NQ_table_test_simple_00234.json
how far into game of thrones is the tv show,outline from The Winds of Winter and A Dream of Spring,8.0|8,NQ_table_test_simple_00758.json
how many players have scored 10000 runs in odi,11,"Tara Britton
Marie Emmanuelle Violleau",NQ_table_test_simple_00726.json
what languages are spoken in india the most,Hindi | English | Bengali | Telugu | Marathi,|341000000.0,NQ_table_test_simple_00074.json
when does episode 29 of boruto come out,"October 18, 2017","2026-01-19T07:01:42Z
Japanese manga series (lang:en)
japán mangasorozat (lang:hu)
Manga-Serie (lang:de)
serial manga (lang:ro)
...
s:Q100774936-E6972727-B581-4E6F-B4AC-BBC232792F31
s:Q100774936-F4866B69-3145-4B41-B84E-F705B8BA9D46
s:Q100774936-7cd547f0-49aa-7e17-5feb-660d665e62c6
s:Q100774936-42BD0D5F-E00D-4BC4-8B37-7B65F8BFBE62
s:Q100774936-38718969-42FE-41E5-8517-BE742068EB53",NQ_table_test_simple_00317.json
Did the film The Godfather win any Academy Award?,Yes,"Academy Award for Best Picture
Academy Award for Best Actor
Academy Award for Best Writing, Adapted Screenplay",CompMix_table_simple_qa_00252.json
one piece english dubbed episode 564 release date,"September 16, 2012","wd:L500895|1825-01-01T00:00:00Z
commercialization date (wd:P5204)|2019-10-24T00:00:00Z
Nuestro trabajo es bien honesto: our work is honest work, part 4 of 6|2008-11-09T00:00:00Z
Energy-Efficient Reliable Opportunistic Routing Applying Random Network Coding for Wireless Sensor Network|2016-01-01T00:00:00Z
Hash-Based Secure Simple Pairing for Preventing Man-in-the-Middle Attacks in Mobile Cloud Computing|2016-01-01T00:00:00Z
Nuestro trabajo es bien honesto: our work is honest work, part 5 of 6|2008-11-09T00:00:00Z
Nuestro trabajo es bien honesto: our work is honest work, part 6 of 6|2008-11-09T00:00:00Z
Deterministic Construction of QC-LDPC Codes for Any Column Weight with a Large Girth|2016-01-01T00:00:00Z
Mudanzas con los jornaleros, part 1 of 4|2008-10-31T00:00:00Z
The Research of Reliable Virtual Network Mapping Algorithm|2016-01-01T00:00:00Z",NQ_table_test_simple_00163.json
when was it was not death for i stood up published,1891,"wd:L500895|1825-01-01T00:00:00Z
commercialization date (wd:P5204)|2019-10-24T00:00:00Z
Nuestro trabajo es bien honesto: our work is honest work, part 4 of 6|2008-11-09T00:00:00Z
Energy-Efficient Reliable Opportunistic Routing Applying Random Network Coding for Wireless Sensor Network|2016-01-01T00:00:00Z
Hash-Based Secure Simple Pairing for Preventing Man-in-the-Middle Attacks in Mobile Cloud Computing|2016-01-01T00:00:00Z
Nuestro trabajo es bien honesto: our work is honest work, part 5 of 6|2008-11-09T00:00:00Z
Nuestro trabajo es bien honesto: our work is honest work, part 6 of 6|2008-11-09T00:00:00Z
Deterministic Construction of QC-LDPC Codes for Any Column Weight with a Large Girth|2016-01-01T00:00:00Z
Mudanzas con los jornaleros, part 1 of 4|2008-10-31T00:00:00Z
The Research of Reliable Virtual Network Mapping Algorithm|2016-01-01T00:00:00Z",NQ_table_test_simple_00471.json
method used by a writer to develop a character,Anthropomorphism | Hamartia | Pathetic fallacy | Personification,characterization (wd:L1006641-S1),NQ_table_test_simple_00091.json
when was the last summer olympics in the usa,1996,"2022-09-04T00:00:00Z
1993-01-01T00:00:00Z
1948-01-01T00:00:00Z
1984-02-26T00:00:00Z
2020-01-01T00:00:00Z
...
2002-01-01T00:00:00Z
2020-07-17T00:00:00Z
2020-01-01T00:00:00Z
1863-12-08T00:00:00Z
2002-05-03T00:00:00Z",NQ_table_test_simple_00844.json
when do new episodes of mindy project air,"November 7, 2017 | November 14, 2017 | November 21, 2017 | November 28, 2017 | December 5, 2017 | December 12, 2017 | December 19, 2017",2012-09-25T00:00:00Z,NQ_table_test_simple_00449.json
when is the flash coming back after christmas,"January 16, 2018","2015-02-10T00:00:00Z
2015-07-20T00:00:00Z",NQ_table_test_simple_00367.json
when was the first hunger games book published,"September 14, 2008","2012-03-21T00:00:00Z
2012-03-22T00:00:00Z
2012-03-23T00:00:00Z
2012-04-20T00:00:00Z
2012-06-21T00:00:00Z
2012-09-28T00:00:00Z",NQ_table_test_simple_00749.json
what was vietnam called in the years before world war 2,French Indochina,,NQ_table_test_simple_00380.json
when does the first nba basketball game start,"October 17, 2017","1946-06-06T00:00:00Z
1949-08-03T00:00:00Z",NQ_table_test_simple_00419.json
when did the second it movie come out,"September 8, 2017","2019-09-05T00:00:00Z
2019-09-06T00:00:00Z",NQ_table_test_simple_00907.json
