question,gold_answer,result_cleaned,result,sparql
In which year does Alisha Chinai won the award Best Music Video,1996,"Filmfare Award for Best Female Playback Singer|Filmfare Award for Best Female Playback Singer (lang:en)|2006-01-01T00:00:00Z
Apsara Award for Best Female Playback Singer|Apsara Award for Best Female Playback Singer (lang:en)|2006-01-01T00:00:00Z
IIFA Award for Best Female Playback|IIFA Award for Best Female Playback (lang:en)|2006-01-01T00:00:00Z
Bollywood Movie Award – Best Playback Singer Female|Bollywood Movie Award – Best Playback Singer Female (lang:en)|2006-01-01T00:00:00Z","| award                                                             | awardLabel                                                    | date                                |
| ----------------------------------------------------------------- | ------------------------------------------------------------- | ----------------------------------- |
| Filmfare Award for Best Female Playback Singer (wd:Q1414500)      | Filmfare Award for Best Female Playback Singer (lang:en)      | 2006-01-01T00:00:00Z (xsd:dateTime) |
| Apsara Award for Best Female Playback Singer (wd:Q4782159)        | Apsara Award for Best Female Playback Singer (lang:en)        | 2006-01-01T00:00:00Z (xsd:dateTime) |
| IIFA Award for Best Female Playback (wd:Q491020)                  | IIFA Award for Best Female Playback (lang:en)                 | 2006-01-01T00:00:00Z (xsd:dateTime) |
| Bollywood Movie Award – Best Playback Singer Female (wd:Q4939850) | Bollywood Movie Award – Best Playback Singer Female (lang:en) | 2006-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?award ?awardLabel ?date WHERE {
  wd:Q2722967 p:P166 ?statement .
  ?statement ps:P166 ?award .
  ?award rdfs:label ?awardLabel .
  FILTER(LANG(?awardLabel) = ""en"")
  .
  ?statement pq:P585 ?date .
}"
How many episodes in the season 1 of Emily in Paris series,10,10.0,"| episodes           |
| ------------------ |
| 10.0 (xsd:decimal) |","SELECT ?episodes WHERE {
  wd:Q99847909 wdt:P1113 ?episodes .
}"
When was Men at Work inducted into the ARIA Hall of Fame,1994,,,"SELECT ?time WHERE {
  wd:Q831111 p:P166 ?award .
  ?award ps:P166 wd:Q4653736 .
  ?award pq:P585 ?time
}"
Who is the director of the third film in the Bourne series,Paul Greengrass,Paul Greengrass,"| director                     |
| ---------------------------- |
| Paul Greengrass (wd:Q356275) |","SELECT ?director WHERE {
  wd:Q107226 wdt:P57 ?director .
}"
How many games Kevin De Bruyne played for Belgium national football team,88,115.0,"| appearances         |
| ------------------- |
| 115.0 (xsd:decimal) |","SELECT ?appearances WHERE {
  wd:Q357984 p:P54 ?statement .
  ?statement ps:P54 wd:Q166776 .
  ?statement pq:P1350 ?appearances .
}"
Which album by Britney Spears was released first Baby One More Time,Baby One More Time,...Baby One More Time|1998-10-23T00:00:00Z,"| album                              | releaseDate                         |
| ---------------------------------- | ----------------------------------- |
| ...Baby One More Time (wd:Q155016) | 1998-10-23T00:00:00Z (xsd:dateTime) |","SELECT ?album ?releaseDate WHERE {
  ?album wdt:P175 wd:Q11975 .
  ?album wdt:P577 ?releaseDate .
  ?album rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
  .
  FILTER(REGEX(LCASE(?label) , ""^[^a-z]*baby one more time[^a-z]*$"" , ""i""))
}
ORDER BY ASC(?releaseDate)
LIMIT 1"
What date did the pilot episode of Space: Above and Beyond aired,24 September 1995,1995-09-24T00:00:00Z,"| airDate                             |
| ----------------------------------- |
| 1995-09-24T00:00:00Z (xsd:dateTime) |","SELECT ?airDate WHERE {
  wd:Q729265 wdt:P580 ?airDate
}"
who is the sponsor of  Kit manufacturer of 2020  Al-Hilal SFC team,S Team,,,"SELECT ?sponsor ?label WHERE {
  wd:Q73965 wdt:P859 ?sponsor .
  ?sponsor rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}"
When own the award People's Choice Awards for the movie Black Widow,"December 7, 2021",,,"SELECT ?date WHERE {
  wd:Q23894626 p:P166 ?statement .
  ?statement ps:P166 ?award .
  ?award wdt:P31 wd:Q23894553 .
  ?statement pq:P585 ?date .
}"
What is the total number of goals Roy Keane secured for Ireland,9,1.0,"| totalGoals        |
| ----------------- |
| 1.0 (xsd:decimal) |","SELECT(SUM(?goals) AS ?totalGoals) WHERE {
  wd:Q188632 wdt:P6509 ?goals .
}"
Which P. G. Wodehouse novel was first published in the year 1902,The Pothunters,The Pothunters|The Pothunters (lang:en),"| work                         | title                    |
| ---------------------------- | ------------------------ |
| The Pothunters (wd:Q7757889) | The Pothunters (lang:en) |","SELECT ?work ?title WHERE {
  ?work wdt:P50 wd:Q207515 ; wdt:P577 ?date ; rdfs:label ?title .
  FILTER(LANG(?title) = 'en')
  FILTER(YEAR(?date) = 1902)
}"
How many number of national matches did Cristiano Ronaldo played for Portugal,Six,,,"SELECT ?caps WHERE {
  wd:Q11571 wdt:P1129 ?caps .
}"
"What was the population of Lorain, Ohio when the book was set","44,125",,,"SELECT ?population WHERE {
  wd:Q609698 p:P1082 ?statement .
  ?statement ps:P1082 ?population ; pq:P585 ?time .
  FILTER(YEAR(?time) = 1940)
}"
How many users are there of the TV network Amazon Prime Video,175 million,,,"SELECT ?count WHERE {
  wd:Q4740856 wdt:P3744 ?count
}"
"How many tracks are on Jay-Z's 11th studio album, The blueprint 3",15,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?track) AS ?count) WHERE {
  wd:Q1110592 wdt:P658 ?track
}"
What year was the first book of the series Old Kingdom published,1995,1995,"| year           |
| -------------- |
| 1995 (xsd:int) |","SELECT(YEAR(?date) AS ?year) WHERE {
  wd:Q15624191 wdt:P577 ?date
}"
What year end chart did Mr. Bojangles rank 44th on in 1971,Billboard Hot 100,,,"SELECT ?chartLabel WHERE {
  wd:Q841967 p:P5030 ?statement .
  ?statement ps:P5030 ?chart ; pq:P1545 44 ; pq:P585 ?date .
  FILTER(YEAR(xsd:dateTime(?date)) = 1971)
  .
  ?chart rdfs:label ?chartLabel .
  FILTER(LANG(?chartLabel) = 'en')
}"
What is the name of the Tom Tom Club's first studio album,Tom Tom Club,,,"SELECT ?albumLabel WHERE {
  wd:Q1308492 wdt:P800 ?album .
  ?album wdt:P31 wd:Q26218 ; rdfs:label ?albumLabel .
  FILTER(LANG(?albumLabel) = ""en"")
  .
  ?album wdt:P577 ?date
}
ORDER BY ?date
LIMIT 1"
What football club was represented by Roy Keane in the year 1990,Cobh Ramblers F.C.,,,"SELECT ?club ?clubLabel WHERE {
  wd:Q188632 p:P54 ?membership .
  ?membership ps:P54 ?club .
  ?membership pq:P580 ?start .
  OPTIONAL {
    ?membership pq:P582 ?end .
  }
  FILTER(SUBSTR(STR(?start) , 1 , 4) <= ""1990"")
  FILTER(! BOUND(?end) || SUBSTR(STR(?end) , 1 , 4) >= ""1990"")
  SERVICE wikidata:label {
    bd:serviceParam wikibase:language ""en""
  }
}"
What is the title of the 93rd episode of the Arrow series,Legacy,Legacy (lang:en),"| title            |
| ---------------- |
| Legacy (lang:en) |","SELECT ?title WHERE {
  ?episode wdt:P179 wd:Q552314 .
  ?episode wdt:P1476 ?title .
  ?episode wdt:P577 ?date .
  FILTER(LANG(?title) = ""en"")
}
ORDER BY ?date
OFFSET 92
LIMIT 1"
How many matches did Eden Hazard played for Belgium national football team,116,126.0,"| matches             |
| ------------------- |
| 126.0 (xsd:decimal) |","SELECT ?matches WHERE {
  wd:Q214204 p:P54 ?membership .
  ?membership ps:P54 wd:Q166776 ; pq:P1350 ?matches .
}"
On what date did the first episode of Saturday Night Live air,"October 11, 1975",1975-10-11T00:00:00Z,"| date                                |
| ----------------------------------- |
| 1975-10-11T00:00:00Z (xsd:dateTime) |","SELECT ?date WHERE {
  wd:Q13979 wdt:P580 ?date .
}"
What is the first date when the TV series Coupling got aired,12 May 2000,,,SELECT ?date WHERE { wd:Q1137587 wdt:P580 ?date } ORDER BY ASC(?date) LIMIT 1}
What is the number of episodes of the TV series Money Heist,41,41.0,"| episodes           |
| ------------------ |
| 41.0 (xsd:decimal) |","SELECT ?episodes WHERE {
  wd:Q29647346 wdt:P1113 ?episodes
}
LIMIT 1"
What year did Inter Milan win their first FIFA Club World Cup,2010,,,"SELECT(YEAR(?date) AS ?year) WHERE {
  ?event wdt:P1346 wd:Q631 .
  ?event wdt:P31 wd:Q20640525 .
  ?event wdt:P585 ?date .
}
ORDER BY ?date
LIMIT 1"
Which football club did Robert Lewandowski play for in the year 2020,FC Bayern Munich,FC Bayern Munich|FC Bayern Munich (lang:en),"| club                         | clubLabel                  |
| ---------------------------- | -------------------------- |
| FC Bayern Munich (wd:Q15789) | FC Bayern Munich (lang:en) |","SELECT ?club ?clubLabel WHERE {
  wd:Q151269 p:P54 ?membership .
  ?membership ps:P54 ?club .
  ?membership pq:P580 ?start .
  ?membership pq:P582 ?end .
  FILTER(?start <= ""2020-12-31T23:59:59Z"" ^^ xsd:dateTime)
  FILTER(?end >= ""2020-01-01T00:00:00Z"" ^^ xsd:dateTime)
  OPTIONAL {
    ?club rdfs:label ?clubLabel .
    FILTER(LANG(?clubLabel) = ""en"")
  }
}"
Who was the manager of the soccer Manchester United F.C. in 2017,José Mourinho,José Mourinho|José Mourinho (lang:en),"| manager                   | managerLabel            |
| ------------------------- | ----------------------- |
| José Mourinho (wd:Q79983) | José Mourinho (lang:en) |","SELECT ?manager ?managerLabel WHERE {
  wd:Q18656 p:P286 ?statement .
  ?statement ps:P286 ?manager .
  ?statement pq:P580 ?start .
  ?statement pq:P582 ?end .
  FILTER(?start <= ""2017-12-31T23:59:59Z"" ^^ xsd:dateTime)
  FILTER(?end >= ""2017-01-01T00:00:00Z"" ^^ xsd:dateTime)
  ?manager rdfs:label ?managerLabel .
  FILTER(LANG(?managerLabel) = ""en"")
}
LIMIT 10"
How many goals did Eden Hazard scored for Belgium national football team,33,33.0,"| goals              |
| ------------------ |
| 33.0 (xsd:decimal) |","SELECT ?goals WHERE {
  wd:Q214204 p:P54 ?membership .
  ?membership ps:P54 wd:Q166776 .
  ?membership pq:P1351 ?goals .
}"
What show did Leslie Jordan have a recurring role on in 2005,Boston Legal,Desperate Housewives|Desperate Housewives (lang:en),"| show                              | label                          |
| --------------------------------- | ------------------------------ |
| Desperate Housewives (wd:Q131758) | Desperate Housewives (lang:en) |","SELECT ?show ?label WHERE {
  ?show wdt:P161 wd:Q684370 ; wdt:P31 / wdt:P279 * wd:Q5398426 ; wdt:P580 ?start ; wdt:P582 ?end .
  FILTER(YEAR(?start) <= 2005 && YEAR(?end) >= 2005)
  OPTIONAL {
    ?show rdfs:label ?label
    FILTER(LANG(?label) = ""en"")
  }
}"
Which soccer player won the European Golden shoe in the year 2005-2006,Luca Toni,"Cristiano Ronaldo|Cristiano Ronaldo (lang:en)
Luca Toni|Luca Toni (lang:en)
Francesco Totti|Francesco Totti (lang:en)
Thierry Henry|Thierry Henry (lang:en)
Ronaldo|Ronaldo (lang:en)
Lionel Messi|Lionel Messi (lang:en)
Miroslav Klose|Miroslav Klose (lang:en)","| player                        | playerLabel                 |
| ----------------------------- | --------------------------- |
| Cristiano Ronaldo (wd:Q11571) | Cristiano Ronaldo (lang:en) |
| Luca Toni (wd:Q186478)        | Luca Toni (lang:en)         |
| Francesco Totti (wd:Q20110)   | Francesco Totti (lang:en)   |
| Thierry Henry (wd:Q45901)     | Thierry Henry (lang:en)     |
| Ronaldo (wd:Q529207)          | Ronaldo (lang:en)           |
| Lionel Messi (wd:Q615)        | Lionel Messi (lang:en)      |
| Miroslav Klose (wd:Q80471)    | Miroslav Klose (lang:en)    |","SELECT DISTINCT ?player ?playerLabel WHERE {
  ?player p:P166 / ps:P166 wd:Q233454 .
  ?player p:P166 / pq:P585 ?date .
  FILTER(YEAR(?date) = 2006)
  .
  OPTIONAL {
    ?player rdfs:label ?playerLabel .
    FILTER(LANG(?playerLabel) = ""en"")
    .
  }
}"
Who directs the episode Liber The Book in tv series Luna Nera,Francesca Comencini,Francesca Comencini|Francesca Comencini (lang:en),"| director                         | name                          |
| -------------------------------- | ----------------------------- |
| Francesca Comencini (wd:Q457170) | Francesca Comencini (lang:en) |","SELECT ?director ?name WHERE {
  wd:Q82300697 wdt:P57 ?director .
  ?director rdfs:label ?name .
  FILTER(LANG(?name) = ""en"")
}"
Who is the director of the season 1 of the series Hanna,Sarah Adina Smith,Sarah Adina Smith (lang:en),"| directorLabel               |
| --------------------------- |
| Sarah Adina Smith (lang:en) |","SELECT ?directorLabel WHERE {
  wd:Q48102683 wdt:P57 ?director .
  ?director rdfs:label ?directorLabel .
  FILTER(LANG(?directorLabel) = ""en"")
}"
Which is the First Hindi movie as Cinematographer of Mr. Laxman Utekar,Khanna & Iyer,English Vinglish|English Vinglish (lang:en)|2012-01-01T00:00:00Z,"| movie                          | movieLabel                 | releaseDate                         |
| ------------------------------ | -------------------------- | ----------------------------------- |
| English Vinglish (wd:Q3054309) | English Vinglish (lang:en) | 2012-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?movie ?movieLabel ?releaseDate WHERE {
  ?movie wdt:P344 wd:Q61989043 .
  ?movie wdt:P31 wd:Q11424 .
  ?movie wdt:P577 ?releaseDate .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = ""en"")
}
ORDER BY ASC(?releaseDate)
LIMIT 1"
What was the rank of the song ''deja vu'' published by Pitchfork,10,,,"SELECT ?rank WHERE {
  ?listitem wdt:P2435 wd:Q106291700 ; wdt:P1545 ?rank .
  ?list wdt:P361 ?listitem ; wdt:P1433 wd:Q721140 .
}"
What is the name of the last movie in the Bourne series,Jason Bourne,Jason Bourne|Jason Bourne (lang:en),"| movie                       | movieLabel             |
| --------------------------- | ---------------------- |
| Jason Bourne (wd:Q19481099) | Jason Bourne (lang:en) |","SELECT ?movie ?movieLabel WHERE {
  ?movie wdt:P31 wd:Q11424 .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = ""en"")
  .
  FILTER(REGEX(?movieLabel , ""\\bBourne\\b"" , ""i""))
  .
  ?movie wdt:P577 ?releaseDate .
}
ORDER BY DESC(?releaseDate)
LIMIT 1"
What is the first novel adaptation movie that Matt Damon acted in,The Good Mother,,,"SELECT ?movie ?movieLabel(MIN(?releaseDate) AS ?earliestRelease) WHERE {
  wd:Q175535 wdt:P161 ?movie .
  ?movie wdt:P31 wd:Q11424 ; wdt:P577 ?releaseDate ; wdt:P144 ?basedOn .
  ?basedOn wdt:P31 / wdt:P279 * wd:Q2310028 .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = 'en')
  .
}
GROUP BY ?movie ?movieLabel
ORDER BY ASC(?earliestRelease)
LIMIT 1"
How many movies are there in the Home Alone franchise till 2021,6,5,"| count       |
| ----------- |
| 5 (xsd:int) |","SELECT(COUNT(DISTINCT ?movie) AS ?count) WHERE {
  ?movie wdt:P179 wd:Q3627883 .
  ?movie wdt:P31 / wdt:P279 * wd:Q11424 .
  ?movie wdt:P577 ?releaseDate .
  FILTER(YEAR(?releaseDate) <= 2021)
}"
Which is the First Hindi movie as director of Mr. Laxman Utekar,Hindi Medium,,,"SELECT ?movie ?movieLabel ?releaseDate WHERE {
  ?movie wdt:P57 wd:Q61989043 .
  ?movie wdt:P407 wd:Q1566 .
  ?movie wdt:P577 ?releaseDate .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = 'en')
}
ORDER BY ASC(?releaseDate)
LIMIT 1"
Who was the director of the 1984 A Nightmare on Elm Street,Wes Craven,Wes Craven,"| director                |
| ----------------------- |
| Wes Craven (wd:Q223992) |","SELECT ?director WHERE {
  wd:Q329434 wdt:P57 ?director
}"
What club did the soccer player Pelé represent in the year 1976,New York Cosmos,New York Cosmos|New York Cosmos (lang:en),"| club                         | clubLabel                 |
| ---------------------------- | ------------------------- |
| New York Cosmos (wd:Q646135) | New York Cosmos (lang:en) |","SELECT ?club ?clubLabel WHERE {
  wd:Q12897 p:P54 ?statement .
  ?statement ps:P54 ?club .
  ?statement pq:P580 ?start .
  ?statement pq:P582 ?end .
  FILTER(?start <= ""1976-12-31"" ^^ xsd:date && ?end >= ""1976-01-01"" ^^ xsd:date)
  ?club rdfs:label ?clubLabel .
  FILTER(LANG(?clubLabel) = ""en"")
}"
What film is the third in the series of Mad Max films,Mad Max Beyond Thunderdome,Mad Max Beyond Thunderdome,"| film                                    |
| --------------------------------------- |
| Mad Max Beyond Thunderdome (wd:Q426663) |","SELECT ?film WHERE {
  ?film p:P179 ?statement .
  ?statement ps:P179 wd:Q3275141 ; pq:P1545 ""3"" .
}"
In 2020 which American country singer received the National Medal of Arts,Toby Keith,,,"SELECT ?person ?personLabel ?time WHERE {
  ?person wdt:P27 wd:Q30 .
  {
    ?person wdt:P106 wd:Q66763708
  } UNION {
    ?person wdt:P136 wd:Q188924
  }
  .
  ?person p:P166 ?award .
  ?award ps:P166 wd:Q1789030 .
  ?award pq:P585 ?time .
  FILTER(YEAR(?time) = 2020 || YEAR(?time) = 2021)
  .
  ?person rdfs:label ?personLabel .
  FILTER(LANG(?personLabel) = 'en')
}"
How many titles has Bethlehem Steel won in the US Open Cup,5,4,"| count       |
| ----------- |
| 4 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  ?season wdt:P1346 wd:Q620722 .
  ?season rdfs:label ?label .
  FILTER(CONTAINS(LCASE(?label) , ""national challenge cup"") && LANG(?label) = ""en"")
}"
Who scored the most number of goals for the club Borussia Dortmund,Alfred Preissler,,,"SELECT ?player ?playerLabel WHERE {
  wd:Q41420 wdt:P5055 ?player .
  OPTIONAL {
    ?player rdfs:label ?playerLabel .
    FILTER(LANG(?playerLabel) = ""en"")
  }
}"
What is the name of the first album of the Jeff Russo,Lemon Parade,wd:Q121145482|,"| album         | title |
| ------------- | ----- |
| wd:Q121145482 |       |","SELECT ?album ?title WHERE {
  ?album wdt:P175 wd:Q6174877 .
  OPTIONAL {
    ?album wdt:P1476 ?title
  }
}"
Who named Adele the Artist of the Year twice in the 2010s,Billboard,,,"SELECT ?orgLabel (COUNT(*) AS ?count) WHERE {
  wd:Q23215 p:P166 ?statement.
  ?statement ps:P166 ?award.
  ?award wdt:P4745 ?org.
  ?org rdfs:label ?orgLabel.
  ?statement pq:P585 ?time.
  ?award rdfs:label ?awardLabel.
  FILTER(LANG(?orgLabel) = 'en')
  FILTER(LANG(?awardLabel) = 'en')
  FILTER(CONTAINS(LCASE(?awardLabel), 'female solo artist') OR CONTAINS(LCASE(?awardLabel), 'artist of the year'))
  FILTER(YEAR(?time) >= 2010 && YEAR(?time) <= 2019)
}
GROUP BY ?orgLabel
HAVING (COUNT(*) >= 2)
ORDER BY DESC(?count)
LIMIT 1"
Which club did David Beckham transferred from to LA Galaxy in 2007,Real Madrid CF,,,"SELECT ?club ?clubLabel WHERE {
  wd:Q10520 p:P54 ?membership .
  ?membership ps:P54 ?club .
  ?membership pq:P582 ?endTime .
  ?club rdfs:label ?clubLabel .
  FILTER(LANG(?clubLabel) = 'en')
  .
  FILTER regex(str(?endTime) , '2007')
}"
What is the award received in 2003 by the American rapper Eminem,Academy Award for Best Original Song,,,"SELECT ?award ?awardLabel WHERE {
  wd:Q40974 p:P166 ?statement .
  ?statement ps:P166 ?award .
  ?statement pq:P585 ?time .
  ?award rdfs:label ?awardLabel .
  FILTER(YEAR(?time) = 2003)
  .
  FILTER(LANG(?awardLabel) = 'en')
}"
Which movie got Vivien Liegh the Oscar for best actress in 1952,A Streetcar Named Desire,,,"SELECT ?movie ?movieLabel WHERE {
  wd:Q129429 p:P166 ?statement .
  ?statement ps:P166 wd:Q103618 .
  ?statement pq:P974 ?movie .
  ?statement pq:P585 ?date .
  FILTER(YEAR(?date) = 1952)
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = ""en"")
}"
Who is the director of episode one of the tv series Ekaterina,Aleksandr Baranov,,,"SELECT ?directorLabel WHERE {
  wd:Q45802846 wdt:P4908 ?season .
  ?season wdt:P527 ?episode .
  ?episode wdt:P1545 ""1"" ; wdt:P57 ?director .
  ?director rdfs:label ?directorLabel .
  FILTER(LANG(?directorLabel) = ""en"")
}
LIMIT 1"
Which book comes first in the Loyal League series by Alyssa Cole,An Extraordinary Union,,,"SELECT ?book ?title ?publicationDate WHERE {
  ?book wdt:P50 wd:Q62894817 ; wdt:P179 / wdt:rdfs:label ?seriesLabel ; wdt:P1476 ?title ; wdt:P577 ?publicationDate .
  FILTER REGEX(LCASE(?seriesLabel) , ""loyal league"")
  FILTER(LANG(?title) = ""en"")
}
ORDER BY ?publicationDate
LIMIT 1"
What is the ranking of Kid A on rolling stone in 2009,1,,,"SELECT ?rank WHERE {
  wd:Q220726 p:P1855 ?statement .
  ?statement pq:P248 wd:Q240550 .
  ?statement pq:P1545 ?rank
}"
How many matches did Bruno Fernandes played for Portugal national football team,40,,,"SELECT ?caps WHERE {
  wd:Q4979316 p:P54 ?membership .
  ?membership ps:P54 wd:Q181576 .
  ?membership pq:P1129 ?caps .
}"
What was the first scripted TV show that Alan Ritchson performed on,Smallville,Reacher|Reacher (lang:en)|,"| show                    | showLabel         | startDate |
| ----------------------- | ----------------- | --------- |
| Reacher (wd:Q109901438) | Reacher (lang:en) |           |","SELECT ?show ?showLabel ?startDate WHERE {
  ?show wdt:P161 wd:Q926963 .
  OPTIONAL {
    ?show wdt:P577 ?startDate
  }
  .
  OPTIONAL {
    ?show rdfs:label ?showLabel
    FILTER(LANG(?showLabel) = ""en"")
  }
}
ORDER BY ASC(?startDate)
LIMIT 1"
In which country was the novel The Stand by Stephen King published,United States of America,United States (lang:en),"| countryLabel            |
| ----------------------- |
| United States (lang:en) |","SELECT ?countryLabel WHERE {
  wd:Q149552 wdt:P495 ?country .
  ?country rdfs:label ?countryLabel .
  FILTER(LANG(?countryLabel) = ""en"")
}
LIMIT 1"
What is the name of the last movie directed by Alan Parker,The Life of David Gale,The Life of David Gale|The Life of David Gale (lang:en),"| movie                               | title                            |
| ----------------------------------- | -------------------------------- |
| The Life of David Gale (wd:Q591175) | The Life of David Gale (lang:en) |","SELECT ?movie ?title WHERE {
  ?movie wdt:P57 wd:Q271284 .
  ?movie wdt:P31 wd:Q11424 .
  ?movie wdt:P577 ?date .
  ?movie rdfs:label ?title .
  FILTER(LANG(?title) = ""en"")
  .
}
ORDER BY DESC(?date)
LIMIT 1"
Which movie of the the Terminator series has the highest worldwide collection,Terminator 2: Judgment Day,Terminator 2: Judgment Day|Terminator 2: Judgment Day (lang:en)|520881154.0,"| movie                                   | movieLabel                           | collection                |
| --------------------------------------- | ------------------------------------ | ------------------------- |
| Terminator 2: Judgment Day (wd:Q170564) | Terminator 2: Judgment Day (lang:en) | 520881154.0 (xsd:decimal) |","SELECT ?movie ?movieLabel ?collection WHERE {
  wd:Q162255 wdt:P179 ?series .
  ?movie wdt:P179 ?series .
  ?movie wdt:P31 / wdt:P279 * wd:Q11424 .
  ?movie wdt:P2142 ?collection .
  OPTIONAL {
    ?movie rdfs:label ?movieLabel .
    FILTER(LANG(?movieLabel) = ""en"")
  }
}
ORDER BY DESC(xsd:decimal(?collection))
LIMIT 1"
In 2021-2022 season how many teams took part in the Scottish Cup,113,,,"SELECT ?numberOfTeams WHERE {
  wd:Q107740004 wdt:P2296 ?numberOfTeams .
}"
How many tracks are on Inna's I Am the Club Rocker album,13,,,"SELECT ?count WHERE {
  wd:Q785704 wdt:P1105 ?count .
}"
What year did the book A Tale of Two Cities come out,1859,1859,"| year           |
| -------------- |
| 1859 (xsd:int) |","SELECT(YEAR(?publicationDate) AS ?year) WHERE {
  wd:Q308918 wdt:P577 ?publicationDate
}"
Which 1960 psychological horror film was produced and directed by Alfred Hitchcock,Psycho,"Psycho|Psycho (lang:en)
Psycho|Psycho (lang:en)
Psycho|Psycho (lang:en)
Psycho|Psycho (lang:en)","| film                | filmLabel        |
| ------------------- | ---------------- |
| Psycho (wd:Q163038) | Psycho (lang:en) |
| Psycho (wd:Q163038) | Psycho (lang:en) |
| Psycho (wd:Q163038) | Psycho (lang:en) |
| Psycho (wd:Q163038) | Psycho (lang:en) |","SELECT ?film ?filmLabel WHERE {
  ?film wdt:P31 wd:Q11424 ; wdt:P57 wd:Q7374 ; wdt:P162 wd:Q7374 ; wdt:P577 ?date .
  ?film rdfs:label ?filmLabel .
  FILTER(YEAR(?date) = 1960)
  .
  FILTER(LANG(?filmLabel) = ""en"")
}"
When did the US women's soccer team first win the world cup,1991,1991,"| year           |
| -------------- |
| 1991 (xsd:int) |","SELECT(YEAR(?date) AS ?year) WHERE {
  wd:Q334526 wdt:P2522 ?cup .
  ?cup wdt:P31 wd:Q111072137 ; wdt:P585 ?date .
}
ORDER BY ?date
LIMIT 1"
What is the title of the 1st episode of TV series See,Godflame,,,"SELECT ?title WHERE {
  wd:Q82289011 wdt:P527 ?episode .
  ?episode wdt:P1545 ""1"" .
  ?episode wdt:P1476 ?title .
  FILTER(LANG(?title) = 'en')
}"
Which national team was the runner up in FIFA World Cup 2018,Croatia national football team,Croatia men's national football team,"| runner_up                                         |
| ------------------------------------------------- |
| Croatia men's national football team (wd:Q134479) |","SELECT ?runner_up WHERE {
  wd:Q170645 wdt:P1346 ?champion .
  wd:Q170645 wdt:P3967 ?final .
  ?final wdt:P1923 ?runner_up .
  FILTER(?runner_up != ?champion)
}"
Who played Charline in the movie Willy Wonka and the Chocolate Factory,Peter Ostrum,,,"SELECT ?actor ?characterLabel WHERE {
  wd:Q936327 p:P161 ?castMember .
  ?castMember ps:P161 ?actor .
  ?castMember pq:P453 ?character .
  OPTIONAL {
    ?character rdfs:label ?characterLabel
    FILTER(LANG(?characterLabel) = ""en"")
    .
  }
  FILTER(CONTAINS(LCASE(?characterLabel) , ""charline""))
}"
What was the title of the fourth book in the Twilight series,Breaking Dawn,Breaking Dawn (lang:en),"| title                   |
| ----------------------- |
| Breaking Dawn (lang:en) |","SELECT ?title WHERE {
  wd:Q53945 rdfs:label ?title .
  FILTER(LANG(?title) = ""en"")
}"
How many songs were on the album Pieces of You by Jewel,14,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?track) AS ?count) WHERE {
  wd:Q1814801 wdt:P658 ?track .
}"
How many goals has Jan Oblak scored for Slovenia national football team,0,0.0,"| goals             |
| ----------------- |
| 0.0 (xsd:decimal) |","SELECT ?goals WHERE {
  wd:Q2058682 p:P54 ?membership .
  ?membership ps:P54 wd:Q172221 .
  ?membership pq:P1351 ?goals .
}"
What was the first TV show Tom Welling appeared on after Smallville,Lucifer,Lucifer|Lucifer (lang:en),"| series                 | seriesLabel       |
| ---------------------- | ----------------- |
| Lucifer (wd:Q19520525) | Lucifer (lang:en) |","SELECT ?series ?seriesLabel WHERE {
  ?series wdt:P161 wd:Q200261 ; wdt:P31 / wdt:P279 * wd:Q5398426 ; wdt:P580 ?startDate ; rdfs:label ?seriesLabel .
  FILTER(LANG(?seriesLabel) = ""en"")
  FILTER(?startDate > ""2011-05-13T00:00:00Z"" ^^ xsd:dateTime)
}
ORDER BY ?startDate
LIMIT 1"
Which movie of the the Terminator series has the lowest worldwide collection,The Terminator,The Terminator|The Terminator (lang:en)|38371200.0,"| movie                       | movieLabel               | minBoxOffice             |
| --------------------------- | ------------------------ | ------------------------ |
| The Terminator (wd:Q162255) | The Terminator (lang:en) | 38371200.0 (xsd:decimal) |","SELECT ?movie ?movieLabel(MIN(?boxOffice) AS ?minBoxOffice) WHERE {
  ?movie wdt:P31 wd:Q11424 .
  ?movie rdfs:label ?movieLabel .
  ?movie wdt:P2142 ?boxOffice .
  FILTER(LANG(?movieLabel) = 'en')
  .
  FILTER CONTAINS(LCASE(?movieLabel) , 'terminator')
}
GROUP BY ?movie ?movieLabel
HAVING(COUNT(?boxOffice) >= 1)
ORDER BY ASC(?minBoxOffice)
LIMIT 1"
