question,gold_answer,KG answer,file_path
What is the total number of goals Roy Keane secured for Ireland,9,1.0,ComplexQA/CompMix_table_complex/00201.json
where did the river thames start and end,"Thames Head, Gloucestershire, UK | Southend-on-Sea, Essex, UK",Kemble|North Sea,SimpleQA/NQ_table_test_simple/00168.json
The team ranked number 8 at the 2014 Asian games in Handball has competed in the men 's 2014 Asian Men 's Handball Championships how many times,six times,0,ComplexQA/OTT_QA_dev_complex/00152.json
What were the origins of the foreign pharaonic dynasties that ruled over Egypt,"[['Dynasty XV (Hyksos), Avaris', 'Hyksos, Canaanite'], ['Dynasty XXII (Meshwesh), Tanis and Bubastis', 'Libya'], ['Dynasty XXV (Nubian), Memphis and Napata', 'Napata in Kush'], ['Dynasty XXVII (Persian), Babylon', 'Persian'], ['Dynasty XXXI (Persian), Babylon', 'Persia'], ['Argead dynasty (Greek), Pella', 'Greek'], ['Ptolemaic dynasty (Greek), Alexandria', 'Macedonia']]",Canaan,ComplexQA/Monaco_non_time_complex/00081.json
new anime from the creators of attack on titan,Vinland Saga,Love Through a Prism|2026-01-15T00:00:00Z|Jujutsu Kaisen: Execution|2025-11-27T00:00:00Z|Chainsaw Man - The Movie: Reze Arc|2025-10-29T00:00:00Z|Zombie Land Saga: Yumeginga Paradise|2025-10-24T00:00:00Z|2025-10-23T00:00:00Z|2025-09-25T00:00:00Z|2025-09-24T00:00:00Z|2025-09-19T00:00:00Z|Moonrise|2025-04-10T00:00:00Z|Attack on Titan: The Last Attack|2025-02-25T00:00:00Z,SimpleQA/NQ_table_test_simple/00376.json
"What is the total area of this country from which this two-time Nebelhorn Trophy champion , who competed at World Junior Figure Skating Championships in 1998 , comes","17,125,200 square kilometres",377972.28,ComplexQA/OTT_QA_dev_complex/00065.json
Name the political party leaders in Romania.,"[['Marcel Ciolacu'], ['Nicolae Ciucă'], ['Cătălin Drulă'], ['George Simion'], ['Hunor Kelemen'], ['Ludovic Orban'], ['Dragoș Pîslaru', 'Ramona Strugariu'], ['Daniel Ionașcu'], ['Ninel Peia'], ['Eugen Tomac disputed with Cristian Diaconescu'], ['Lavinia Cosma', 'Marius Lazăr'], ['Victor Ponta'], ['Aurelian Pavelescu'], ['Andi-Gabriel Grosaru'], ['{}'], ['Silviu Feodor'], ['Paul-Jürgen Porr'], ['Iarco Furic'], ['Gelil Eserghep Bey'], ['Silviu Vexler'], ['Nicolae Păun'], ['Osman Fedbi'], ['Varujan Vosganian'], ['Giureci-Slobodan Ghera'], ['Victoria Longher'], ['Ognean Cristici'], ['Nicolae-Miroslav Petrețchi'], ['Florin Secară'], ['Tudor Ionescu']]",Claudiu Târziu|Diana Șoșoacă|Marius Lazăr|Anamaria Gavrilă|Tudor Ionescu|...|Adrian Merka|Hunor Kelemen|Dacian Cioloș|Viorica Dăncilă|Dominic Fritz,ComplexQA/Monaco_time_complex/00032.json
who wrote i'm in the mood for dancing,Ben Findon | Mike Myers | Bob Puzey,The Nolans,SimpleQA/NQ_table_test_simple/00747.json
where is the second largest mall in america,"Aventura, Florida",Rolling Acres Mall|Rolling Acres,SimpleQA/NQ_table_test_simple/00316.json
What is the Irish name for the home team in the third round of the 2004 FAI Cup that had a first tie that ended with replay,Cumann Peile Chathair Dhoire,Cobh Ramblers Football Club,ComplexQA/OTT_QA_dev_complex/00117.json
What was the name of Megan Rapinoe's youth soccer team when she was in high school,Elk Grove Pride,Chicago Stars FC|OL Lyonnes|Seattle Reign FC|Sydney FC|United States women's national under-20 association football team|Philadelphia Independence|magicJack|United States women's national soccer team|Seattle Sounders Women,ComplexQA/CompMix_infobox_complex/00040.json
who won the election for mayor in boston,Marty Walsh,Michelle Wu,SimpleQA/NQ_table_test_simple/00693.json
when did the broncos win the super bowl,1997 | 1998 | 2015,1999-01-31T00:00:00Z|1998-01-25T00:00:00Z|2016-02-07T00:00:00Z,SimpleQA/NQ_table_test_simple/00053.json
"For the absolute best scoring Ice dance female skater with a score of 215.20 , what champion is she with her former partner Ruslan Zhiganshin",2012 World Junior champion,Elena Ilinykh|Victoria Sinitsina,ComplexQA/OTT_QA_dev_complex/00320.json
Who is the current mayor of the municipality that was the venue of the Grande Premio Internacional en Marcha Atletica in the 2010 IAAF Race Walking Challenge,Isaura Morais,Manuel Sequeira Nobre,ComplexQA/OTT_QA_dev_complex/00139.json
What are the main prevention methods for each of the four most common cancers among women,"[['colorectal cancer', 'Diagnosis of cases of colorectal cancer through screening'], ['colorectal cancer', 'engaging in physical activity'], ['colorectal cancer', 'consuming a diet high in fiber'], ['colorectal cancer', 'quitting smoking and limiting alcohol consumption'], ['colorectal cancer', 'Aspirin'], ['colorectal cancer', 'celecoxib'], ['cervical cancer', 'Pap test screening'], ['lung cancer', 'avoid hazardous chemicals and quit smoking'], ['breast cancer', 'maintaining a healthy weight'], ['breast cancer', 'reducing alcohol use'], ['breast cancer', 'increasing physical activity'], ['breast cancer', 'breast-feeding'], ['breast cancer', 'Removal of both breasts before any cancer has been diagnosed or any suspicious lump or other lesion has appeared'], ['breast cancer', 'selective estrogen receptor modulators'], ['breast cancer', 'Aromatase inhibitors']]",breast cancer|breast cancer management|idarubicin|doxorubicin|letrozole|melphalan|...|dexrazoxane|fulvestrant|neratinib|leuprolide|colorectal cancer|irinotecan,ComplexQA/Monaco_non_time_complex/00043.json
Who is the main character in the film Shawshank Redemption?,Tim Robbins,Andy Dufresne,SimpleQA/CompMix_table_simple_qa/00028.json
What are Quentin Tarantino's five highest grossing films in descending order,"['Django Unchained', 'Once Upon a Time in Hollywood', 'Inglourious Basterds', 'Pulp Fiction', 'Kill Bill: Volume 1']",Once Upon a Time in Hollywood|1308419|The Hateful Eight|885950|Django Unchained|513827|Inglourious Basterds|297354|Sin City|137842,ComplexQA/Monaco_time_complex/00138.json
Who wrote the standalone novel series ?,George Orwell,Robert Ludlum|Brian Freeman|Eric Van Lustbader,SimpleQA/CompMix_table_simple_qa/00190.json
who played junior on in the heat of the night,Christian LeBlanc,Alan Autry,SimpleQA/NQ_table_test_simple/00811.json
what are the most common names for girls in the UK that are not originally Biblical,"['Amelia', 'Aoife', 'Rosie', 'Olivia', 'Isla', 'Ava', 'Ivy', 'Florence', 'Lily', 'Freya', 'Mia', 'Willow', 'Emily', 'Fiadh', 'Millie', 'Sophie', 'Ella', 'Charlotte']",Mary|1303|Elizabeth|953|Margaret|756|Sarah|535|Anne|527|Jane|510|Helen|414|Ann|331|Emma|303|Alice|298,ComplexQA/Monaco_time_complex/00112.json
who is the most selling music artist of all time,The Beatles,wd:Q2831|Michael Jackson|80000000.0,SimpleQA/NQ_table_test_simple/00825.json
who sang rip it up and start again,Orange Juice,Razorlight,SimpleQA/NQ_table_test_simple/00289.json
List female poets of Andalusian Spain along with their year of birth and year of death.,"[['Aisha (poet)', '10 century CE', '1009 or 1010 CE'], ['Maria Alphaizuli', '8th century CE', '8th century CE'], [""Buthaina bint al-Mu'tamid ibn Abbad"", '1070 CE', 'probably early 12 century CE'], ['Al-Gassaniyya', '10th or 11th century', '11th century CE'], ['Hafsa bint al-Hajj al-Rukuniyya', '1135 CE', '1190–91 CE'], ['Hamda bint Ziyad al-Muaddib', '12th century CE', '12 century CE'], ['Lubna of Córdoba', 'second half of the 10th century', 'after 962 CE'], ['Muhja bint al-Tayyani', '11th century CE', '1097 CE'], ['Nazhun al-Garnatiya bint al-Qulaiʽiya', '12th century', '12th-century CE'], ['Qasmuna', '11th or 12th century CE', '12th century CE'], ['Al-Rumaikiyya', 'c. 1045-1047', '1091 CE'], ['Umm Al-Kiram', 'late 11th century', 'late 11 century to early 12 century CE'], [""Umm Assa'd bint Isam al-Himyari"", 'unknown', '1243 CE'], ['Wallada bint al-Mustakfi', '994 CE or 1001 CE', '26 March 1091'], ['Zaynab al-Mariyya', '11th–13th centuries', '11th or 12 century CE']]",Yaḥyā Ibn-Ḥakam al-Ġazāl|772|866|Álvaro of Córdoba|800|861|Abbas Ibn Firnas|810|887|Muqàddam ibn Muafa al-Qabri|847|912|Saʽid bin Judi|852|897|...|Jorge Manrique|1440|1479|Garci Sánchez de Badajoz|1460|1526|Pedro Nuñez Delgado|1478|1535|Pedro Fernández de Castilleja|1487|1574|Juan Ginés de Sepúlveda|1490|1573,ComplexQA/Monaco_non_time_complex/00037.json
where is beijing located on the world map,39°55′N 116°23′E﻿ / ﻿39.917°N 116.383°E,People's Republic of China,SimpleQA/NQ_table_test_simple/00527.json
Who owns the club Paris Saint-Germain F.C.?,Tamim bin Hamad Al Thani,Qatar Sports Investments,SimpleQA/CompMix_table_simple_qa/00323.json
where does the english channel begin and end,the Celtic Sea and North Sea,Land's End|Cap Gris Nez,SimpleQA/NQ_table_test_simple/00151.json
What Stephen King novels had a big / small screen adaptation,"['Carrie', ""'Salem's Lot"", 'The Shining', 'The Stand', 'The Dead Zone', 'Firestarter', 'Cujo', 'The Running Man', 'The Dark Tower: The Gunslinger', 'Christine', 'Pet Sematary', 'Cycle of the Werewolf', 'Thinner', 'It', 'Misery', 'The Tommyknockers', 'The Dark Half', 'Needful Things', ""Gerald's Game"", 'Dolores Claiborne', 'The Green Mile', 'Desperation', 'Bag of Bones', 'Dreamcatcher', 'The Colorado Kid', 'Cell', ""Lisey's Story"", 'Under the Dome', 'Doctor Sleep', 'Mr. Mercedes', 'Finders Keepers', 'End of Watch', 'The Outsider']",The Life of Chuck|Mr. Harrigan's Phone|Nightmares & Dreamscapes|The Body|The Monkey|...|The Dark Half|Dolores Claiborne|Dolan's Cadillac|Cycle of the Werewolf|Rita Hayworth and Shawshank Redemption,ComplexQA/Monaco_time_complex/00046.json
who won in the brown vs board of education case,defendants,Oliver Brown,SimpleQA/NQ_table_test_simple/00428.json
who sang national anthem at the super bowl,Pink,Mickey Guyton,SimpleQA/NQ_table_test_simple/00126.json
What is the form of creative work of the  Hellbound  television show,studio album,television series,ComplexQA/CompMix_infobox_complex/00276.json
What was the title of the first movie directed by him,The Last House on the Left,Escape to Nowhere,ComplexQA/CompMix_table_complex/00278.json
where is the university of wisconsin madison located,43°04′30″N 89°25′02″W﻿ / ﻿43.075000°N 89.417222°W,Wisconsin|Madison|Dane County|Shorewood Hills,SimpleQA/NQ_table_test_simple/00284.json
who has played in the most premier league derbies,Neville Southall,Sol Campbell|172,SimpleQA/NQ_table_test_simple/00645.json
How many events for men at the 1956 Summer Olympics were held for this competition that took place at the venue damaged during the 1991 fire,six for men,0,ComplexQA/OTT_QA_dev_complex/00217.json
What pair own the team of the 2015-16 Columbus Blue Jackets acquired free agent player who played junior ice hockey for the Windsor Spitfires,Bill and Denise Burke,John P. McConnell,ComplexQA/OTT_QA_dev_complex/00338.json
how long is the famous suspension bridge in san francisco and what is it called,"8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)",Golden Gate Bridge|8981.0,SimpleQA/NQ_table_test_simple/00928.json
"What was the total attendance for games played at Fenway Park during the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",263316,0,ComplexQA/Sportsreason_TANQ_complex/00093.json
where is the new football stadium in atlanta,33°45′18″N 84°24′04″W﻿ / ﻿33.755°N 84.401°W,Mercedes-Benz Stadium,SimpleQA/NQ_table_test_simple/00424.json
three movies made from agatha christie's novels,The Passing of Mr. Quinn | Die Abenteurer G.m.b.H. | Alibi,Death on the Nile|A Haunting in Venice|Nine,SimpleQA/NQ_table_test_simple/00304.json
who plays timon in lion king on broadway,Max Casella,Billy Eichner|Nathan Lane,SimpleQA/NQ_table_test_simple/00904.json
where is cinque terre italy on a map,"Liguria, Italy",POINT(9.709444 44.126944) (geo:wktLiteral),SimpleQA/NQ_table_test_simple/00092.json
Selena Gomez held which position?,UNICEF Goodwill Ambassador,filmmaker|singer|record producer|voice actor|actor|fashion designer|businessperson|model|singer-songwriter|child actor,SimpleQA/CompMix_table_simple_qa/00166.json
when did cybermen first appear in doctor who,The Tenth Planet (1966),1966-10-08T00:00:00Z,SimpleQA/NQ_table_test_simple/00523.json
Where is each Pixar film set,"[['Toy Story', 'a world where toys come to life when humans are not present'], [""A Bug's Life"", 'the middle of a seasonally dry creekbed on a small hill known as Ant Island'], ['Monsters, Inc.', 'The city of Monstropolis'], ['Finding Nemo', 'ocean'], ['The Incredibles', 'A retro-futuristic version of the 1960s'], ['Cars', 'A world populated entirely by anthropomorphic talking vehicles'], ['Ratatouille', 'Outside Paris'], ['WALL-E', 'a future, uninhabitable, deserted Earth in 2805'], ['Up', 'South America'], ['Cars 2', 'Japan and Europe'], ['Brave', 'Medieval Scotland'], ['Monsters University', 'The scaring program at Monsters University'], ['Inside Out', 'San Francisco'], ['The Good Dinosaur', 'In an alternate history'], ['Finding Dory', 'An undersea reef'], ['Coco', 'Santa Cecilia'], ['Onward', 'A world inhabited by mythic creatures'], ['Soul', 'New York City'], ['Luca', 'Italian riviera'], ['Turning Red', 'Toronto'], ['Lightyear', ""unknown world T'Kani Prime.""], ['Elemental', 'Element City'], ['Toy Story 3', 'Sunnyside Daycare'], ['Cars 3', 'Los Angeles'], ['Toy Story 4', 'Unspecific']]",Turning Red|Toronto|WALL-E|Axiom|Earth|outer space|Brave|Scotland|...|Soul|New York City|The Good Dinosaur|BURN-E|Finding Dory|California|Luca|Italian Riviera,ComplexQA/Monaco_time_complex/00019.json
who sang i dreamed a dream in les miserables,Rose Laurens,Patti LuPone,SimpleQA/NQ_table_test_simple/00953.json
What was the cause of death of the only NYU Law graduate listed with military service that was a Member of the US House of Representatives,plane crash,heart failure|amyotrophic lateral sclerosis,ComplexQA/OTT_QA_dev_complex/00219.json
"What actress played Fiona ""Fi"" Phillips in So Weird?",Cara DeLizia,Alexz Johnson,SimpleQA/CompMix_table_simple_qa/00279.json
what type of dog was laika the spacedog,"Mongrel, possibly part-husky (or part-Samoyed) and part-terrier",Laika,SimpleQA/NQ_table_test_simple/00500.json
where did the battle of marengo take place,44°53′N 8°41′E﻿ / ﻿44.883°N 8.683°E,Spinetta Marengo|Italy,SimpleQA/NQ_table_test_simple/00889.json
What's the run time for all the movies in the Harry Potter film series combined,1179 minutes,1304.0|0.0,ComplexQA/CompMix_infobox_complex/00056.json
how many breeds of pigs are there in the uk,---,11,SimpleQA/NQ_table_test_simple/00435.json
where was uncle tom's cabin first published,The National Era,Boston,SimpleQA/NQ_table_test_simple/00150.json
Kyle Neypes who was drafted in the fourth round of the '17 PBA draft is from a country with a population of at least how many people,100 million,112729484.0,ComplexQA/OTT_QA_dev_complex/00092.json
Who was the head coach of the Inter Miami soccer club?,Phil Neville,Guillermo Ángel Hoyos,SimpleQA/CompMix_table_simple_qa/00216.json
What is the name of the performer of The Velvet Underground  music Band,The Velvet Underground,Lou Reed|Maureen Tucker|Nico|Nicos|John Cale|Angus MacLise,ComplexQA/CompMix_infobox_complex/00160.json
who is the oldest wrestler that is still wrestling,Dory Funk Jr.,Vincent Slades|http://www.wikidata.org/.well-known/genid/09efc33743171237c0bf46b54d8ebc97,SimpleQA/NQ_table_test_simple/00005.json
what is the highest peak in the ozarks,Buffalo Lookout,Mount Magazine|839.0,SimpleQA/NQ_table_test_simple/00764.json
where is hindu kush mountains located on a map,36°14′45″N 71°50′38″E﻿ / ﻿36.24583°N 71.84389°E,Pakistan|Afghanistan,SimpleQA/NQ_table_test_simple/00146.json
Which Marvel female superheroes have already made an appearance in a live action film or tv show,"['America Chavez', 'Angela', 'Bella Donna', 'Betsy Braddock (Psylocke)/Captain Britain', 'Emma Frost', 'Black Cat', 'Black Widow (Natasha Romanoff)', 'Feral', 'Blink', 'Gamora', 'Buff', 'Callisto', 'Jean Grey', 'Hawkeye (Kate Bishop)', 'Molly Hayes', 'Hellcat', 'Satana Hellstrom', 'Captain Marvel', 'Invisible Woman', 'Ironheart', 'Daisy Johnson', 'Clea', 'Jessica Jones (a.k.a. Jewel and Knightress)', 'Copycat', 'Anya Corazon', 'Crystal', 'Jubilee', 'Dagger', 'Jennifer Kale', 'Kismet', 'Dazzler', 'Misty Knight', 'Karolina Dean', 'Magik', 'Domino', 'Echo', 'Elektra', 'Medusa', 'Nico Minoru', 'Mockingbird', 'Moonstar', 'Ms. Marvel (Carol Danvers)', 'Ms. Marvel (Kamala Khan)', 'Mystique', 'Namora', 'Night Nurse', 'Nova (Frankie Raye)', 'Phoenix', 'Photon', 'Polaris (as Overdrive)', 'Kitty Pryde', 'Red Guardian', 'Rescue', 'Cecilia Reyes', 'Rogue', 'Ronin', 'Sage', 'Scarlet Witch', 'Sersi', 'Shadowcat', 'She-Hulk', 'She-Venom', 'Sif', 'Silk', 'Silver Fox', 'Siryn', 'Stature', 'Stepford Cuckoos', 'Storm', 'Valkyrie', 'The Wasp', 'Colleen Wing', 'Wolfsbane', 'X-23', 'Gertrude Yorkes', 'Spider-Woman', 'Thor as Jane Foster']",Phil Coulson|Iron Man|Stan Lee|Captain America|Raza|...|Don|Tom the Neighbor|John Walker|Falcon|Doctor Strange,ComplexQA/Monaco_time_complex/00018.json
who won last year's ncaa women's basketball,South Carolina,LSU Tigers women's basketball,SimpleQA/NQ_table_test_simple/00524.json
Where did the person die who has a eponymous street in Metro Manila square named after them in a district that is a significant center of finance,"Fort Leavenworth , Kansas",Boston,ComplexQA/OTT_QA_dev_complex/00110.json
What were the British royal houses and how did each of them take the throne,"[['House of Stuart', 'Bill of Rights 1689'], ['House of Hanover', 'A great-grandson of King James VI and I, George I, who was prince-elector of Hanover, became the first Hanoverian monarch of Great Britain and Ireland in 1714.'], ['House of Saxe-Coburg and Gotha', ""Ernest I's second son, Prince Albert (1819–1861), married his first cousin Queen Victoria in 1840 (Victoria's mother was a sister of Ernest I). Prince Albert thus is the progenitor of the United Kingdom's current royal family, called the House of Windsor since 1917""], ['House of Windsor', 'Eventually in 1901, a line of the House of Saxe-Coburg and Gotha succeeded the House of Hanover to the British monarchy with the accession of King Edward VII, son of Queen Victoria and Prince Albert of Saxe-Coburg and Gotha. In 1917, the name of the British royal house was changed from the German Saxe-Coburg and Gotha to the English Windsor, taking its name from the royal residence in Berkshire']]","House of Wessex|Alfred the Great|0871-04-27T00:00:00Z|House of Knýtlinga|Sweyn I of Denmark|1013-01-01T00:00:00Z|House of Godwin|Harold Godwinson|1066-01-11T00:00:00Z|House of Normandy|William the Conqueror|1066-12-31T00:00:00Z|House of Blois|Stephen, King of England|1135-12-29T00:00:00Z|...|Spanish House of Habsburg|Philip II of Spain|1554-08-04T00:00:00Z|Habsburg Spain|House of Stewart di Darnley|James VI and I|1603-04-03T00:00:00Z|House of Stuart|Charles I of England|1625-03-27T00:00:00Z|House of Orange-Nassau|William III of England|1689-02-13T00:00:00Z",ComplexQA/Monaco_non_time_complex/00038.json
Who is the youngest player playing for Germany National Football Team?,Kai Havertz,Tom Bischof|2005-06-28T00:00:00Z,SimpleQA/CompMix_table_simple_qa/00101.json
When do the events of the movie Iceland sent to the 54th Oscars as a nomination for the Academy Award for Best International Feature Film take place,10th-century,Iceland,ComplexQA/OTT_QA_dev_complex/00145.json
What is the first name of the woman who was 10 times the 2019 Suncorp Super Netball season 's GK on the Nissan Net Points Team of the Week,Shamera,April,ComplexQA/OTT_QA_dev_complex/00023.json
What are the different geological fracture zones ?,"Chile | Mocha | Valdivia | Easter | Vema | Kane | Charlie-Gibbs Name from GEBCO gazetteer, position refined by means of [http://www.ngdc.noaa.gov/mgg/global/global.html etopo2] and sample data of GPlates",Bight Fracture Zone|Faraday Fracture Zone|Vening Meinesz Fracture Zone|Cook Fracture Zone|Clarion-Clipperton Zone|...|Shackleton Fracture Zone|Sovanco Fracture Zone|Vinogradov Fracture Zone|Molokai Fracture Zone|Blanco transform fault zone,SimpleQA/Qampari_wikitables_simple/00046.json
where is the 7th game of the world series played,"Dodger Stadium, Los Angeles",Częstochowa|Maasland|Essey-lès-Nancy|Strandvägen|Mainz|...|J. Paul Getty Museum|Semipalatinsk Test Site|Avantis|Best|Naarden,SimpleQA/NQ_table_test_simple/00511.json
what's the average lifespan of a basset hound,Median 10–12 years,11.5,SimpleQA/NQ_table_test_simple/00260.json
what's the average lifespan of a basset hound,Median 10–12 years,11.5,SimpleQA/NQ_table_test_simple/00261.json
Where was the aircraft developed where the opponent of George Augustus Vaughn Jr. was the premier important unique design of Pfalz Flugzeugwerke in WW 1,the Royal Aircraft Factory,Speyer,ComplexQA/OTT_QA_dev_complex/00321.json
Which characters has Scarlett Johansson portrayed in film that were based on either comic books or manga,"[['Rebecca Doppelmeyer'], ['Natasha Romanoff / Black Widow'], ['Major Mira Killian / Motoko Kusanagi'], ['Silken Floss'], ['Natasha Romanoff', 'Black Widow']]",Batou|Daisuke Aramaki|Hideo Kuze|Motoko Kusanagi,ComplexQA/Monaco_time_complex/00117.json
where is the tennessee titans football stadium located,36°9′59″N 86°46′17″W﻿ / ﻿36.16639°N 86.77139°W,Nashville|Davidson County,SimpleQA/NQ_table_test_simple/00855.json
where is the pacific ocean located on the world map,0°N 160°W﻿ / ﻿0°N 160°WCoordinates,Americas|Antarctica|Asia|Australian continent|Eurasia|Europe|Insular Oceania|North America|Oceania|South America,SimpleQA/NQ_table_test_simple/00081.json
The 7th seeded player in the 2019 U.S. Men 's Clay Court Championships singles tournament is from a country that is how many square kilometres in area,"7,617,930",9826675.0,ComplexQA/OTT_QA_dev_complex/00108.json
What was the percentage of female MKs in each party of the 17th Knesset,"[['Kadima', 20.689655172413794], ['Labor-Meimad', 26.315789473684205], ['Shas', 0.0], ['Gil', 14.285714285714292], ['Likud', 8.333333333333329], ['National Union-NRP', 0.0], ['United Torah Judaism', 0.0], ['Meretz-Yachad', 40.0], ['United Arab List', 0.0], ['Hadash', 0.0], ['Yisrael Beiteinu', 27.272727272727266], ['Balad', 0.0]]",Israeli Labor Party|1|100.0|New Hope|0|0.0|Likud|2|Kadima,ComplexQA/Monaco_non_time_complex/00090.json
"Sort the players who participated in the 2002 Masters snooker competition by their year of birth from oldest to youngest, and then alphabetically by last name for those with the same year of birth. What is the year of birth of the sixth player in this sorted list",1974,Alan McManus|1971|McManus,ComplexQA/Sportsreason_TANQ_complex/00008.json
How old are the actors of the main cast of Lost today,"[['Naveen Andrews', '54'], ['Emilie de Ravin', '41'], ['Matthew Fox', '57'], ['Jorge Garcia', '50'], ['Maggie Grace', '40'], ['Josh Holloway', '54'], ['Malcolm David Kelley', '31'], ['Daniel Dae Kim', '55'], ['Yunjin Kim', '49'], ['Evangeline Lilly', '44'], ['Dominic Monaghan', '44'], [""Terry O'Quinn"", '71'], ['Harold Perrineau', '60'], ['Ian Somerhalder', '44'], ['Adewale Akinnuoye-Agbaje', '56'], ['Michelle Rodriguez', '45'], ['Cynthia Watros', '55'], ['Henry Ian Cusick', '56'], ['Michael Emerson', '69'], ['Elizabeth Mitchell', '53'], ['Kiele Sanchez', '45'], ['Rodrigo Santoro', '48'], ['Jeremy Davies', '53'], ['Ken Leung', '53'], ['Rebecca Mader', '46'], ['Néstor Carbonell', '55'], ['Jeff Fahey', '70'], ['Zuleikha Robinson', '46'], ['Sam Anderson', '76'], ['François Chau', '63'], ['Fionnula Flanagan', '81'], ['John Terry', '73'], ['Sonya Walger', '49']]",Adewale Akinnuoye-Agbaje|58|Alan Dale|78|Alexandra Krosney|38|Andrew Divoff|70|Anthony Azizi|56|...|Veronica Hamel|82|William Mapother|61|Yunjin Kim|52|Zoë Bell|47|Zuleikha Robinson|48,ComplexQA/Monaco_time_complex/00025.json
where was the u.s.s maine when it exploded in 1898,"Havana Harbor, Havana, Cuba",POINT(-82.355000 23.202500) (geo:wktLiteral),SimpleQA/NQ_table_test_simple/00574.json
How many tracks were on side two of The Police's debut album Outlandos d'Amour,5,Roxanne|Can't Stand Losing You|Next to You|So Lonely,ComplexQA/CompMix_table_complex/00110.json
The Skip Magnus Ramsfjell is from a 2019 World Junior Curling Championship Men 's Round Robin country with a population of how many people,"5,312,300",5328212.0,ComplexQA/OTT_QA_dev_complex/00346.json
when is the last time wisconsin missed the ncaa tournament,1997–98,2025,SimpleQA/NQ_table_test_simple/00478.json
Tell me what's the national dish of each country in Central Europe,"[['Austria', 'Wiener schnitzel'], ['Croatia', 'Zagorski štrukli'], ['Czechia', 'vepřo knedlo zelo (Roast pork with dumplings) and sauerkraut)'], ['Czechia', 'svíčková'], ['Germany', 'schnitzel'], ['Germany', 'schweinshaxe'], ['Germany', 'bratwurst'], ['Germany', 'sauerbraten'], ['Germany', 'döner kebab'], ['Germany', 'currywurst'], ['Germany', 'eisbein with sauerkraut'], ['Hungary', 'Goulash'], ['Lithuania', 'bigos'], ['Lithuania', 'cepelinai'], ['Lithuania', 'šaltibarščiai'], ['Poland', 'bigos'], ['Poland', 'pierogi'], ['Poland', 'kotlet schabowy'], ['Poland', 'Barszcz, Rosół'], ['Slovakia', 'pierogi'], ['Slovakia', 'bryndzové halušky'], ['Slovenia', 'buckwheat dumplings'], ['Slovenia', 'štruklji'], ['Slovenia', 'Idrijski žlikrofi'], ['Switzerland', 'Fondue'], ['Switzerland', 'Muesli'], ['Switzerland', 'Raclette'], ['Switzerland', 'Rösti'], ['Switzerland', 'Cervelat'], ['Switzerland', 'Zürcher geschnetzeltes']]",Czech Republic|wd:Q107782305|Vepřo knedlo zelo|wd:Q63349173|Christmas carp|serviettenknödel|...|Austria|wd:Q114496226|wd:Q111913166|Erdäpfelknödel|St. Martin's goose|wd:Q100148345,ComplexQA/Monaco_non_time_complex/00041.json
"What is the name of the Montserrat sport with a 1982 record in female athletics , involving a person throwing a heavy bar as far as possible",Shot put,weight throw for height,ComplexQA/OTT_QA_dev_complex/00130.json
Which Pokemon video games were released after 2016,"['Ultra Sun and Ultra Moon', ""Let's Go, Pikachu! and Let's Go, Eevee!"", 'Sword and Shield', 'The Isle of Armor (DLC)', 'The Crown Tundra (DLC)', 'Brilliant Diamond and Shining Pearl', 'Legends: Arceus', 'Scarlet and Violet', 'The Teal Mask (DLC)', 'The Indigo Disk (DLC)']",Pokémon Go|2017-01-24T00:00:00Z|Pokkén Tournament DX|2017-09-22T00:00:00Z|Pokémon Masters EX|2019-08-29T00:00:00Z|Pokémon Trading Card Game Pocket|2024-10-30T00:00:00Z|Pokémon Friends|2025-07-22T00:00:00Z,ComplexQA/Monaco_time_complex/00080.json
What awards did A Wrinkle in Time win?,St. Louis Film Critics Awards,Newbery Medal,SimpleQA/CompMix_table_simple_qa/00057.json
what is the population of keystone heights florida,"1,461",1446.0,SimpleQA/NQ_table_test_simple/00395.json
The last celebrity musician to be eliminated from season three of Rachael vs . Guy : Celebrity Cook-Off is best known for what song,I Think We 're Alone Now,I Love You,ComplexQA/OTT_QA_dev_complex/00399.json
who wrote the french declaration of the rights of man and of the citizen,General Lafayette | Thomas Jefferson | Honoré Mirabeau,National Constituent Assembly,SimpleQA/NQ_table_test_simple/00948.json
where was the witch of blackbird pond published,Houghton Mifflin,United States,SimpleQA/NQ_table_test_simple/00685.json
what is annual fee for amex black card,"US$2,500 (US$2,500 for each additional card member) plus one-time joining fee of US$7,500",2500.0|3000.0|4200.0,SimpleQA/NQ_table_test_simple/00476.json
where is the oldest house in america located,Taos Pueblo,Massachusetts,SimpleQA/NQ_table_test_simple/00831.json
Where was the player born who came from a club founded on 23 December 1872 to Queen of the South F.C . in 2017/18,"Paisley , Scotland",De Cosmos ministry,ComplexQA/OTT_QA_dev_complex/00356.json
which is the world's largest company in terms of revenue,Walmart,General Company for Ports of Iraq|985000000000.0,SimpleQA/NQ_table_test_simple/00432.json
when is dragon ball super episode 131 releasing,TBA,2018-03-25T00:00:00Z,SimpleQA/NQ_table_test_simple/00916.json
Who was the head coach of Brazil's 2020 men's Olympic football team,André Jardine,Dunga|Mano Menezes,ComplexQA/CompMix_infobox_complex/00287.json
