question,answer
What is the median age of male Oscar winning directors compared to female directors at the year of first winning the award?,"[[44.0, 49.0]]"
Which year since 1960 saw the greatest increase in voter turnout for a US Presidential election over the previous election and who was its winner?,"[['2020', 'Joe Biden']]"
which two European countries saw the highest and lowest voter turnout in the most recent European Parliament election?,"[['Luxembourg', 'Slovakia']]"
"How many government posts has the current president of Liberia held, name them, and list how long he held each of those posts?","[['Senator from Montserrado County', 3.0246575342465754]]"
"Out of the novels written by Haruki Murakami, which ones draw on actual historical events as part of their plots?","['Hear the Wind Sing', 'Norwegian Wood']"
How many R&B singers have won American Idol compared to Country singers?,"[[5, 7]]"
Name the prime ministers of India who served for more than 10 years ?,"['Jawaharlal Nehru', 'Indira Gandhi']"
Which American President had the worst approval ratings since Nixon?,"['George H. W. Bush', 'George W. Bush']"
"Out of the fifteen most popular French surnames, how many of them describe one's occpuation compared to England and Germany?","[[1], [4], [14]]"
Which three NBA teams have the highest number of international players on their roster?,"['Portland Trail Blazers', 'Dallas Mavericks', 'Orlando Magic']"
Which MLB players who competed in the most recent World Series had a father who also played professional baseball?,"['Jonathan Hernández', 'Bryce Jarvis', 'Paul Sewald']"
Which country has won the most Olympic silver medals in basketball?,"['France', 'Soviet Union', 'Spain']"
List all the female prime ministers of UK past and/or present.,"['Margaret Thatcher', 'Theresa May', 'Liz Truss']"
List the three departments with the highest percent support for Marine Le Pen during the first round of the French presidential election.,"['Mayotte', 'Aisne', 'Pas-de-Calais']"
Which cities in Japan have at least three 3-star Michelin restaurants?,"['Kyoto', 'Osaka', 'Tokyo']"
"Over the past decade, which NBA players have won the MVP award without leading the league in scoring?","['Giannis Antetokounmpo', 'Nikola Jokić', 'LeBron James']"
Which actors are playing the villains in the latest Tom Holland Spider-Man movie?,"['Jamie Foxx', 'Willem Dafoe', 'Alfred Molina']"
Who were the last three queens to actually rule over Sweden?,"['Ulrika Eleonora', 'Christina', 'Margaret']"
"How many albums has each of the following artists released: Kendrick Lamar, Taylor Swift, Rihanna?","[[5], [37], [8]]"
Which country has lost the most in the FIFA world cup finals?,"['Argentina', 'West Germany', 'Netherlands']"
List the joint import partners shared both by South Africa and all of its bordering countries.,"['China', 'United States', 'India']"
Who are the top three MLB homerun hitters of all time that were born in the Dominican Republic?,"['Albert Pujols', 'Sammy Sosa', 'Manny Ramirez']"
What current HBO dramas rank higher than Euphoria in terms of their most recent season's average rating?,"['The Gilded Age', 'House of the Dragon', 'The Last of Us']"
"How many female members of Knesset are in Center, Right-wing and Left-wing parties? List the number of MKs for each political affiliation.","[[12, 15, 4]]"
"Which three women received the most first round votes ever, in any of the past five French presidential elections?","['Ségolène Royal', 'Marine Le Pen', 'Valérie Pécresse']"
Which USA presidents elected in the 21st century have written at least one book before their election?,"['George W. Bush', 'Barack Obama', 'Joe Biden']"
"Which player, averaging more than 20 points per game, has won the most NBA championships since 2010?","['Curry, Stephen', 'Stephen Curry', 'James, LeBron']"
Which live-action feature films from the twenty-first century have featured both Batman and Superman?,"['Batman v Superman: Dawn of Justice', 'Justice League', ""Zack Snyder's Justice League""]"
What are the top 3 most common professions among the fathers of Oscar winners for best actress?,"['Actor', 'patent attorney', 'teacher']"
Who were the last three people to win an Argentinian Presidential election while receiving less than 46% of votes?,"['Cristina Fernández de Kirchner', 'Néstor Kirchner', 'Arturo Illia']"
Which WNBA team since 2010 has appeared in the most championship finals without winning?,"['Atlanta Dream', 'Minnesota Lynx', 'Connecticut Sun']"
Jennifer Lawrence last 3 films?,"['No Hard Feelings', 'Causeway', ""Don't Look Up""]"
What are the top three export markets for products from Vietnam ?,"['United States', 'China', 'European Union']"
Who were the last three women to receive the Nobel Peace Prize?,"['Narges Mohammadi', 'Maria Ressa', 'Nadia Murad']"
"List the three highest polling percentages for Macron starting from April 1, 2022?","[46.0, 44.0, 43.0]"
Which out of the most common Jewish Israeli names for girls are not biblical?,"['Maya', 'Lia', 'Adele']"
"Who are the NFL head coaches for Buffalo bills, Pittsburg Steelers and the New York giants?","[['Sean McDermott'], ['Mike Tomlin'], ['Brian Daboll']]"
What was the voter turnout in the past three presidential elections in Honduras?,"['57.49%', '59.14%', '49.88']"
