question,answer
Name the US constitution amendments that do not concern slaves or voting rights.,"['1st', '2nd', '3rd', '4th', '5th', '6th', '7th', '8th', '9th', '10th', '11th', '12th', '14th', '16th', '17th', '18th', '20th', '21st', '22nd', '23rd', '25th', '27th']"
What is the form of government in all states bordering states that border Germany?,"['Germany', 'federal, parliamentary, representative democratic republic']"
Which popular houseplants are native to South America?,"['Anthurium spp.', 'Monstera species (Swiss cheese plants)', 'Sinningia speciosa (gloxinia)', 'Tradescantia zebrina (purple wandering Jew)', 'Aphelandra squarrosa (zebra plant)', 'Araucaria heterophylla (Norfolk Island pine)', 'Bromeliaceae (bromeliads, including air plants)', 'Calathea, Goeppertia and Maranta spp. (prayer plants)', 'Orchidaceae (orchid) spp.', 'Peperomia spp.', 'Palms, such as Chamaedorea elegans (parlor palm) and Dypsis lutescens (areca palm),', 'Philodendron spp.', 'Spathiphyllum (peace lily)', 'Cactaceae (cacti)', 'Mammillaria', 'Zygocactus (Christmas cactus)', 'Gymnocalycium mihanovichii (chin cactus)', 'Echeveria spp.', 'Senecio angulatus (creeping groundsel)', 'Yucca spp.', 'Begonia species and cultivars', 'Epiphyllum (orchid cacti)']"
Which types of tanks did each Allied nation use during WWII?,"['Light Tank Mk VI', 'Light Tank Mk VII Tetrarch', 'M3 and M5 Light Tanks', 'Light Tank (Airborne), M22', 'Light Tank, M24', 'Tank, Medium, Mk.II', 'Medium Tank M3', 'Medium Tank M4', 'Sherman Firefly', 'Tank, Cruiser, Mk.I (A9)', 'Tank, Cruiser, Mk.II (A10)', 'Tank, Cruiser, Mk.III (A13)', 'Tank, Cruiser, Mk.IV (A13 Mk.II)', 'Tank, Cruiser, Mk.V, Covenanter (A13 Mk.III)', 'Tank, Cruiser, Mk.VI, Crusader (A15)', 'Tank, Cruiser, Mk.VII, Cavalier (A24)', 'Tank, Cruiser Mk.VIII, Centaur (A27L)', 'Tank, Cruiser, Mk.VIII, Cromwell (A27M)', 'Tank, Cruiser, Mk.VIII, Challenger (A30)', 'Tank, Cruiser, Comet I (A34)', 'Tank, Cruiser, Centurion I (A41)', 'Tank, Infantry, Mk.I, Matilda I', 'Tank, Infantry, Mk.II, Matilda II', 'Tank, Infantry, Mk.III Valentine', 'Tank, Infantry, Mk.IV, Churchill', 'Tank, Infantry, Valiant', 'Infantry Tank Black Prince', 'Tank, Heavy Assault, A33 (Excelsior)', 'Tortoise heavy assault tank', 'Tank, Heavy TOG 1', 'Tank, Heavy TOG 2']"
"How ethnically diverse is ESPN as a workplace, when considering its current commentators and analysts?","['American', 29]"
Who are the deans of all Canadian law schools?,['Sarah Harding']
Which NATO member countries have changed their prime minister in the past 6 years?,"['Belgium', 'Bulgaria', 'Czech Republic', 'Denmark', 'Estonia', 'Finland', 'France', 'Germany', 'Greece', 'Iceland', 'Italy', 'Latvia', 'Lithuania', 'Montenegro', 'North Macedonia', 'Norway', 'Poland', 'Romania', 'Slovakia', 'Slovenia', 'Spain', 'United Kingdom']"
What was the median age of the MKs of each party in the 24th Knesset?,"['Likud', 61.0]"
What countries have a majority Muslim population and are located in Africa?,"['Chad', 'Somalia', 'Guinea', 'Tunisia', 'Sierra Leone', 'Libya', 'Mauritania', 'Gambia', 'Guinea-Bissau', 'Djibouti', 'Comoros', 'Sahrawi Arab Democratic Republic', 'Nigeria', 'Egypt', 'Sudan', 'Algeria', 'Morocco', 'Ivory Coast', 'Niger', 'Burkina Faso', 'Mali', 'Senegal']"
Which of the United States states had been a territory that belonged to France at some point?,"['Illinois', 'Iowa', 'Louisiana', 'Maine', 'Michigan', 'Missouri', 'Oklahoma', 'Alabama', 'Arkansas', 'Colorado', 'Indiana', 'Kansas', 'Minnesota', 'Mississippi', 'Nebraska', 'Ohio', 'South Dakota', 'Texas', 'Vermont', 'Wisconsin', 'Tennessee', 'New Mexico', 'Virginia']"
"What are the world's most venomous snakes, and where are they found?","['Inland Taipan', 'The black soil plains in the semiarid regions where the Queensland and South Australia borders converge.']"
List all African countries where a Germanic language serves as an official state language.,"['South Africa', 'Mauritius', 'South Sudan', 'Eswatini', 'Sierra Leone', 'Liberia', 'Burundi', 'Lesotho', 'Seychelles', 'Kenya', 'Tanzania', 'Uganda', 'Cameroon', 'Sudan', 'Zimbabwe', 'Namibia', 'Rwanda', 'Malawi', 'Nigeria', 'Ghana', 'Zambia', 'Botswana', 'The Gambia']"
Which script systems are in use by more than one language?,"['Latin', 'Chinese', 'Devanagari', 'Bengali–Assamese', 'Kana', 'Telugu', 'Tamil', 'Gujarati', 'Kannada', 'Burmese', 'Thai', 'Gurmukhi', 'Lao', 'Odia', 'Geʽez', 'Sinhala', 'Hebrew', 'Khmer', 'Tibetan', 'Georgian', 'Canadian Syllabics', 'Arabic', 'Cyrillic']"
Which current NBA players also played for a team that won the NCAA Division Tournament in the past eight years?,"['Jalen Brunson', 'Josh Hart', 'Donte DiVincenzo', 'Ryan Arcidiacono', 'Mikal Bridges', 'Collin Gillespie', 'Jermaine Samuels', 'Theo Pinson', 'Isaiah Hicks', 'Braxton Key', 'Ty Jerome', ""De'Andre Hunter"", 'Mamadi Diakite', 'Jay Huff', 'Adam Flagler', 'Jared Butler', 'Davion Mitchell', 'Christian Braun', 'Jalen Wilson', 'Ochai Agbaji', 'Adama Sanogo', 'Jordan Hawkins', 'Andre Jackson Jr.']"
What are Poland's main political parties?,"['Law and Justice', 'Sovereign Poland', 'Renewal of the Republic of Poland', 'Polish Affairs', ""Kukiz'15"", 'Civic Platform', 'Modern', 'Polish Initiative', 'The Greens', 'Zieloni', 'Yes! For Poland', 'AGROunion', 'New Left', 'Left Together', 'Polish Socialist Party', 'Labour Union', 'Poland 2050', ""Polish People's Party"", 'Centre for Poland', 'Union of European Democrats', 'New Hope', 'National Movement', 'Confederation of the Polish Crown']"
List all the Roman Imperial dynasties along with the number of years that each dynasty ruled,"['Flavian dynasty', 27.016438356164382]"
Which TV shows in the 2010s have had Bryan Cranston play a part other than the narrator?,"['Family Guy', 'How I Met Your Mother', 'Breaking Bad', 'Glenn Martin, DDS', 'Saturday Night Live', 'The Handlers', 'Robot Chicken', 'Archer', '30 Rock', 'The Simpsons', 'The Cleveland Show', 'Sneaky Pete', 'SuperMansion', 'All the Way', ""Philip K. Dick's Electric Dreams"", 'Curb Your Enthusiasm', 'The Dangerous Book for Boys', 'Last Week Tonight with John Oliver', 'Better Call Saul', ""It's Always Sunny in Philadelphia"", 'One Life to Live', 'The Flash', 'The X-Files', 'American Dad!']"
"What is the name, area, population, capital and the population of the capital for each EU member state? ","['Lithuania', '65,200', '2,867,725', 'Vilnius', '593,436']"
Which male players have won the same Grand Slam tournament more than two years in a row?,"['Jack Crawford', 'Novak Djokovic', 'Roy Emerson', 'Anthony Wilding', 'Björn Borg', 'Fred Perry', 'Laurence Doherty', 'Pete Sampras', 'Reginald Doherty', 'Roger Federer', 'William Renshaw', 'Arthur Ashe', 'Bill Tilden', 'Ivan Lendl', 'John McEnroe', 'Malcolm Whitman', 'Oliver Campbell', 'Richard Sears', 'William Larned', 'André Vacherot', 'Marcel Vacherot', 'Max Decugis', 'Paul Aymé', 'Rafael Nadal', 'Yvon Petra']"
Which of Mexico's wars began in what can be labeled as a civil war or rebellion?,"['Mexican War of Independence', 'Long Expedition', 'Yaqui Wars', 'Casa Mata Plan Revolution', 'Rebellion of Oaxaca', 'Rebellion of Puebla', 'Texas Revolution', 'Rebellion of the Republic of the Rio Grande', 'Caste War of Yucatán', 'Reform War', 'Mexican Revolution', 'Magonista Rebellion', 'Escobar Rebellion', 'Dirty War', 'Zapatista Uprising', 'Rebellion of Guadalajara', 'Fredonian Rebellion', 'Conservative Coup', 'Zacatecas Rebellion', 'Revolution of Ayutla', 'Cortina Troubles', 'Garza Revolution', 'Cristero War', 'Mexican Indian Wars', 'Revolt of Querétaro']"
Which Ottoman sultans were not the son of the previous sultan?,"['Murad V', 'Abdul Hamid II', 'Mehmed V', 'Mehmed VI', 'Abdulmejid II', 'Süleyman Çelebi', 'Musa Çelebi', 'Mehmed Çelebi', 'Mustafa Çelebi', 'Mustafa I', 'Osman II', 'Murad IV', 'Ibrahim', 'Suleiman II', 'Ahmed II', 'Mustafa II', 'Ahmed III', 'Mahmud I', 'Osman III', 'Mustafa III', 'Abdul Hamid I', 'Selim III', 'Mustafa IV', 'Mahmud II', 'Abdulaziz']"
Which musicians from the West Coast have won Grammy awards on 2022?,"['Brandon Anderson', 'Christopher Brody Brown', 'Nate Mendel', 'Pat Smear', 'H.E.R.', 'Baby Keem', 'Charlie Rosen', 'Mike Shinoda', 'Sangeeta Kaur', 'Olivia Rodrigo', 'Doja Cat', 'Taylor Eigsti', 'Foo Fighters', 'Rami Jaffee', 'Chris Shiflett', 'Kendrick Lamar', 'Dwayne Abernathy, Jr.', 'Tyler, the Creator', 'Esperanza Spalding', 'Los Lobos', 'Andra Day', 'Olivia Harrison', 'Deftones', 'Leslie Ann Jones', 'Bonnie Raitt']"
"Historically, how many NBA scoring leaders are there from each team?","['Denver Nuggets', 1]"
Which villains are featured in each of the Crash Bandicoot video games?,"['Crash Bandicoot', 'Doctor Neo Cortex']"
Where is each Pixar film set?,"['Toy Story', 'a world where toys come to life when humans are not present']"
"For every ninth gen gaming console tell me what is its CPU, storage size, memory, graphics card and backward compatibility?","['Xbox Series X and Series S', 'Custom AMD 8-core Zen 2', '1 TB (Series X)', 'Series X: 10 GB/320-bit & 6 GB/192-bit (16 GB total)', 'Custom AMD Radeon RDNA 2 architecture', 'All Xbox One games']"
Which Oscar winners for Best Lead Actor and Actress were themselves born outside of either the US or the UK?,"['Marion Cotillard', 'Jean Dujardin', 'Claudette Colbert', 'Natalie Portman', 'Cate Blanchett', 'Geoffrey Rush', 'Michelle Yeoh', 'Emil Jannings', 'Paul Muni', 'Paul Lukas', 'Yul Brynner', 'Maximillian Schell', 'Roberto Benigni', 'Anna Magnani', 'Russell Crowe', 'Mary Pickford', 'Norma Shearer', 'Marie Dressler', 'Luise Rainer', 'Simone Signoret', 'Joan Fontaine', 'Ingrid Bergman', 'Olivia de Havilland', 'Audrey Hepburn', 'Sophia Loren', 'Charlize Theron']"
How many parliament (lower house) members are in each member country of the EU?,"['Austria', '183']"
What is the percentage of seats held by Left-wing parties in each parliament of an EU country?,"['Denmark', 77.09497206703911]"
"Over the past 30 years, which women have served as Cabinet members in the United States, Chronologically?","['Donna Shalala', ""Hazel R. O'Leary"", 'Janet Reno', 'Madeleine Albright', 'Alexis Herman', 'Ann Veneman', 'Elaine Chao', 'Gale Norton', 'Margaret Spellings', 'Condoleezza Rice', 'Mary E. Peters', 'Hillary Clinton', 'Janet Napolitano', 'Hilda Solis', 'Kathleen Sebelius', 'Sally Jewell', 'Penny Pritzker', 'Sylvia Burwell', 'Loretta Lynch', 'Betsy DeVos', 'Kirstjen Nielsen', 'Kamala Harris', 'Janet Yellen', 'Jennifer Granholm', 'Gina Raimondo', 'Marcia Fudge', 'Deb Haaland']"
Return the major ancestry groups of Asian Americans along with the languages and major religions practiced by each group.,"['Chinese American', 'various varieties of Chinese', '52% Irreligion']"
Who are the warring sides in the second Libyan Civil War? Who are their leaders?,"['Government of National Accord', 'Fayez al-Sarraj']"
List all graphical novels written by French artists.,"['le Timbre maudit', 'les Leçons du nourrisson savant', 'les Leçons du nourrisson savant', 'le Nourrisson savant et ses parents (1990)', 'le Cheval blême', 'le Cercueil de course', 'le Livre somnambule', 'le Messie discret in le Retour de Dieu', 'le Nain jaune', 'la Bombe familiale', 'le Tengû carré', 'les 4 Savants', ""le Démon à tête d'entrailles (1996)"", 'la Circonvolution de la peur (1997)', 'le Paradis terrestre (1998)', ""L'Association en Égypte"", 'Maman a des problèmes', 'Hiram Lowatt et Placido', 'la Révolte de Hop-Frog', 'les Ogres', 'la Ville des mauvais rêves', 'Urani', 'le Capitaine écarlate', 'la Lecture des ruines', 'les Incidents de la nuit', 'les Traces du dieu Enn', ""l'Embuscade"", ""l'Ascension du Haut Mal"", 'les Chercheurs de trésors', ""l'Ombre de Dieu"", 'la Ville froide', 'Babel', 'les Complots nocturnes', 'Zèbre', 'le Jardin armé et autres histoires', '2 Rêves', 'Par les chemins noirs', ""Journal d'Italie 1, Trieste-Bologne"", 'Best of Enemies: A History of US and Middle East Relations']"
"Show the name, birth year and career average of points for each member of the 2019-2020 roster of the Boston Celtics.","['Brown, Jaylen', '1996', '18.6 (Regular season)']"
Name the male singles Wimbledon winners that are from Europe and won before they turned 30.,"['Richard Krajicek', 'Roger Federer', 'Spencer Gore', 'Joshua Pim', 'Stefan Edberg', 'Björn Borg', 'Wilfred Baddeley', 'William Renshaw', 'Ernest Renshaw', 'Harold Mahony', 'Laurence Doherty', 'Reginald Doherty', 'Willoughby Hamilton', 'Henri Cochet', 'Jean Borotra', 'René Lacoste', 'Andy Murray', 'Fred Perry', 'Carlos Alcaraz', 'Manuel Santana', 'Rafael Nadal', 'Goran Ivanišević', 'Jan Kodeš', 'Michael Stich', 'Novak Djokovic', 'Boris Becker', 'Frank Hadow']"
What is the current percentage of indigenous peoples in each country in America?,"['Uruguay', 2.2313543046937476]"
Which historical figures have an entire Parisian museum dedicated to them?,['Auguste Comte']
Which artists performed at the Billboard Music Awards in 2015?,"['Van Halen', 'Fall Out Boy', 'Wiz Khalifa', 'Nick Jonas', 'Meghan Trainor', 'John Legend', 'Mariah Carey', 'Wiz Khalifa', 'Charlie Puth', 'Lindsey Stirling', 'Jussie Smollett', ""Bryshere 'Yazz' Gray"", 'Estelle', 'Hozier', 'Little Big Town', 'Faith Hill', 'Pitbull', 'Chris Brown', 'Ed Sheeran', 'Britney Spears', 'Iggy Azalea', 'Nicki Minaj', 'David Guetta', 'Tori Kelly', 'Simple Minds', 'Kelly Clarkson', 'Imagine Dragons', 'Kanye West']"
Show names of Marvel movies ordered by box office performance for all films released after 2010.,"['Avengers: Endgame', 'Avengers: Infinity War', 'Spider-Man: No Way Home', 'The Avengers', 'Avengers: Age of Ultron', 'Black Panther', 'Iron Man 3', 'Captain America: Civil War', 'Spider-Man: Far From Home', 'Captain Marvel', 'Doctor Strange in the Multiverse of Madness', 'Spider-Man: Homecoming', 'Guardians of the Galaxy Vol. 2', 'Thor: Ragnarok', 'Black Panther: Wakanda Forever', 'Guardians of the Galaxy Vol. 3', 'Guardians of the Galaxy', 'Thor: Love and Thunder', 'Captain America: The Winter Soldier', 'Doctor Strange', 'Thor: The Dark World', 'Ant-Man and the Wasp', 'Ant-Man', 'Ant-Man and the Wasp: Quantumania', 'Thor', 'Shang-Chi and the Legend of the Ten Rings', 'Eternals', 'Black Widow', 'Captain America: The First Avenger']"
Name the political party leaders in Romania.,['Marcel Ciolacu']
What were the professions of the film characters portrayed by Charlize Theron throughout her career?,['animal refuge worker']
"For each team in the NBA, name its city, population and stadium.","['Washington Wizards', 'Washington D.C.', '705,749', 'Capital One Arena']"
Tell me what's the national dish of each country in Central Europe?,"['Austria', 'Wiener schnitzel']"
What political parties are there in Romania and who leads them?,"['Social Democratic Party', 'Marcel Ciolacu']"
Who were the leaders of the First Crusade and what were their titles?,"['Raymond IV of Toulouse', 'count of Toulouse']"
"Which actresses have acted with Actor Cary Grant, in starring roles During the 1940s?","['Rosalind Russell', 'Irene Dunne', 'Gail Patrick', 'Martha Scott', 'Rita Quigley', 'Libby Taylor', 'Elisabeth Risdon', 'Katharine Hepburn', 'Ruth Hussey', 'Jean Arthur', 'Ginger Rogers', 'Ferike Boros', 'Natasha Lytess', 'Laraine Day.', 'Janet Blair', 'Priscilla Lane', 'Josephine Hull', 'Jean Adair', 'Alexis Smith', 'Mary Martin', 'Jane Wyman', 'Dorothy Malone', 'Eve Arden', 'Myrna Loy', 'Shirley Temple', 'Loretta Young', 'Betsy Drake', 'Ann Sheridan', 'Ethel Barrymore', 'Joan Fontaine', 'Ingrid Bergman']"
Which US presidents did not attend neither Harvard nor Princeton or Yale?,"['George Washington', 'Thomas Jefferson', 'James Madison', 'James Monroe', 'Andrew Jackson', 'Martin Van Buren', 'William Henry Harrison', 'John Tyler', 'James K. Polk', 'Zachary Taylor', 'Millard Fillmore', 'Franklin Pierce', 'James Buchanan', 'Abraham Lincoln', 'Andrew Johnson', 'Ulysses S. Grant', 'James A. Garfield', 'Chester A. Arthur', 'Grover Cleveland', 'Benjamin Harrison', 'William McKinley', 'Warren G. Harding', 'Calvin Coolidge', 'Herbert Hoover', 'Harry S. Truman', 'Dwight D. Eisenhower', 'Lyndon B. Johnson', 'Richard Nixon', 'Jimmy Carter', 'Ronald Reagan', 'Donald Trump', 'Joe Biden']"
What does each of the major Yoruba deities represent?,"['Olodumare', 'The Source of Creation']"
How many museums are there in each city in Israel?,"['Netanya', 1]"
"Out of all the rookies who started in the 2019-2020 NBA season, which ones have so far made it to the NBA playoffs?","['Jarrett Culver', ""De'Andre Hunter"", 'Ja Morant', 'Terance Mann', 'Matisse Thybulle', 'Carsen Edwards', 'Quinndary Weatherspoon', 'Daniel Gafford', 'Brandon Clarke', 'Rui Hachimura', 'Miye Oni', 'RJ Barrett', 'Bruno Fernando', 'Jaxson Hayes', 'Coby White', 'Jordan Poole', 'Nic Claxton', 'Bol Bol', 'Jaylen Nowell', 'Tremont Waters', 'Cameron Johnson', 'Talen Horton-Tucker', 'Nassir Little', 'Jarrell Brantley', 'Eric Paschall', 'Tyler Herro', 'Grant Williams', 'Nickeil Alexander-Walker', 'KZ Okpala', 'Cam Reddish', 'Romeo Langford', 'Darius Bazley']"
What Stephen King novels had a big / small screen adaptation?,"['Carrie', ""'Salem's Lot"", 'The Shining', 'The Stand', 'The Dead Zone', 'Firestarter', 'Cujo', 'The Running Man', 'The Dark Tower: The Gunslinger', 'Christine', 'Pet Sematary', 'Cycle of the Werewolf', 'Thinner', 'It', 'Misery', 'The Tommyknockers', 'The Dark Half', 'Needful Things', ""Gerald's Game"", 'Dolores Claiborne', 'The Green Mile', 'Desperation', 'Bag of Bones', 'Dreamcatcher', 'The Colorado Kid', 'Cell', ""Lisey's Story"", 'Under the Dome', 'Doctor Sleep', 'Mr. Mercedes', 'Finders Keepers', 'End of Watch', 'The Outsider']"
"For every OECD country, what is the manner by which its Supreme Court judges are appointed?","['Australia', 'Appointed by Governor-General following nomination by Prime Minister, and advice from Attorney-General']"
Which independent countries was Elizabeth II Queen of throughout her lifetime?,"['United Kingdom', 'Canada', 'Australia', 'New Zealand', 'South Africa', 'Pakistan', 'Ceylon', 'Ghana', 'Nigeria', 'Sierra Leone', 'Tanganyika', 'Jamaica', 'Trinidad and Tobago', 'Uganda', 'Kenya', 'Malawi', 'Malta', 'The Gambia', 'Rhodesia', 'Guyana', 'Barbados', 'Mauritius', 'Fiji', 'The Bahamas', 'Grenada', 'Papua New Guinea', 'Solomon Islands', 'Tuvalu', 'Saint Lucia', 'Saint Vincent and the Grenadines', 'Belize', 'Antigua and Barbuda', 'Saint Kitts and Nevis']"
Name the historic era in which each novel by Alexander Dumas pere is set.,"['The Fencing Master', 'Decembrist revolt']"
List the name and position of the highest scoring player of each team in the 2019 NBA season?,"['Chicago Bulls', 'Zach LaVine', 'Small forward / shooting guard']"
How old are the actors of the main cast of Lost today?,"['Naveen Andrews', '54']"
Which actresses were unmarried at the time that they won the Oscar for Best Actress in a Leading Role?,"['Anna Magnani', 'Anne Bancroft', 'Julie Christie', 'Ellen Burstyn', 'Shirley MacLaine', 'Marlee Matlin', 'Cher', 'Jessica Lange', 'Susan Sarandon', 'Helen Hunt', 'Gwyneth Paltrow', 'Julia Roberts', 'Halle Berry', 'Nicole Kidman', 'Charlize Theron', 'Marion Cotillard', 'Natalie Portman', 'Jennifer Lawrence', 'Brie Larson', 'Emma Stone', 'Renée Zellweger', 'Michelle Yeoh', 'Janet Gaynor', 'Marie Dressler', 'Ginger Rogers', 'Jane Wyman', 'Judy Holliday', 'Shirley Booth', 'Audrey Hepburn', 'Grace Kelly', 'Meryl Streep', 'Jodie Foster', 'Katharine Hepburn', 'Vivien Leigh']"
List the number of non-American James Bond actresses per country.,"['Kingdom of Italy', 2]"
How many years have passed since each of the NBA finals MVPs entered the league until they won the award for the first time?,"['Andre Iguodala', 11.0]"
What age were the basketball players who lead the NBA in scoring on their first year of winning that title?,"['Adrian Dantley', '25-26']"
Name the motivations of each of the main antagonists in Shakespeare's plays.,"['The Merry Wives of Windsor', 'John Falstaff', 'Love']"
What have been the professions of the parents of each EU country prime minister?,"['Portugal', 'António Costa', 'Writer']"
Which art museums can I find around Dublin?,"['An Post Museum', 'Áras an Uachtaráin', 'Ashtown Castle', 'Belvedere College Museum', 'Chester Beatty Library', 'Douglas Hyde Gallery', 'Dublin Castle', 'Dublin City Gallery The Hugh Lane', 'Dublin Writers Museum', 'EPIC The Irish Emigration Museum', 'GAA Museum', 'Gallery of Photography', 'Guinness Storehouse', 'Irish Jewish Museum', 'Irish Museum of Modern Art', 'Irish Rock N Roll Museum', 'James Joyce Centre', 'Jeanie Johnston', 'The Little Museum of Dublin', ""Marsh's Library"", 'Museum of Literature Ireland (MoLi)', 'National Gallery of Ireland', 'Natural History Museum', 'National Leprechaun Museum', 'National Library of Ireland', 'National Museum of Ireland – Archaeology', 'National Museum of Ireland – Decorative Arts and History', 'National Photographic Archive', 'National Print Museum of Ireland', 'National Wax Museum', 'Number Twenty Nine - Georgian House Museum', 'Phoenix Park Visitor Centre', 'Project Arts Centre', 'Royal Hibernian Academy', 'Science Gallery', 'Waterways Ireland Visitor Centre']"
What was the average voter turnout in percentage over the last ten years in each OECD country?,"['Austria', 73.40714285714286]"
Which animals belong to the same family as coyotes?,"['Short-eared dog', 'African wolf', 'Coyote', 'Dog', 'Ethiopian wolf', 'Golden jackal', 'Wolf', 'Crab-eating fox', 'Maned wolf', 'Dhole', 'Falkland Islands wolf', 'South American fox', 'Black-backed jackal', 'Side-striped jackal', 'Culpeo', ""Darwin's fox"", 'Hoary fox', 'Pampas fox', 'Sechuran fox', 'South American gray fox', 'African wild dog', 'Bush dog', 'Common raccoon dog', 'Japanese raccoon dog', 'Bat-eared fox', 'Arctic fox', 'Bengal fox', ""Blanford's fox"", 'Cap fox', 'Corsac fox', 'Fennec fox', 'Kit fox', 'Pale fox', ""Rüppell's fox"", 'Red fox', 'Swift fox', 'Tibetan fox', 'Gray fox', 'Island fox']"
Which NFL players have been awarded AP's Most Valuable Player without winning the Super Bowl that year?,"['Norm Van Brocklin', 'Jim Taylor', 'Earl Morrall', 'Roman Gabriel', 'John Brodie', 'Alan Page', 'O. J. Simpson', 'Ken Stabler', 'Fran Tarkenton', 'Walter Payton', 'Earl Campbell', 'Brian Sipe', 'Dan Marino', 'Marcus Allen', 'John Elway', 'Boomer Esiason', 'Barry Sanders', 'Rich Gannon', 'Steve McNair', 'LaDainian Tomlinson', 'Adrian Peterson', 'Cam Newton', 'Matt Ryan', 'Jim Brown', 'Johnny Unitas', 'Bert Jones', 'Ken Anderson', 'Steve Young', 'Brett Favre', 'Peyton Manning', 'Shaun Alexander', 'Aaron Rodgers', 'Patrick Mahomes', 'Lamar Jackson', 'Y. A. Tittle', 'Joe Montana', 'Thurman Thomas', 'Kurt Warner', 'Tom Brady']"
Which male characters in books written by Dickens are adolescents?,"['Deputy', 'Christopher Kit Nubbles', 'Jo', 'Master Paul Dombey (Little Dombey)', 'Tom', 'Young Jerry Cruncher', 'Peepy Jellyby', 'Robin Toodle (Rob the Grinder, Biler)', 'Watt Rouncewell', 'Joe', 'Young Mr or Bart (Bartholomew) Smallweed', 'Master Bitherstone', 'Philip Pirrip', 'Bailey', 'Oliver Twist', 'Mr P. Toots', 'Noah Claypole', 'Bitzer', 'Herbert Pocket', 'Briggs', 'Tozer', 'Master Skettles', 'Edward Dorrit', 'Bentley Drummle', 'Startop', 'The Artful Dodger', 'Charley Bates', 'David Copperfield', 'Charley Hexam', 'Tiny Tim', 'Child', 'Nicholas Nickleby', 'Tommy Traddles', 'Uriah Heep', 'Smike', 'Johnny', 'Young Wackford Squeers', 'Edwin Drood', 'Neville Landless']"
which common vegetables provide more than 9% of the recommended daily value of vitamin C?,"['cabbage', 'cauliflower', 'broccoli', 'red cabbage', 'Savoy cabbage', 'collard greens', 'napa cabbage', 'bok choy', 'radish', 'daikon', 'Swiss chard', 'celtuce', 'green bean', 'snap pea', 'potato', 'tomato', 'scallion', 'garlic', 'leek', 'bell pepper', 'spinach', 'yam', 'Brussels sprouts', 'kale', 'kohlrabi', 'turnip', 'Chinese cabbage', 'parsnip', 'French bean', 'pea', 'snow pea', 'pumpkin', 'squash', 'zucchini (courgette)', 'spring onion', 'pepper', 'sweet pepper', 'sweet potato', 'cassava', 'zucchini']"
What professional tennis tournaments are played in the United States?,"['US Open', 'ATP Indian Wells Masters', 'ATP Miami Open', 'ATP Cincinnati Masters', 'ATP Washington Open', 'ATP Delray Beach Open', ""ATP US Men's Clay Court Championship"", 'ATP Hall of Fame Open', 'ATP Atlanta Open', 'ATP Winston-Salem Open', 'WTA Indian Wells Open', 'WTA 1000 Miami Open', 'WTA 1000 Cincinnati Open', 'WTA 1000 Charleston Open', 'WTA 500 Silicon Valley Classic', 'WTA 500 Southern California Open', 'WTA 500 Connecticut Open', 'WTA 250 Memphis International', 'AT&T Challenger of Dallas', 'Baton Rouge Pro Tennis Classic', 'BMW Tennis Championship', 'Calabasas Pro Tennis Championships', 'Carson Challenger', 'Ford Tennis Championships', 'GHI Bronx Tennis Classic', 'JSM Challenger of Champaign–Urbana', 'Levene Gouldin & Thompson Tennis Challenger', 'Lexington Challenger', 'Lubbock Challenger', ""Men's Pro Challenger at Tunica National"", 'Music City Challenger', 'Nielsen Pro Tennis Championship', 'Nordic Naturals Challenger', 'Sunset Moulding YCRC Challenger', 'Swanston Challenger', 'Tallahassee Tennis Challenger', 'USTA Waikoloa Challenger', 'BNP Paribas Showdown', 'Challenge of Champions', 'River Oaks International Tennis Tournament']"
What were the popular hairstyles for women in each decade from 1900s to the 90s?,"['1990s', 'ponytails']"
"Who starred in the first original Hulu series, and what have they appeared in since then?","['Ginger Gonzaga', 'Dean']"
What countries besides the US have dams that are used for hydro-electricity?,"['China', 'Pakistan', 'Ethiopia', 'Canada', 'France', 'Venezuela', 'Vietnam', 'Brazil', 'Turkey', 'Mexico', 'India', 'Congo DR', 'Romania', 'Paraguay', 'Zambia', 'Zimbabwe', 'Iran', 'Russia', 'Norway', 'Sudan', 'Iraq', 'Laos', 'Tajikistan', 'Ecuador', 'Argentina', 'U.S.', 'Uruguay', 'Colombia', 'Bhutan', 'Kyrgyzstan', 'Australia', 'Ghana', 'Spain', 'Portugal', 'Egypt', 'Malaysia', 'Switzerland', 'Mozambique', 'Indonesia', 'Ukraine', 'Georgia']"
What films did Tom Hanks appear in between 1985 and 2015?,"['The Man with One Red Shoe', 'Volunteers', 'The Money Pit', 'Nothing in Common', 'Every Time We Say Goodbye', 'Dragnet', 'Big', 'Punchline', ""The 'Burbs"", 'Turner & Hooch', 'Joe Versus the Volcano', 'The Bonfire of the Vanities', 'Radio Flyer', 'A League of Their Own', 'Sleepless in Seattle', 'Philadelphia', 'Forrest Gump', 'Apollo 13', 'Toy Story', 'That Thing You Do!', 'Saving Private Ryan', ""You've Got Mail"", 'Toy Story 2', 'The Green Mile', 'Cast Away', 'Road to Perdition', 'Catch Me If You Can', 'The Ladykillers', 'The Terminal', 'The Polar Express', 'The Da Vinci Code', ""Charlie Wilson's War"", 'The Great Buck Howard', 'Angels & Demons', 'Toy Story 3', 'Larry Crowne', 'Extremely Loud & Incredibly Close', 'Cloud Atlas', 'Captain Phillips', 'Saving Mr. Banks', 'Bridge of Spies']"
