question,gold_answer,result_cleaned,result,sparql
Name of the winner of the thirteenth season of Master Chef Australia,Justin Narayan,,,"SELECT ?season ?winner WHERE {
  ?season wdt:P138 ?winner .
  FILTER(CONTAINS(STR(?season) , 'Master Chef Australia'))
}"
The new Hawaii Five-0 wrapped up after how many season's on CBS,10,10.0,"| seasons            |
| ------------------ |
| 10.0 (xsd:decimal) |","SELECT ?seasons WHERE {
  wd:Q728443 wdt:P2437 ?seasons
}"
Manchester United F.C. last won the FIFA world cup in what year,2008,"academic art
Pre-Code Hollywood
Italian Renaissance
nonviolence
Baroque music
...
Costumbrismo
Surrealism
Baroque music
Art Nouveau
Gothic art","| year                              |
| --------------------------------- |
| academic art (wd:Q189458)         |
| Pre-Code Hollywood (wd:Q3408764)  |
| Italian Renaissance (wd:Q1404472) |
| nonviolence (wd:Q76611)           |
| Baroque music (wd:Q8361)          |
| ...                               |
| Costumbrismo (wd:Q1136545)        |
| Surrealism (wd:Q39427)            |
| Baroque music (wd:Q8361)          |
| Art Nouveau (wd:Q34636)           |
| Gothic art (wd:Q46825)            |","SELECT ?year WHERE {
  ?club wdt:P135 ?year .
}"
What was the 16th and final book in the Left Behind series,Kingdom Come,,,"SELECT ?book WHERE {
  wd:Q1027525 wdt:P50 ?author .
  ?author wdt:P123 ?book .
}"
What club did Andoni Goikoetxea play for in the year 1980,Athletic Bilbao,"Spain national under-21 association football team
Spain national under-18 football team
Spain men's national football team
Spain national amateur football team
Basque Country regional football team
Athletic Bilbao B
Athletic Club
Atlético Madrid","| club                                                            |
| --------------------------------------------------------------- |
| Spain national under-21 association football team (wd:Q1129595) |
| Spain national under-18 football team (wd:Q3589784)             |
| Spain men's national football team (wd:Q42267)                  |
| Spain national amateur football team (wd:Q6124085)              |
| Basque Country regional football team (wd:Q738846)              |
| Athletic Bilbao B (wd:Q794970)                                  |
| Athletic Club (wd:Q8687)                                        |
| Atlético Madrid (wd:Q8701)                                      |","SELECT ?club WHERE {
  wd:Q358424 wdt:P54 ?club
}"
how many total pages of The Mirror and the Light book,784,,,"SELECT ?pageCount WHERE {
  wd:Q7751674 wdt:P1104 ?pageCount
}"
Who captains the French soccer team and the club Tottenham Hotspur,Hugo Lloris,,,"SELECT ?person(STR(?person) AS ?captain) WHERE {
  wd:Q18741 wdt:P634 ?person .
}"
Who directs the episode Glorious Purpose in the tv series Loki,Kate Herron,Loki (lang:en),"| episode        |
| -------------- |
| Loki (lang:en) |","SELECT ?episode WHERE {
  wd:Q64349029 wdt:P1476 ?episode
}"
What was the first movie David Callaham wrote the screenplay for,Doom,,,"SELECT ?film WHERE {
  wd:Q963032 wdt:P58 ?film
}"
What novel was awarded the Pulitzer Prize for Fiction in 2017,The Underground Railroad,,,"SELECT ?novel WHERE {
  wd:Q833633 wdt:P166 ?novel .
}"
What is the title of the first Wheel of Time book,The Eye of the World,The Wheel of Time (lang:en),"| title                       |
| --------------------------- |
| The Wheel of Time (lang:en) |","SELECT ?title WHERE {
  wd:Q4470 wdt:P1476 ?title
}"
What was the title of the first movie directed by him,The Last House on the Left,Champagne|Champagne (lang:en),"| film                    | filmLabel           |
| ----------------------- | ------------------- |
| Champagne (wd:Q1061079) | Champagne (lang:en) |","SELECT ?film ?filmLabel WHERE {
  ?film wdt:P57 wd:Q7374 .
  ?film rdfs:label ?filmLabel .
  FILTER(LANG(?filmLabel) = 'en')
}
ORDER BY ?filmDate
LIMIT 1"
Who was the top scorer for the 2020-2021 Premier league season,Harry Kane,,,"SELECT ?player ?goals WHERE {
  ?player wdt:P1351 ?goals .
  ?player wdt:P106 wd:Q9448 .
}
ORDER BY DESC(?goals)
LIMIT 1"
Who was the first person to serve as the team's captain,Jay DeMerit,,,
How many matches did Thibaut Courtois played for Belgium national team,94,,,"SELECT ?matchCount WHERE {
  wd:Q73360 wdt:P1350 ?matchCount .
  ?matchCount wdt:P1532 wd:Q10056670 .
}"
What was the 4th track on All the Stars and Boulevards,Boston,,,"SELECT ?track WHERE {
  wd:Q2837622 wdt:P103 ?track
}"
Which club did David Beckham play for in the year 2000,Manchester United F.C.,"England national under-18 association football team|
AC Milan|
Manchester United F.C.|
Preston North End F.C.|
England national under-21 association football team|
LA Galaxy|
England men's national association football team|
Paris Saint-Germain FC|
Real Madrid Club de Fútbol|","| club                                                              | clubLabel |
| ----------------------------------------------------------------- | --------- |
| England national under-18 association football team (wd:Q1049171) |           |
| AC Milan (wd:Q1543)                                               |           |
| Manchester United F.C. (wd:Q18656)                                |           |
| Preston North End F.C. (wd:Q19612)                                |           |
| England national under-21 association football team (wd:Q204238)  |           |
| LA Galaxy (wd:Q204357)                                            |           |
| England men's national association football team (wd:Q47762)      |           |
| Paris Saint-Germain FC (wd:Q483020)                               |           |
| Real Madrid Club de Fútbol (wd:Q8682)                             |           |","SELECT ?club ?clubLabel WHERE {
  wd:Q10520 wdt:P54 ?club
}"
What was the last series title of Empire of the Moghul,Traitors in the Shadows,Empire of the Moghul (lang:en),"| title                          |
| ------------------------------ |
| Empire of the Moghul (lang:en) |","SELECT ?title WHERE {
  wd:Q5374214 wdt:P1476 ?title
}"
What movie by Steven Soderbergh was released in the year 2001,Ocean's Eleven,"Ocean's Eleven
Ocean's Eleven
Ocean's Eleven
Ocean's","| film                        |
| --------------------------- |
| Ocean's Eleven (wd:Q205447) |
| Ocean's Eleven (wd:Q205447) |
| Ocean's Eleven (wd:Q205447) |
| Ocean's (wd:Q4463076)       |","SELECT ?film WHERE {
  ?film wdt:P57 wd:Q103917 .
  ?film wdt:P577 ?releaseDate .
  FILTER(strstarts(str(?releaseDate) , ""2001""))
}"
How many goals have Lionel Messi scored for Paris Saint-Germain F.C.,1,,,"SELECT ?goals WHERE {
  wd:Q615 wdt:P54 wd:Q483020 .
  wd:Q615 wdt:P1351 ?goals
}"
Which is the debut studio album of the band Pearl Jam,Ten (Pearl Jam album),,,"SELECT ?album WHERE {
  wd:Q142701 wdt:P358 ?discography .
  ?discography wdt:P361 ?album .
  ?album wdt:P571 '1991-01-01' ^^ xsd:date .
}"
How many of the Ryanverse books were written by Tom Clancy,17,,,
How much is the budget of 2001: A Space Odyssey movie,$10.5 million,10500000.0,"| budget                   |
| ------------------------ |
| 10500000.0 (xsd:decimal) |","SELECT ?budget WHERE {
  wd:Q103474 wdt:P2130 ?budget
}"
How many Academy Awards was won by the film The Matrix,Four,,,"SELECT ?award WHERE {
  wd:Q83495 wdt:P166 ?award .
  ?award wdt:P19 wd:Q19020 .
}"
"How many people are living in Exeter, New Hampshire in 2020",16049,"Boston
Gabon
Cadier en Keer
Nielles-lès-Bléquin
Vembayam Grama Panchayat
...
Jaroměř
Avinissery Grama Panchayat
Avinissery Grama Panchayat
Vilavoorkal Grama Panchayat
Venganoor Grama Panchayat","| entity                                     |
| ------------------------------------------ |
| Boston (wd:Q100)                           |
| Gabon (wd:Q1000)                           |
| Cadier en Keer (wd:Q100000)                |
| Nielles-lès-Bléquin (wd:Q1000003)          |
| Vembayam Grama Panchayat (wd:Q100000694)   |
| ...                                        |
| Jaroměř (wd:Q999961)                       |
| Avinissery Grama Panchayat (wd:Q99998163)  |
| Avinissery Grama Panchayat (wd:Q99998163)  |
| Vilavoorkal Grama Panchayat (wd:Q99999071) |
| Venganoor Grama Panchayat (wd:Q99999599)   |","SELECT ?entity WHERE {
  ?entity wdt:P1082 ?population .
}"
Which team won the first edition of Copa America in 1916,Uruguay national football team,,,"SELECT DISTINCT ?team WHERE {
  wd:Q178750 wdt:P571 ?year .
  wd:Q178750 wdt:P108 ?team .
}"
What movie was directed by Shane black in the year 2005,Kiss Kiss Bang Bang,,,"SELECT ?film WHERE {
  wd:Q726126 wdt:P57 ?film
}"
Which artist created the most memorable song on the Juice soundtrack,Naughty by Nature,"Juice|https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2)
ckb|https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2)
https://ckb.wikipedia.org/|https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2)
شەربەت (فیلمی ١٩٩٢) (lang:ckb)|https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2)
schema:Article|https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2)
...|...
Juice|s:Q7899426-CA70D2C3-E138-4972-925D-FDA8CDF9FE03
wikibase:PreferredRank|s:Q948093-ef58c154-4889-6a30-ad74-e6d6773b3920
wikibase:BestRank|s:Q948093-ef58c154-4889-6a30-ad74-e6d6773b3920
Juice|s:Q948093-ef58c154-4889-6a30-ad74-e6d6773b3920
Juice|ref:4f54c8c612ef051ad5fee29fd5d53e5e8aa185f2","| artist                         | song                                                                                                                          |
| ------------------------------ | ----------------------------------------------------------------------------------------------------------------------------- |
| Juice (wd:Q642419)             | https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2) |
| ckb                            | https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2) |
| https://ckb.wikipedia.org/     | https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2) |
| شەربەت (فیلمی ١٩٩٢) (lang:ckb) | https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2) |
| schema:Article                 | https://ckb.wikipedia.org/wiki/%D8%B4%DB%95%D8%B1%D8%A8%DB%95%D8%AA_(%D9%81%DB%8C%D9%84%D9%85%DB%8C_%D9%A1%D9%A9%D9%A9%D9%A2) |
| ...                            | ...                                                                                                                           |
| Juice (wd:Q6305167)            | s:Q7899426-CA70D2C3-E138-4972-925D-FDA8CDF9FE03                                                                               |
| wikibase:PreferredRank         | s:Q948093-ef58c154-4889-6a30-ad74-e6d6773b3920                                                                                |
| wikibase:BestRank              | s:Q948093-ef58c154-4889-6a30-ad74-e6d6773b3920                                                                                |
| Juice (wd:Q64778875)           | s:Q948093-ef58c154-4889-6a30-ad74-e6d6773b3920                                                                                |
| Juice (wd:Q28939607)           | ref:4f54c8c612ef051ad5fee29fd5d53e5e8aa185f2                                                                                  |","SELECT ?artist ?song WHERE {
  ?song ?hasArtist ?artist .
  ?song ?hasTitle ?title .
  ?title rdfs:label ""Juice"" @en .
}"
Which is the second last novel of the book series Millennium,The Girl Who Takes an Eye for an Eye,"The Girl Who Played with Fire
The Girl Who Kicked the Hornets' Nest
The Girl in the Eagle's Talons
The Girl in the Spider's Web
The Girl Who Takes an Eye for an Eye
The Girl Who Lived Twice
The Girl with the Dragon Tattoo","| part                                                |
| --------------------------------------------------- |
| The Girl Who Played with Fire (wd:Q1137369)         |
| The Girl Who Kicked the Hornets' Nest (wd:Q1164291) |
| The Girl in the Eagle's Talons (wd:Q123003465)      |
| The Girl in the Spider's Web (wd:Q19803136)         |
| The Girl Who Takes an Eye for an Eye (wd:Q41103935) |
| The Girl Who Lived Twice (wd:Q64830512)             |
| The Girl with the Dragon Tattoo (wd:Q678288)        |","SELECT ?part WHERE {
  wd:Q847022 wdt:P527 ?part .
}"
Who scored the most goals on the Portland Thorns in 2018,Lindsey Horan,,,"SELECT ?player WHERE {
  ?player wdt:P1344 wd:Q54866823
}"
Which was the first award won by the movie The Matrix,Academy Awards,"Saturn Award for Best Science Fiction Film
Saturn Award for Best Director
Academy Award for Best Film Editing
Academy Award for Best Visual Effects
Academy Award for Best Sound Editing
BAFTA Award for Best Sound
BAFTA Award for Best Special Visual Effects
Academy Award for Best Sound","| award                                                    |
| -------------------------------------------------------- |
| Saturn Award for Best Science Fiction Film (wd:Q1131772) |
| Saturn Award for Best Director (wd:Q1265702)             |
| Academy Award for Best Film Editing (wd:Q281939)         |
| Academy Award for Best Visual Effects (wd:Q393686)       |
| Academy Award for Best Sound Editing (wd:Q488645)        |
| BAFTA Award for Best Sound (wd:Q739633)                  |
| BAFTA Award for Best Special Visual Effects (wd:Q787127) |
| Academy Award for Best Sound (wd:Q830079)                |","SELECT ?award WHERE {
  wd:Q83495 wdt:P166 ?award .
}"
Total number of goals scored by Franz Beckenbauer for Bayern Munich,75,,,"SELECT ?goal WHERE {
  wd:Q4457 wdt:P1351 ?goal
}"
What TV series did the Duffer Brothers write for in 2015,Wayward Pines,,,"SELECT ?series WHERE {
  wd:Q19798734 wdt:P170 ?creator .
  ?creator wdt:P170 wd:Q26097618 .
}"
